t,frame,x,y,z,doppler,snr_db
1783974105.577,395,7.529,-0.949,0.218,0.0,17.3
1783974105.577,395,7.57,1.699,-0.35,0.0,13.1
1783974105.678,396,0.665,-0.886,-0.245,0.0,12.0
1783974105.678,396,1.035,0.425,-0.186,0.0,12.0
1783974105.678,396,7.553,-0.954,-0.584,0.0,15.4
1783974105.678,396,7.332,1.909,0.946,0.0,15.4
1783974105.678,396,7.666,-0.724,-0.589,0.0,13.9
1783974105.678,396,7.344,1.931,1.403,0.0,13.9
1783974105.678,396,8.446,0.529,0.133,0.0,11.9
1783974105.678,396,8.005,-2.38,-1.375,0.0,11.9
1783974105.779,397,1.019,0.496,0.05,0.0,13.4
1783974105.779,397,0.774,-0.815,-0.153,0.0,13.4
1783974105.779,397,7.568,-0.954,-0.32,0.0,15.2
1783974105.779,397,7.431,1.67,0.537,0.0,15.2
1783974105.779,397,7.659,-0.724,-0.665,0.0,12.9
1783974105.779,397,7.473,1.931,-0.241,0.0,12.9
1783974105.88,398,0.972,0.477,-0.133,0.0,12.4
1783974105.88,398,7.401,1.67,0.857,0.0,13.2
1783974105.88,398,7.558,-0.954,-0.511,0.0,13.2
1783974105.88,398,7.534,1.699,-0.816,0.0,15.0
1783974105.98,399,0.797,0.709,-0.385,0.0,11.5
1783974105.98,399,7.558,-0.96,0.959,0.0,14.1
1783974105.98,399,7.362,1.708,-1.969,0.0,12.7
1783974105.98,399,7.412,-0.976,2.259,0.0,12.7
1783974106.082,400,0.551,-0.886,-0.445,0.0,11.7
1783974106.082,400,0.703,0.744,-0.489,0.0,11.7
1783974106.082,400,7.436,-0.938,0.374,0.0,11.9
1783974106.082,400,7.169,1.876,1.182,0.0,11.9
1783974106.082,400,7.572,-0.954,0.21,0.0,16.0
1783974106.082,400,7.379,1.456,-1.936,0.0,14.0
1783974106.082,400,6.993,-1.213,3.153,0.0,14.0
1783974106.183,401,0.749,-0.851,-0.042,0.0,12.4
1783974106.183,401,0.988,0.425,0.359,0.0,12.4
1783974106.183,401,7.573,-0.954,0.164,0.0,15.7
1783974106.183,401,7.628,1.213,-0.811,0.0,13.1
1783974106.284,402,7.573,-0.954,-0.162,0.0,14.3
1783974106.284,402,6.859,2.147,2.577,0.0,14.3
1783974106.284,402,7.575,1.699,0.208,0.0,15.2
1783974106.386,403,7.396,-0.938,0.857,0.0,11.2
1783974106.386,403,7.531,-0.949,0.095,0.0,15.8
1783974106.386,403,6.886,1.898,2.57,0.0,15.8
1783974106.386,403,7.563,1.699,0.473,0.0,15.4
1783974106.486,404,0.723,-0.92,-0.133,0.0,12.4
1783974106.486,404,0.933,0.515,0.502,0.0,12.4
1783974106.486,404,7.57,-0.954,0.283,0.0,16.8
1783974106.486,404,7.428,1.67,0.576,0.0,16.8
1783974106.486,404,7.59,-0.724,1.224,0.0,14.8
1783974106.486,404,7.466,1.931,-0.402,0.0,14.8
1783974106.587,405,0.66,-0.886,-0.257,0.0,11.5
1783974106.587,405,0.961,0.603,0.007,0.0,11.5
1783974106.587,405,7.486,-0.954,1.156,0.0,16.0
1783974106.587,405,6.978,1.67,-2.609,0.0,16.0
1783974106.688,406,7.467,-1.193,1.056,0.0,15.2
1783974106.688,406,7.125,1.67,-2.176,0.0,15.2
1783974106.688,406,7.176,2.427,1.711,0.0,14.0
1783974106.688,406,7.057,-1.699,2.76,0.0,14.0
1783974106.789,407,0.815,0.511,-0.514,0.0,11.6
1783974106.789,407,7.492,-0.954,1.116,0.0,16.5
1783974106.789,407,7.104,1.909,-2.044,0.0,16.5
1783974106.789,407,7.082,-1.699,2.696,0.0,13.8
1783974106.789,407,7.676,0.485,-1.074,0.0,13.8
1783974106.89,408,0.815,0.511,0.513,0.0,11.7
1783974106.89,408,7.391,-0.933,0.403,0.0,12.7
1783974106.89,408,6.973,2.331,1.264,0.0,12.7
1783974106.89,408,7.575,-0.954,0.032,0.0,16.9
1783974106.89,408,6.452,1.909,3.608,0.0,16.9
1783974106.991,409,7.372,-0.938,1.044,0.0,11.3
1783974106.991,409,7.575,-0.954,0.046,0.0,16.7
1783974106.991,409,6.975,-0.976,3.375,0.0,11.8
1783974106.991,409,7.535,1.952,-0.629,0.0,11.8
1783974107.092,410,7.596,-0.716,0.279,0.0,14.6
1783974107.092,410,7.688,-0.724,0.059,0.0,13.6
1783974107.193,411,1.0,0.532,-0.064,0.0,12.4
1783974107.193,411,0.733,-0.851,-0.16,0.0,12.4
1783974107.193,411,7.571,-0.954,0.258,0.0,15.7
1783974107.293,412,0.945,0.443,0.316,0.0,12.0
1783974107.293,412,7.6,-0.716,0.141,0.0,15.9
1783974107.293,412,6.803,1.909,2.893,0.0,15.9
1783974107.293,412,6.979,-0.971,-3.265,0.0,12.3
1783974107.293,412,7.545,1.699,-0.709,0.0,12.3
1783974107.394,413,7.574,-0.954,-0.106,0.0,16.7
1783974107.394,413,7.583,1.448,0.2,0.0,14.5
1783974107.495,414,0.686,-0.92,-0.264,0.0,11.5
1783974107.495,414,7.365,-0.699,0.964,0.0,11.6
1783974107.495,414,7.003,2.565,0.207,0.0,11.6
1783974107.495,414,7.529,-0.949,0.212,0.0,14.9
1783974107.495,414,7.696,-0.728,-0.742,0.0,14.2
1783974107.495,414,7.517,1.941,0.187,0.0,14.2
1783974107.596,415,0.9,0.674,-0.154,0.0,11.7
1783974107.596,415,0.581,-0.886,-0.404,0.0,11.7
1783974107.596,415,7.574,-0.954,0.146,0.0,13.7
1783974107.596,415,6.7,1.67,3.259,0.0,13.7
1783974107.697,416,0.725,-0.851,-0.192,0.0,12.0
1783974107.697,416,0.823,0.674,0.394,0.0,12.0
1783974107.697,416,7.574,-0.954,-0.154,0.0,15.3
1783974107.697,416,6.76,1.909,2.993,0.0,15.3
1783974107.697,416,7.558,1.456,-1.03,0.0,11.7
1783974107.798,417,0.801,0.603,0.531,0.0,11.5
1783974107.798,417,0.667,-0.886,-0.238,0.0,11.5
1783974107.798,417,7.575,-0.954,0.079,0.0,15.5
1783974107.798,417,7.499,1.699,-1.093,0.0,12.7
1783974107.898,418,0.971,0.477,0.139,0.0,12.8
1783974107.898,418,7.572,-0.954,-0.202,0.0,13.7
1783974107.898,418,7.131,1.67,2.156,0.0,13.7
1783974108.0,419,7.392,-0.933,0.387,0.0,12.6
1783974108.0,419,6.922,2.331,1.522,0.0,12.6
1783974108.0,419,7.564,-0.954,-0.414,0.0,14.2
1783974108.0,419,6.975,1.67,2.617,0.0,14.2
1783974108.0,419,7.596,-0.965,1.0,0.0,13.7
1783974108.0,419,7.031,1.931,-2.544,0.0,13.7
1783974108.1,420,7.571,-0.954,-0.242,0.0,14.2
1783974108.1,420,7.046,1.67,2.422,0.0,14.2
1783974108.1,420,7.313,-0.965,2.286,0.0,12.0
1783974108.1,420,7.026,1.931,-2.559,0.0,12.0
1783974108.2,421,1.015,0.515,0.305,0.0,11.7
1783974108.2,421,7.372,-0.933,0.663,0.0,11.5
1783974108.2,421,6.988,2.565,0.499,0.0,11.5
1783974108.2,421,7.575,-0.954,-0.049,0.0,15.9
1783974108.2,421,7.511,0.971,-1.72,0.0,11.2
1783974108.301,422,0.99,0.532,0.151,0.0,12.2
1783974108.301,422,0.732,-0.851,-0.164,0.0,12.2
1783974108.301,422,7.592,-0.716,-0.369,0.0,15.6
1783974108.301,422,6.97,1.67,2.632,0.0,15.6
1783974108.301,422,7.686,-0.724,0.191,0.0,16.3
1783974108.301,422,7.02,1.689,2.739,0.0,16.3
1783974108.402,423,0.938,0.638,-0.004,0.0,12.0
1783974108.402,423,0.981,0.567,0.052,0.0,12.0
1783974108.402,423,7.566,-0.954,0.372,0.0,17.6
1783974108.402,423,7.19,1.909,1.717,0.0,17.6
1783974108.402,423,7.661,-0.483,-0.84,0.0,15.6
1783974108.402,423,7.249,2.172,1.54,0.0,15.6
1783974108.402,423,7.62,1.708,0.056,0.0,12.0
1783974108.502,424,0.941,0.443,0.329,0.0,11.4
1783974108.502,424,7.371,-0.704,1.216,0.0,12.7
1783974108.502,424,7.034,1.876,-1.821,0.0,12.7
1783974108.502,424,7.573,-0.954,0.177,0.0,16.6
1783974108.502,424,7.691,-0.483,-0.503,0.0,13.5
1783974108.502,424,7.244,2.172,1.564,0.0,13.5
1783974108.603,425,7.553,-0.954,0.58,0.0,15.9
1783974108.603,425,7.633,-0.724,0.921,0.0,14.9
1783974108.603,425,7.532,1.952,-0.672,0.0,11.7
1783974108.705,426,0.723,-0.851,-0.199,0.0,13.9
1783974108.705,426,1.02,0.496,0.011,0.0,13.9
1783974108.705,426,7.571,-0.954,0.254,0.0,18.0
1783974108.705,426,7.543,1.708,-1.087,0.0,12.9
1783974108.705,426,7.063,-1.22,3.101,0.0,12.9
1783974108.806,427,7.527,-0.949,0.284,0.0,16.7
1783974108.806,427,7.643,1.464,-0.651,0.0,11.2
1783974108.857,428,7.529,-0.949,0.192,0.0,15.7
1783974108.857,428,7.122,1.898,-1.816,0.0,15.7
1783974108.857,428,7.601,1.456,-0.644,0.0,12.9
1783974109.009,429,0.508,0.248,0.042,0.0,12.1
1783974109.009,429,0.959,0.532,0.292,0.0,13.8
1783974109.009,429,0.784,-0.815,-0.082,0.0,13.8
1783974109.009,429,7.572,-0.954,-0.212,0.0,18.0
1783974109.009,429,6.893,1.909,2.671,0.0,18.0
1783974109.009,429,7.693,1.22,0.56,0.0,11.4
1783974109.009,429,7.775,0.732,0.06,0.0,11.4
1783974109.11,430,0.509,0.248,0.033,0.0,12.2
1783974109.11,430,1.011,0.496,0.135,0.0,11.4
1783974109.11,430,0.749,-0.851,-0.048,0.0,11.4
1783974109.11,430,7.572,-0.954,-0.227,0.0,14.6
1783974109.11,430,7.134,1.67,2.147,0.0,14.6
1783974109.11,430,7.553,1.952,0.362,0.0,12.5
1783974109.11,430,7.031,-1.464,3.067,0.0,12.5
1783974109.161,431,0.508,0.248,0.041,0.0,12.5
1783974109.161,431,0.706,-0.886,-0.06,0.0,11.7
1783974109.161,431,7.309,-0.699,1.323,0.0,11.6
1783974109.161,431,6.892,2.098,-1.939,0.0,11.6
1783974109.161,431,7.57,-0.954,-0.271,0.0,15.0
1783974109.161,431,7.182,1.909,1.753,0.0,15.0
1783974109.161,431,7.518,1.941,0.128,0.0,15.3
1783974109.161,431,7.616,-0.971,-1.169,0.0,15.3
1783974109.262,432,0.508,0.248,0.041,0.0,12.4
1783974109.262,432,0.997,0.496,-0.217,0.0,11.8
1783974109.262,432,0.724,-0.851,-0.197,0.0,11.8
1783974109.262,432,7.572,-0.954,-0.207,0.0,14.1
1783974109.262,432,7.227,1.909,1.557,0.0,14.1
1783974109.262,432,7.548,1.952,0.459,0.0,14.5
1783974109.413,433,0.508,0.248,0.042,0.0,13.2
1783974109.413,433,7.369,-0.699,0.93,0.0,13.6
1783974109.413,433,7.031,2.098,-1.352,0.0,13.6
1783974109.413,433,7.532,-1.193,0.371,0.0,14.2
1783974109.413,433,7.257,1.67,1.686,0.0,14.2
1783974109.413,433,7.496,1.941,0.596,0.0,14.3
1783974109.413,433,7.251,-0.728,-2.683,0.0,14.3
1783974109.464,434,0.49,0.266,0.103,0.0,12.2
1783974109.464,434,0.934,0.477,-0.3,0.0,14.4
1783974109.464,434,7.485,-0.954,1.165,0.0,16.6
1783974109.464,434,7.136,2.625,0.691,0.0,16.6
1783974109.464,434,7.36,1.456,-2.004,0.0,13.8
1783974109.464,434,7.342,-1.213,2.22,0.0,13.8
1783974109.565,435,0.491,0.266,0.101,0.0,12.1
1783974109.565,435,0.979,0.567,-0.077,0.0,13.4
1783974109.565,435,0.584,-0.886,-0.401,0.0,13.4
1783974109.565,435,7.55,-0.954,0.618,0.0,15.1
1783974109.565,435,7.156,2.386,1.182,0.0,15.1
1783974109.565,435,7.34,1.699,-1.882,0.0,12.8
1783974109.565,435,7.408,-1.213,1.99,0.0,12.8
1783974109.666,436,0.508,0.248,0.04,0.0,12.5
1783974109.666,436,1.01,0.461,-0.232,0.0,13.5
1783974109.666,436,7.347,-0.699,1.094,0.0,11.7
1783974109.666,436,7.149,2.098,-0.378,0.0,11.7
1783974109.666,436,7.57,-0.954,0.291,0.0,16.2
1783974109.666,436,7.071,2.147,1.918,0.0,16.2
1783974109.766,437,0.508,0.248,0.045,0.0,12.3
1783974109.766,437,1.025,0.461,-0.154,0.0,13.2
1783974109.766,437,7.35,-0.933,0.872,0.0,12.3
1783974109.766,437,7.081,1.865,-1.43,0.0,12.3
1783974109.766,437,7.569,-0.954,-0.304,0.0,16.9
1783974109.766,437,6.838,1.909,2.81,0.0,16.9
1783974109.766,437,7.315,1.456,-2.162,0.0,14.0
1783974109.766,437,7.219,-1.213,2.594,0.0,14.0
1783974109.766,437,8.444,0.529,0.251,0.0,11.6
1783974109.766,437,7.885,-2.645,-1.573,0.0,11.6
1783974109.867,438,0.508,0.248,0.043,0.0,12.7
1783974109.867,438,0.81,0.579,-0.445,0.0,11.9
1783974109.867,438,7.575,-0.954,-0.07,0.0,16.5
1783974109.867,438,6.704,1.67,3.25,0.0,16.5
1783974109.867,438,7.486,1.456,-1.468,0.0,14.8
1783974109.968,439,0.49,0.266,0.103,0.0,12.7
1783974109.968,439,0.704,-0.851,-0.26,0.0,13.0
1783974109.968,439,0.834,0.674,-0.37,0.0,13.0
1783974109.968,439,7.573,-0.954,-0.176,0.0,16.9
1783974109.968,439,7.066,1.67,2.363,0.0,16.9
1783974109.968,439,7.496,1.456,-1.413,0.0,14.9
1783974110.069,440,0.509,0.248,0.039,0.0,12.7
1783974110.069,440,7.533,-1.193,0.349,0.0,16.6
1783974110.069,440,7.037,1.909,2.266,0.0,16.6
1783974110.17,441,0.506,0.248,0.06,0.0,14.0
1783974110.17,441,1.002,0.425,0.318,0.0,12.3
1783974110.17,441,0.739,-0.851,-0.13,0.0,12.3
1783974110.17,441,7.569,-0.954,0.309,0.0,17.2
1783974110.17,441,7.117,2.147,1.739,0.0,17.2
1783974110.17,441,7.406,1.931,-1.026,0.0,14.2
1783974110.17,441,7.133,-0.965,2.796,0.0,14.2
1783974110.271,442,0.507,0.248,0.051,0.0,13.9
1783974110.271,442,7.569,-0.954,0.295,0.0,17.6
1783974110.271,442,7.513,-1.213,1.545,0.0,12.1
1783974110.372,443,0.508,0.248,0.05,0.0,13.6
1783974110.372,443,7.575,-0.954,-0.089,0.0,17.4
1783974110.372,443,6.815,1.67,3.011,0.0,17.4
1783974110.372,443,7.546,-1.213,1.375,0.0,11.8
1783974110.473,444,0.507,0.248,0.055,0.0,13.6
1783974110.473,444,0.711,-0.851,-0.24,0.0,12.1
1783974110.473,444,7.568,-0.954,-0.334,0.0,16.5
1783974110.473,444,7.027,1.909,2.296,0.0,16.5
1783974110.473,444,7.253,1.213,-2.495,0.0,12.0
1783974110.473,444,8.447,0.529,0.055,0.0,11.5
1783974110.473,444,7.816,-2.645,-1.883,0.0,11.5
1783974110.574,445,0.507,0.248,0.053,0.0,12.8
1783974110.574,445,0.999,0.409,0.155,0.0,12.8
1783974110.574,445,7.566,-0.954,-0.366,0.0,13.8
1783974110.574,445,7.11,1.909,2.024,0.0,13.8
1783974110.675,446,0.507,0.248,0.059,0.0,13.7
1783974110.675,446,7.379,-0.704,1.172,0.0,12.2
1783974110.675,446,6.958,2.58,-1.113,0.0,12.2
1783974110.675,446,7.399,1.92,0.729,0.0,15.6
1783974110.777,447,0.508,0.248,0.045,0.0,12.9
1783974110.777,447,0.636,-0.886,-0.311,0.0,12.8
1783974110.777,447,7.409,-0.704,0.962,0.0,12.8
1783974110.777,447,6.58,1.876,-3.081,0.0,12.8
1783974110.777,447,7.527,-0.954,0.851,0.0,16.8
1783974110.878,448,0.509,0.248,0.039,0.0,13.1
1783974110.878,448,0.749,-0.851,-0.051,0.0,11.7
1783974110.878,448,7.641,-0.724,0.855,0.0,12.4
1783974110.98,449,0.491,0.266,0.101,0.0,12.1
1783974110.98,449,0.669,-0.851,-0.341,0.0,12.4
1783974110.98,449,0.7,0.744,-0.493,0.0,12.4
1783974110.98,449,7.591,-0.965,1.039,0.0,13.5
1783974111.081,450,0.529,-0.886,-0.471,0.0,13.4
1783974111.081,450,7.557,-0.712,0.142,0.0,15.0
1783974111.081,450,6.507,2.135,3.275,0.0,15.0
1783974111.081,450,7.462,-0.965,1.736,0.0,13.1
1783974111.081,450,6.73,1.689,-3.39,0.0,13.1
1783974111.183,451,0.508,0.248,0.039,0.0,11.7
1783974111.183,451,0.677,-0.886,-0.208,0.0,11.6
1783974111.183,451,7.568,-0.954,-0.32,0.0,14.8
1783974111.183,451,6.777,1.909,2.953,0.0,14.8
1783974111.183,451,7.46,-0.965,1.747,0.0,13.3
1783974111.183,451,7.154,1.689,-2.367,0.0,13.3
1783974111.284,452,0.681,-0.886,-0.193,0.0,12.9
1783974111.284,452,7.574,-0.954,-0.132,0.0,16.5
1783974111.284,452,6.488,1.909,3.543,0.0,16.5
1783974111.384,453,0.916,0.443,0.392,0.0,14.3
1783974111.384,453,7.598,-0.716,-0.214,0.0,15.6
1783974111.384,453,6.929,1.909,2.577,0.0,15.6
1783974111.384,453,7.318,1.456,-2.154,0.0,13.5
1783974111.384,453,7.357,-1.213,2.172,0.0,13.5
1783974111.486,454,0.491,0.266,0.101,0.0,12.5
1783974111.486,454,7.383,-0.938,0.963,0.0,12.2
1783974111.486,454,6.767,1.876,-2.645,0.0,12.2
1783974111.486,454,6.893,2.386,2.256,0.0,14.6
1783974111.486,454,7.614,-0.477,0.315,0.0,14.6
1783974111.486,454,7.558,1.213,-1.309,0.0,11.5
1783974111.486,454,7.627,-1.456,-0.132,0.0,11.5
1783974111.586,455,0.667,-0.886,-0.238,0.0,12.9
1783974111.586,455,7.5,-0.954,1.064,0.0,13.4
1783974111.586,455,7.428,-1.432,1.032,0.0,13.4
1783974111.586,455,7.66,-0.724,0.653,0.0,12.7
1783974111.688,456,0.49,0.266,0.105,0.0,12.1
1783974111.688,456,0.863,0.443,0.498,0.0,11.8
1783974111.688,456,0.915,0.589,0.451,0.0,11.6
1783974111.688,456,1.135,0.147,-0.28,0.0,11.6
1783974111.688,456,7.474,-0.724,1.804,0.0,12.9
1783974111.688,456,7.348,1.931,-1.382,0.0,12.9
1783974111.789,457,0.508,0.248,0.05,0.0,12.6
1783974111.789,457,0.961,0.511,0.074,0.0,13.0
1783974111.789,457,7.53,-0.949,-0.17,0.0,14.5
1783974111.789,457,6.543,1.661,3.473,0.0,14.5
1783974111.789,457,7.498,-0.965,1.575,0.0,13.0
1783974111.789,457,6.839,1.931,-3.022,0.0,13.0
1783974111.89,458,0.491,0.266,0.101,0.0,12.5
1783974111.89,458,0.73,-0.851,-0.174,0.0,12.7
1783974111.89,458,7.265,1.909,1.365,0.0,15.0
1783974111.89,458,7.534,-0.716,-1.012,0.0,15.0
1783974111.89,458,7.662,1.213,-0.372,0.0,14.5
1783974111.991,459,0.508,0.248,0.048,0.0,12.7
1783974111.991,459,7.572,-0.954,-0.212,0.0,14.7
1783974111.991,459,7.607,1.213,-0.982,0.0,13.2
1783974112.092,460,0.49,0.266,0.105,0.0,11.6
1783974112.092,460,7.569,-0.954,-0.312,0.0,14.2
1783974112.092,460,7.075,1.67,2.334,0.0,14.2
1783974112.092,460,7.293,1.456,-2.236,0.0,12.8
1783974112.092,460,7.296,-1.213,2.366,0.0,12.8
1783974112.193,461,7.067,2.147,1.935,0.0,16.1
1783974112.193,461,7.597,-0.716,-0.244,0.0,16.1
1783974112.193,461,6.912,1.699,-3.107,0.0,11.5
1783974112.193,461,7.515,-0.971,1.7,0.0,11.5
1783974112.295,462,0.509,0.248,0.026,0.0,11.6
1783974112.295,462,7.21,2.386,0.782,0.0,13.5
1783974112.295,462,7.41,-1.432,1.153,0.0,13.5
1783974112.295,462,7.541,-1.213,1.403,0.0,13.5
1783974112.397,463,0.491,0.266,0.101,0.0,11.9
1783974112.397,463,0.957,0.409,-0.325,0.0,13.4
1783974112.397,463,7.601,-0.716,0.059,0.0,15.1
1783974112.397,463,7.223,1.456,-2.454,0.0,14.1
1783974112.397,463,6.972,-1.213,3.199,0.0,14.1
1783974112.497,464,0.937,0.477,0.288,0.0,13.0
1783974112.497,464,7.524,-0.949,0.339,0.0,15.7
1783974112.497,464,6.776,1.898,-2.848,0.0,15.7
1783974112.497,464,7.313,1.699,-1.987,0.0,14.7
1783974112.497,464,7.229,-1.213,2.566,0.0,14.7
1783974112.598,465,0.857,0.409,0.536,0.0,13.8
1783974112.598,465,7.596,-0.716,0.283,0.0,16.4
1783974112.598,465,7.235,1.909,1.52,0.0,16.4
1783974112.598,465,7.553,0.971,-1.525,0.0,13.2
1783974112.699,466,1.05,0.354,0.241,0.0,12.7
1783974112.699,466,0.743,-0.851,-0.107,0.0,12.7
1783974112.699,466,7.206,1.909,1.651,0.0,13.6
1783974112.699,466,7.514,-0.954,-0.958,0.0,13.6
1783974112.699,466,7.489,0.971,-1.811,0.0,11.7
1783974112.801,467,7.574,-0.954,-0.128,0.0,17.3
1783974112.801,467,6.452,1.909,3.609,0.0,17.3
1783974112.801,467,7.369,1.213,-2.129,0.0,12.7
1783974112.801,467,7.486,-1.213,1.674,0.0,12.7
1783974112.901,468,0.671,-0.886,-0.225,0.0,11.3
1783974112.901,468,1.079,0.319,0.141,0.0,11.3
1783974112.901,468,7.531,-0.949,0.078,0.0,16.7
1783974112.901,468,7.57,1.456,-0.942,0.0,16.6
1783974112.901,468,7.08,-1.456,2.84,0.0,16.6
1783974112.901,468,8.446,0.264,0.491,0.0,12.2
1783974112.901,468,7.974,-2.645,-1.028,0.0,12.2
1783974113.001,469,0.743,-0.851,-0.103,0.0,12.9
1783974113.001,469,7.599,-0.716,-0.186,0.0,14.9
1783974113.001,469,6.875,2.147,2.532,0.0,14.9
1783974113.001,469,7.61,1.456,-0.528,0.0,15.0
1783974113.102,470,1.002,0.319,-0.427,0.0,12.2
1783974113.102,470,0.701,-0.886,-0.097,0.0,12.2
1783974113.102,470,7.374,-0.699,0.89,0.0,11.5
1783974113.102,470,7.036,2.098,-1.325,0.0,11.5
1783974113.102,470,7.599,-0.716,-0.2,0.0,16.0
1783974113.102,470,6.891,1.909,2.677,0.0,16.0
1783974113.102,470,7.566,1.456,-0.974,0.0,14.9
1783974113.203,471,0.951,0.136,0.517,0.0,13.4
1783974113.203,471,7.531,-0.949,-0.141,0.0,19.3
1783974113.203,471,6.398,1.661,3.734,0.0,19.3
1783974113.203,471,7.534,0.971,-1.615,0.0,13.8
1783974113.305,472,7.553,-0.712,-0.264,0.0,14.2
1783974113.305,472,6.898,2.135,2.342,0.0,14.2
1783974113.305,472,7.57,-0.965,1.179,0.0,16.7
1783974113.355,473,0.942,0.545,-0.063,0.0,15.0
1783974113.355,473,7.601,-0.716,0.109,0.0,16.9
1783974113.355,473,6.698,1.909,3.128,0.0,16.9
1783974113.355,473,7.668,1.213,-0.18,0.0,16.8
1783974113.507,474,7.591,-0.716,0.406,0.0,18.4
1783974113.507,474,7.522,-0.965,1.458,0.0,15.1
1783974113.507,474,6.649,1.689,-3.545,0.0,15.1
1783974113.608,475,0.302,-0.515,-0.128,0.0,11.3
1783974113.608,475,0.54,-0.886,-0.458,0.0,13.4
1783974113.608,475,7.253,1.909,1.429,0.0,13.5
1783974113.608,475,7.646,1.464,-0.614,0.0,12.2
1783974113.608,475,6.991,-1.464,3.158,0.0,12.2
1783974113.66,476,0.819,0.579,-0.427,0.0,13.2
1783974113.66,476,7.417,-0.704,0.893,0.0,11.6
1783974113.66,476,7.02,2.345,-1.239,0.0,11.6
1783974113.66,476,7.193,2.147,1.396,0.0,15.1
1783974113.66,476,7.524,-0.716,-1.08,0.0,15.1
1783974113.66,476,7.402,1.699,-1.622,0.0,15.7
1783974113.66,476,7.316,-1.213,2.306,0.0,15.7
1783974113.762,477,0.972,0.477,-0.129,0.0,14.4
1783974113.762,477,7.283,2.147,0.802,0.0,14.3
1783974113.762,477,7.371,1.699,-1.757,0.0,14.0
1783974113.762,477,6.892,-0.971,3.444,0.0,14.0
1783974113.914,478,0.697,-0.886,-0.126,0.0,12.7
1783974113.914,478,0.902,0.674,0.142,0.0,12.7
1783974113.914,478,7.234,2.147,1.163,0.0,13.3
1783974113.914,478,7.555,1.456,-1.054,0.0,15.8
1783974113.914,478,6.802,-1.213,3.546,0.0,15.8
1783974113.964,479,0.871,0.375,0.539,0.0,14.2
1783974113.964,479,0.606,-0.784,-0.456,0.0,14.2
1783974113.964,479,7.413,-0.704,0.933,0.0,14.5
1783974113.964,479,7.57,1.456,-0.94,0.0,15.0
1783974113.964,479,6.841,-1.213,3.469,0.0,15.0
1783974114.065,480,0.629,-0.851,-0.409,0.0,12.1
1783974114.065,480,7.739,0.485,-0.417,0.0,16.1
1783974114.166,481,1.036,0.319,0.335,0.0,13.0
1783974114.166,481,1.017,0.496,0.08,0.0,13.0
1783974114.166,481,7.557,-0.712,0.145,0.0,16.3
1783974114.166,481,7.488,1.699,-1.166,0.0,14.4
1783974114.267,482,1.051,0.425,-0.013,0.0,11.7
1783974114.267,482,1.074,0.354,0.091,0.0,11.7
1783974114.267,482,7.532,-0.949,0.033,0.0,15.0
1783974114.267,482,7.625,-0.728,1.278,0.0,14.8
1783974114.267,482,6.999,1.699,-2.904,0.0,14.8
1783974114.368,483,7.574,-0.954,-0.141,0.0,16.5
1783974114.368,483,6.76,1.909,2.991,0.0,16.5
1783974114.368,483,7.0,1.699,-2.902,0.0,13.2
1783974114.368,483,7.317,-0.971,2.415,0.0,13.2
1783974114.469,484,0.706,-0.886,-0.059,0.0,13.1
1783974114.469,484,7.53,-0.949,-0.144,0.0,14.4
1783974114.469,484,7.447,1.699,-1.401,0.0,15.0
1783974114.469,484,7.371,-1.213,2.121,0.0,15.0
1783974114.57,485,0.564,-0.886,-0.428,0.0,13.1
1783974114.57,485,0.919,0.496,-0.443,0.0,13.1
1783974114.57,485,7.558,-0.712,0.031,0.0,14.9
1783974114.57,485,7.372,1.699,-1.755,0.0,15.8
1783974114.57,485,7.299,-1.213,2.357,0.0,15.8
1783974114.67,486,7.566,-0.954,-0.368,0.0,15.1
1783974114.67,486,7.047,1.909,2.235,0.0,15.1
1783974114.67,486,7.509,1.699,-1.022,0.0,17.3
1783974114.67,486,7.176,-1.213,2.709,0.0,17.3
1783974114.771,487,7.569,-0.954,0.315,0.0,15.6
1783974114.771,487,6.384,1.909,3.728,0.0,15.6
1783974114.771,487,7.519,1.941,0.094,0.0,17.8
1783974114.872,488,7.362,-0.933,0.764,0.0,13.3
1783974114.872,488,6.986,2.098,-1.567,0.0,13.3
1783974114.872,488,7.575,-0.954,0.066,0.0,17.0
1783974114.872,488,6.911,1.67,2.783,0.0,17.0
1783974114.872,488,7.54,1.456,-1.158,0.0,15.2
1783974114.973,489,7.378,-0.704,1.175,0.0,12.7
1783974114.973,489,6.932,2.345,-1.663,0.0,12.7
1783974114.973,489,7.269,1.909,1.346,0.0,16.3
1783974114.973,489,7.575,-0.954,0.027,0.0,16.3
1783974114.973,489,7.451,1.699,-1.379,0.0,14.8
1783974114.973,489,7.127,-1.213,2.836,0.0,14.8
1783974115.074,490,7.284,-0.933,1.316,0.0,12.3
1783974115.074,490,6.942,1.865,-1.999,0.0,12.3
1783974115.074,490,7.363,1.909,0.665,0.0,15.4
1783974115.074,490,7.488,1.213,-1.664,0.0,12.1
1783974115.074,490,0.933,0.511,-0.238,0.162,13.8
1783974115.174,491,0.921,0.443,0.381,0.0,11.3
1783974115.174,491,7.332,-0.704,1.436,0.0,12.0
1783974115.174,491,6.905,1.876,-2.263,0.0,12.0
1783974115.174,491,7.471,-0.954,1.252,0.0,16.6
1783974115.174,491,7.21,2.386,0.784,0.0,16.6
1783974115.174,491,7.615,1.456,-0.441,0.0,15.0
