t,frame,x,y,z,doppler,snr_db
1783973645.316,78,7.063,1.699,-2.745,0.0,11.8
1783973645.316,78,8.454,0.264,0.302,0.0,9.6
1783973645.316,78,7.5,-2.909,-2.632,0.0,9.6
1783973645.418,79,0.732,-0.851,-0.165,0.0,10.9
1783973645.418,79,7.309,-0.938,1.419,0.0,11.2
1783973645.418,79,7.026,2.345,-1.202,0.0,11.2
1783973645.418,79,7.597,-0.716,0.265,0.0,14.4
1783973645.418,79,7.177,1.909,1.773,0.0,14.4
1783973645.418,79,7.786,-0.488,-0.367,0.0,9.3
1783973645.519,80,0.677,-0.886,-0.208,0.0,10.9
1783973645.519,80,7.317,-1.166,0.873,0.0,10.1
1783973645.519,80,7.087,2.331,0.029,0.0,10.1
1783973645.519,80,7.522,-0.949,0.378,0.0,16.1
1783973645.519,80,7.443,-0.965,1.819,0.0,12.9
1783973645.519,80,7.333,1.689,-1.735,0.0,12.9
1783973645.621,81,0.674,-0.886,-0.217,0.0,11.2
1783973645.621,81,7.002,2.111,-1.68,0.0,9.9
1783973645.621,81,7.297,-0.938,1.479,0.0,9.9
1783973645.621,81,7.599,-0.716,0.174,0.0,13.5
1783973645.621,81,6.965,2.147,2.275,0.0,13.5
1783973645.621,81,7.584,1.448,-0.148,0.0,12.2
1783973645.621,81,7.622,-0.965,-0.775,0.0,12.2
1783973645.621,81,8.425,0.529,0.61,0.0,9.1
1783973645.621,81,7.659,-2.38,-2.703,0.0,9.1
1783973645.722,82,0.666,-0.886,-0.241,0.0,10.6
1783973645.722,82,7.545,-0.712,0.437,0.0,15.6
1783973645.722,82,7.538,1.699,-0.778,0.0,12.2
1783973645.772,83,0.728,-0.851,-0.181,0.0,11.2
1783973645.772,83,7.271,-0.938,1.603,0.0,11.2
1783973645.772,83,6.976,1.876,-2.031,0.0,11.2
1783973645.772,83,7.509,-0.954,0.995,0.0,15.3
1783973645.772,83,7.579,1.456,-0.864,0.0,12.7
1783973645.924,84,0.671,-0.886,-0.226,0.0,10.5
1783973645.924,84,7.176,1.865,-0.824,0.0,9.0
1783973645.924,84,7.204,-1.166,1.549,0.0,9.0
1783973645.924,84,7.57,1.699,0.342,0.0,14.0
1783973645.924,84,7.388,-1.213,-2.062,0.0,14.0
1783973645.924,84,8.367,0.789,0.524,0.0,10.7
1783973646.024,85,0.675,-0.886,-0.215,0.0,11.0
1783973646.024,85,7.407,-0.704,0.973,0.0,10.4
1783973646.024,85,6.754,1.876,-2.678,0.0,10.4
1783973646.024,85,7.514,-0.716,1.147,0.0,16.6
1783973646.024,85,7.669,1.213,0.13,0.0,14.2
1783973646.024,85,8.164,-2.393,-0.067,0.0,9.8
1783973646.074,86,0.726,-0.883,-0.282,0.0,10.0
1783973646.074,86,7.609,-0.477,0.409,0.0,15.7
1783973646.074,86,7.019,2.147,2.102,0.0,15.7
1783973646.074,86,7.522,1.456,-1.265,0.0,13.7
1783973646.074,86,6.895,-1.456,3.263,0.0,13.7
1783973646.074,86,8.163,-2.393,-0.165,0.0,9.2
1783973646.226,87,0.673,-0.886,-0.22,0.0,11.2
1783973646.226,87,7.303,-0.938,1.449,0.0,9.9
1783973646.226,87,7.082,2.111,-1.306,0.0,9.9
1783973646.226,87,7.547,-0.954,0.649,0.0,16.0
1783973646.226,87,7.035,2.147,2.048,0.0,16.0
1783973646.226,87,7.362,1.689,-1.607,0.0,12.1
1783973646.226,87,7.082,-0.965,2.922,0.0,12.1
1783973646.226,87,8.438,0.529,0.407,0.0,12.0
1783973646.226,87,7.701,-2.645,-2.312,0.0,12.0
1783973646.327,88,0.318,-0.515,-0.082,0.0,13.5
1783973646.327,88,7.317,-0.704,1.509,0.0,12.3
1783973646.327,88,7.063,2.111,-1.402,0.0,12.3
1783973646.327,88,7.397,1.92,0.747,0.0,13.4
1783973646.378,89,0.68,-0.886,-0.197,0.0,11.6
1783973646.378,89,7.575,-0.954,0.078,0.0,17.0
1783973646.378,89,6.883,2.147,2.511,0.0,17.0
1783973646.378,89,7.275,-0.724,2.486,0.0,13.6
1783973646.378,89,7.284,1.931,-1.689,0.0,13.6
1783973646.479,90,0.316,-0.515,-0.087,0.0,13.5
1783973646.479,90,0.663,-0.886,-0.248,0.0,10.5
1783973646.479,90,7.573,-0.954,0.174,0.0,16.1
1783973646.479,90,6.748,2.147,2.854,0.0,16.1
1783973646.479,90,7.503,-0.971,1.753,0.0,12.6
1783973646.632,91,0.678,-0.886,-0.203,0.0,11.2
1783973646.632,91,7.599,-0.716,0.209,0.0,16.6
1783973646.632,91,6.841,1.909,2.801,0.0,16.6
1783973646.632,91,7.396,1.456,-1.867,0.0,12.3
1783973646.632,91,7.465,-1.213,1.765,0.0,12.3
1783973646.684,92,0.347,-0.477,-0.158,0.0,13.6
1783973646.684,92,0.675,-0.886,-0.213,0.0,11.1
1783973646.684,92,7.033,2.098,1.34,0.0,10.9
1783973646.684,92,7.384,-0.699,-0.803,0.0,10.9
1783973646.684,92,7.389,1.92,0.823,0.0,15.3
1783973646.784,93,0.69,-0.92,-0.255,0.0,10.8
1783973646.784,93,7.561,-0.954,0.461,0.0,17.5
1783973646.784,93,7.579,1.448,-0.311,0.0,11.3
1783973646.886,94,0.729,-0.883,-0.274,0.0,10.0
1783973646.886,94,7.525,-0.949,0.309,0.0,16.1
1783973646.886,94,7.487,-1.456,1.459,0.0,9.0
1783973646.987,95,7.101,2.147,1.806,0.0,16.0
1783973646.987,95,7.588,-0.716,-0.456,0.0,16.0
1783973646.987,95,7.547,-1.213,1.371,0.0,12.5
1783973647.088,96,0.682,-0.886,-0.189,0.0,10.1
1783973647.088,96,7.293,1.909,1.212,0.0,15.7
1783973647.088,96,7.404,-0.954,-1.6,0.0,15.7
1783973647.088,96,7.649,-0.971,0.931,0.0,13.8
1783973647.189,97,0.675,-0.886,-0.212,0.0,10.8
1783973647.189,97,7.573,-0.954,-0.187,0.0,17.9
1783973647.189,97,6.856,1.909,2.765,0.0,17.9
1783973647.29,98,0.317,-0.515,-0.083,0.0,14.2
1783973647.29,98,0.661,-0.886,-0.254,0.0,11.3
1783973647.29,98,7.167,1.909,1.813,0.0,15.5
1783973647.29,98,7.595,-0.716,-0.319,0.0,15.5
1783973647.29,98,7.698,-0.485,-0.901,0.0,9.2
1783973647.29,98,8.401,0.529,0.887,0.0,10.8
1783973647.29,98,7.869,-2.645,-1.648,0.0,10.8
1783973647.391,99,0.68,-0.886,-0.199,0.0,11.1
1783973647.391,99,7.531,-0.949,0.118,0.0,16.6
1783973647.391,99,7.666,-0.724,0.58,0.0,11.3
1783973647.493,100,0.661,-0.886,-0.253,0.0,11.1
1783973647.493,100,7.51,-1.193,0.682,0.0,15.5
1783973647.493,100,7.36,-1.213,2.16,0.0,13.0
1783973647.493,100,7.591,0.728,-1.47,0.0,13.0
1783973647.594,101,0.32,-0.515,-0.069,0.0,13.5
1783973647.594,101,0.673,-0.886,-0.22,0.0,11.1
1783973647.594,101,7.073,1.876,-1.661,0.0,11.0
1783973647.594,101,7.344,-0.704,1.372,0.0,11.0
1783973647.594,101,7.51,-0.954,0.995,0.0,15.4
1783973647.594,101,7.525,1.689,0.402,0.0,13.0
1783973647.594,101,7.339,-0.965,-2.199,0.0,13.0
1783973647.696,102,0.732,-0.851,-0.163,0.0,10.8
1783973647.696,102,7.249,1.876,-0.499,0.0,9.5
1783973647.696,102,7.399,-0.954,1.624,0.0,13.4
1783973647.696,102,7.674,-0.724,0.468,0.0,14.7
1783973647.696,102,7.469,1.931,-0.341,0.0,14.7
1783973647.797,103,0.317,-0.515,-0.082,0.0,13.9
1783973647.797,103,0.67,-0.886,-0.228,0.0,10.7
1783973647.797,103,7.474,-0.954,1.232,0.0,14.3
1783973647.797,103,7.406,-0.971,2.126,0.0,12.2
1783973647.797,103,7.242,1.699,-2.231,0.0,12.2
1783973647.898,104,0.665,-0.886,-0.242,0.0,10.2
1783973647.898,104,7.113,1.865,1.26,0.0,11.2
1783973647.898,104,7.427,-0.699,0.115,0.0,11.2
1783973647.898,104,7.53,-0.954,0.825,0.0,17.0
1783973647.898,104,7.274,1.941,-1.906,0.0,11.3
1783973647.898,104,7.507,-0.728,1.852,0.0,11.3
1783973647.898,104,8.252,1.587,-1.012,0.0,11.2
1783973647.898,104,8.254,-1.851,0.273,0.0,11.2
1783973647.999,105,0.717,-0.851,-0.222,0.0,10.5
1783973647.999,105,7.574,-0.954,0.129,0.0,19.4
1783973648.1,106,0.317,-0.515,-0.084,0.0,14.1
1783973648.1,106,0.668,-0.886,-0.234,0.0,10.9
1783973648.1,106,7.53,-0.949,-0.169,0.0,16.1
1783973648.1,106,6.754,1.898,2.899,0.0,16.1
1783973648.1,106,7.671,-0.724,-0.522,0.0,13.3
1783973648.1,106,7.115,1.689,2.482,0.0,13.3
1783973648.201,107,0.667,-0.886,-0.238,0.0,10.7
1783973648.201,107,7.601,-0.716,-0.105,0.0,16.6
1783973648.201,107,7.286,1.699,-2.082,0.0,11.6
1783973648.201,107,7.292,-0.971,2.489,0.0,11.6
1783973648.302,108,7.41,-0.704,0.954,0.0,11.5
1783973648.302,108,7.2,2.111,0.122,0.0,11.5
1783973648.302,108,7.566,-0.954,0.372,0.0,17.2
1783973648.302,108,7.247,-0.965,2.486,0.0,13.0
1783973648.302,108,7.322,1.689,-1.779,0.0,13.0
1783973648.302,108,8.137,-2.393,-0.661,0.0,10.1
1783973648.302,108,7.889,1.063,3.002,0.0,10.1
1783973648.403,109,7.532,-0.949,-0.006,0.0,13.6
1783973648.403,109,7.064,1.898,-2.032,0.0,13.6
1783973648.403,109,7.344,1.699,-1.867,0.0,12.9
1783973648.403,109,7.168,-1.213,2.73,0.0,12.9
1783973648.403,109,8.433,0.529,0.498,0.0,9.4
1783973648.403,109,7.609,-2.645,-2.599,0.0,9.4
1783973648.504,110,0.712,-0.851,-0.235,0.0,11.1
1783973648.504,110,7.365,-0.938,1.092,0.0,11.9
1783973648.504,110,7.601,-0.716,-0.072,0.0,13.0
1783973648.504,110,7.422,1.456,-1.763,0.0,12.8
1783973648.504,110,6.835,-1.213,3.482,0.0,12.8
1783973648.504,110,8.437,0.529,-0.415,0.0,11.3
1783973648.504,110,7.813,-2.38,-2.22,0.0,11.3
1783973648.605,111,7.584,-0.716,0.511,0.0,17.9
1783973648.605,111,7.384,-0.971,2.201,0.0,13.3
1783973648.605,111,6.763,1.699,-3.419,0.0,13.3
1783973648.707,112,0.723,-0.851,-0.2,0.0,10.9
1783973648.707,112,7.601,-0.716,-0.058,0.0,18.0
1783973648.707,112,7.638,-0.728,1.202,0.0,13.3
1783973648.808,113,0.675,-0.886,-0.215,0.0,11.2
1783973648.808,113,7.401,-0.954,1.616,0.0,16.3
1783973648.808,113,7.32,1.909,-1.032,0.0,16.3
1783973648.808,113,7.388,1.952,-1.611,0.0,10.6
1783973648.908,114,0.665,-0.886,-0.242,0.0,10.5
1783973648.908,114,7.398,-0.954,1.628,0.0,14.7
1783973648.908,114,7.308,2.147,-0.52,0.0,14.7
1783973648.908,114,7.61,1.708,-0.403,0.0,12.2
1783973649.009,115,0.674,-0.886,-0.217,0.0,9.7
1783973649.009,115,7.46,-1.193,1.102,0.0,17.2
1783973649.009,115,7.221,2.386,0.681,0.0,17.2
1783973649.009,115,7.716,0.728,-0.499,0.0,14.2
1783973649.11,116,0.319,-0.515,-0.075,0.0,13.7
1783973649.11,116,7.452,-0.704,0.54,0.0,12.2
1783973649.11,116,7.126,2.345,-0.169,0.0,12.2
1783973649.11,116,7.557,-0.72,1.158,0.0,15.8
1783973649.11,116,7.141,2.16,-1.816,0.0,15.8
1783973649.11,116,7.665,1.213,-0.3,0.0,14.2
1783973649.212,117,0.343,-0.477,-0.167,0.0,13.6
1783973649.212,117,0.726,-0.851,-0.19,0.0,10.6
1783973649.212,117,7.582,-0.716,0.545,0.0,15.1
1783973649.212,117,7.516,-1.213,1.531,0.0,13.2
1783973649.212,117,6.901,1.699,-3.129,0.0,13.2
1783973649.212,117,8.264,-1.309,-0.402,0.0,9.1
1783973649.212,117,8.127,-2.393,-0.775,0.0,11.2
1783973649.312,118,0.317,-0.515,-0.082,0.0,13.4
1783973649.312,118,7.159,2.098,0.089,0.0,9.5
1783973649.312,118,7.523,-0.954,0.888,0.0,16.0
1783973649.312,118,7.329,-0.485,-2.523,0.0,11.5
1783973649.312,118,7.513,1.941,-0.304,0.0,11.5
1783973649.312,118,8.444,0.529,0.238,0.0,12.0
1783973649.312,118,7.795,-2.38,-2.283,0.0,12.0
1783973649.414,119,0.318,-0.515,-0.082,0.0,13.6
1783973649.414,119,0.723,-0.851,-0.201,0.0,11.7
1783973649.414,119,7.491,-1.193,0.87,0.0,16.3
1783973649.414,119,6.9,2.625,1.949,0.0,16.3
1783973649.523,120,0.666,-0.886,-0.241,0.0,11.0
1783973649.523,120,7.399,-0.933,-0.204,0.0,10.5
1783973649.523,120,6.924,1.865,2.059,0.0,10.5
1783973649.523,120,7.523,-0.949,-0.356,0.0,15.7
1783973649.523,120,7.024,1.898,2.167,0.0,15.7
1783973649.523,120,7.583,1.464,-1.162,0.0,10.6
1783973649.523,120,6.997,-1.22,3.247,0.0,10.6
1783973649.523,120,8.419,0.529,-0.697,0.0,9.3
1783973649.523,120,7.877,-2.645,-1.61,0.0,9.3
1783973649.639,121,0.656,-0.886,-0.267,0.0,9.7
1783973649.639,121,7.462,-0.704,0.373,0.0,10.9
1783973649.639,121,7.321,1.642,0.157,0.0,10.9
1783973649.639,121,7.593,-0.716,0.351,0.0,18.3
1783973649.639,121,7.516,1.952,0.832,0.0,11.0
1783973649.639,121,7.03,-0.732,-3.322,0.0,11.0
1783973649.639,121,8.386,0.793,-0.827,0.0,9.7
1783973649.639,121,7.861,-2.38,-2.044,0.0,9.7
1783973649.697,122,0.319,-0.515,-0.075,0.0,13.0
1783973649.697,122,0.672,-0.886,-0.224,0.0,10.5
1783973649.697,122,7.43,-0.938,0.473,0.0,10.1
1783973649.697,122,7.179,1.876,1.117,0.0,10.1
1783973649.697,122,7.284,2.135,0.087,0.0,10.1
1783973649.697,122,7.364,-0.712,1.702,0.0,10.1
1783973649.697,122,7.62,1.708,0.083,0.0,11.2
1783973649.697,122,7.129,-0.976,-3.035,0.0,11.2
