track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
22,,static,metal,7.28,28.0,1.4,0.01,0.0,0.22,2.3,46.0,46.1,0.2,0.0,0.0,0.0,0.0,5.92,0.32,0.65,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,,static,metal,7.28,27.8,2.8,0.27,0.46,0.45,2.4,46.5,46.9,0.4,0.0,0.0,0.0,0.0,3.08,0.16,0.41,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,,static,fabric,1.08,6.5,2.8,0.13,0.12,0.03,4.7,15.5,15.7,4.8,-0.01,0.01,0.07,0.06,16.06,0.47,3.16,88.0,0.0,0.0,0.0,0.029,0.971,0.0,0.0,0.0,0.0
24,,static,fabric,2.86,-40.3,-2.0,0.26,0.08,0.29,6.2,30.5,30.9,0.6,0.0,0.0,0.0,0.0,1.05,0.1,0.99,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,,static,metal,7.29,28.0,3.7,0.01,0.0,0.3,2.4,46.3,46.4,0.1,0.0,0.0,0.0,0.0,4.83,0.23,0.41,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,,unknown,fabric,1.5,12.3,8.8,0.51,0.41,0.17,8.0,21.6,30.5,7.9,-0.02,0.05,0.12,0.17,18.81,0.93,4.45,121.0,0.0,0.0,0.0,0.149,0.791,0.06,0.0,0.0,0.0
26,,pedestrian,mid,2.63,13.1,10.9,0.06,0.07,0.13,3.1,35.3,36.0,1.8,-0.28,0.28,0.05,0.05,1.37,0.11,0.52,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
27,,static,fabric,0.85,19.2,6.1,1.5,0.9,0.67,15.0,5.3,19.0,10.2,-0.0,0.05,0.1,0.29,0.52,0.26,2.01,31.0,0.0,0.0,0.0,0.073,0.873,0.054,0.0,0.0,0.0
30,,static,mid,4.36,29.0,0.9,0.09,0.14,0.55,2.0,42.1,42.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.34,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,,static,mid,3.68,-23.9,12.3,0.65,1.0,1.56,3.5,35.4,39.5,1.4,-0.13,0.13,0.04,0.03,1.86,0.45,1.42,13.0,0.0,0.0,0.0,0.622,0.378,0.0,0.0,0.0,0.0
31,,static,mid,4.36,27.8,5.4,0.04,0.14,0.29,2.0,37.0,37.3,0.2,0.0,0.0,0.0,0.0,0.25,0.09,0.41,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,,static,metal,7.28,27.1,3.7,0.08,0.2,0.67,3.8,47.1,47.5,0.4,0.0,0.0,0.0,0.0,2.17,0.21,0.95,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,,static,fabric,1.89,-39.6,5.9,0.15,0.19,0.14,2.5,24.5,25.9,1.3,0.03,0.03,0.04,0.08,3.71,0.1,0.42,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,,static,fabric,1.9,-30.3,2.4,0.03,0.0,0.55,2.0,23.4,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,,vehicle,fabric,1.66,-18.4,10.4,0.8,0.57,0.31,10.1,20.5,25.5,8.0,0.0,0.06,0.13,0.17,3.58,1.05,20.93,327.0,0.0,0.0,0.009,0.069,0.823,0.099,0.0,0.0,0.0
35,,static,metal,7.28,28.7,4.9,0.14,0.25,0.29,4.0,46.7,47.4,0.6,0.0,0.0,0.0,0.0,2.62,0.23,5.31,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,,static,fabric,2.86,-38.5,-4.7,0.25,0.08,0.42,5.4,30.6,31.5,0.6,0.0,0.0,0.0,0.0,1.39,0.14,1.78,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,,static,metal,7.28,29.0,3.0,0.13,0.23,0.08,2.0,46.0,46.3,0.2,0.0,0.0,0.0,0.0,2.3,0.05,0.42,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,,static,metal,7.28,28.0,3.1,0.02,0.0,0.33,3.2,46.3,46.9,0.4,0.0,0.0,0.0,0.0,1.36,0.1,0.57,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,,static,fabric,2.8,-38.8,-0.1,0.0,0.0,0.06,2.1,29.6,29.7,0.3,0.0,0.0,0.0,0.0,0.72,0.04,0.41,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,,static,metal,7.29,28.5,4.9,0.14,0.21,0.34,3.7,46.4,47.9,0.5,0.0,0.0,0.0,0.0,1.71,0.25,0.95,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,,static,fabric,2.66,15.7,13.6,0.05,0.1,0.37,2.2,31.1,33.2,1.3,-0.22,0.22,0.04,0.03,0.66,0.14,0.99,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,,static,mid,3.91,-33.1,1.7,0.23,0.41,0.1,2.5,37.1,37.9,0.7,-0.14,0.14,0.04,0.06,1.27,0.2,0.45,8.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0
44,,static,mid,2.6,-56.6,8.1,0.15,0.11,0.33,4.0,35.0,35.8,2.1,0.0,0.0,0.0,0.0,0.56,0.12,1.01,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,,static,mid,4.23,30.2,5.6,0.08,0.1,0.24,4.2,36.9,37.6,0.6,0.0,0.0,0.0,0.0,0.14,0.25,2.07,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,,static,mid,3.91,-34.0,8.4,0.2,0.13,0.33,2.8,36.2,36.9,0.6,-0.16,0.16,0.0,0.0,0.55,0.14,0.46,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,,static,metal,7.29,28.4,5.0,0.2,0.3,0.49,4.0,46.9,48.6,0.9,0.0,0.0,0.0,0.0,0.77,0.31,2.63,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,,static,fabric,1.26,32.5,9.6,0.0,0.0,0.0,3.6,15.4,15.4,0.1,0.0,0.0,0.0,0.0,0.0,0.02,6.45,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,,static,mid,4.36,31.2,8.9,0.03,0.02,0.11,4.9,38.6,39.1,0.4,0.0,0.0,0.0,0.0,1.8,0.11,8.47,124.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,,static,mid,4.37,32.2,5.0,0.0,0.0,0.01,2.0,37.1,37.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.36,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,,static,mid,4.36,32.4,6.5,0.01,0.0,0.06,3.4,37.2,37.5,0.3,0.0,0.0,0.0,0.0,0.39,0.05,0.59,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,,pedestrian,mid,2.74,1.6,4.6,0.04,0.06,0.26,2.4,36.9,39.0,2.2,-0.36,0.36,0.07,0.12,1.51,0.14,0.36,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,,static,metal,7.28,32.6,3.9,0.04,0.05,0.21,2.0,46.8,46.8,0.5,0.0,0.0,0.0,0.0,0.36,0.1,0.43,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,,static,mid,4.05,30.6,5.2,0.1,0.53,0.12,2.0,37.4,37.5,0.4,0.05,0.05,0.07,0.09,1.35,0.39,1.45,7.0,0.0,0.0,0.0,0.0,0.714,0.286,0.0,0.0,0.0
59,,static,metal,8.56,-42.4,4.5,0.23,0.27,0.09,2.0,49.4,49.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.34,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,,static,fabric,3.3,-25.7,3.3,0.53,0.84,0.21,11.7,23.4,33.4,7.9,-0.0,0.01,0.07,0.04,4.11,0.74,86.63,1133.0,0.0,0.0,0.004,0.014,0.968,0.013,0.001,0.0,0.0
60,,static,fabric,1.0,49.0,6.8,0.14,0.09,0.03,5.0,13.6,16.0,1.7,0.0,0.0,0.0,0.0,0.08,0.3,4.39,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,,unknown,mid,5.58,1.7,5.6,0.09,0.22,0.34,4.6,42.8,43.8,0.8,0.0,0.0,0.0,0.0,2.31,3.12,6.82,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,,static,mid,5.66,6.4,2.0,0.22,0.16,0.5,3.2,42.5,43.2,0.5,0.0,0.0,0.0,0.0,0.78,0.21,0.54,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,,static,metal,8.55,9.2,6.2,0.09,0.31,0.47,3.3,50.7,52.6,1.5,0.0,0.0,0.0,0.0,2.16,0.56,0.63,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,,static,fabric,2.84,55.6,-18.5,0.08,0.0,0.17,3.5,29.4,30.0,0.3,0.0,0.0,0.0,0.0,0.72,0.18,0.49,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,,static,fabric,1.75,51.3,5.5,0.33,0.27,0.24,5.4,22.5,30.0,3.2,0.0,0.0,0.0,0.0,0.75,0.2,4.53,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,,static,mid,5.8,11.6,4.0,0.03,0.11,0.14,2.6,42.0,42.1,0.1,0.0,0.0,0.0,0.0,0.38,0.1,0.75,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,,static,metal,8.54,14.7,9.1,0.04,0.09,0.22,3.8,49.2,49.8,0.6,0.0,0.0,0.0,0.0,0.22,0.3,9.28,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,,unknown,fabric,3.61,29.4,4.8,0.24,0.24,0.14,7.0,30.7,31.4,1.3,0.0,0.02,0.08,0.05,3.09,2.42,123.08,1580.0,0.0,0.0,0.005,0.026,0.941,0.027,0.002,0.0,0.0
71,,static,metal,8.24,5.6,7.6,0.07,0.2,0.28,3.5,50.2,51.3,0.7,0.0,0.0,0.0,0.0,1.24,0.06,1.71,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,,static,metal,6.41,-13.8,13.1,0.11,0.18,0.38,3.8,45.3,45.4,0.7,0.0,0.0,0.0,0.0,1.17,0.35,0.75,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,,static,fabric,0.5,-19.0,3.9,0.15,0.24,0.19,6.7,9.2,18.1,6.6,-0.0,0.03,0.1,0.07,0.66,0.23,46.55,529.0,0.0,0.0,0.005,0.057,0.9,0.037,0.002,0.0,0.0
75,,static,mid,5.87,13.5,1.6,0.09,0.32,0.23,2.7,42.7,50.1,2.7,-0.04,0.04,0.09,0.1,0.84,0.19,0.55,7.0,0.0,0.0,0.0,0.158,0.842,0.0,0.0,0.0,0.0
72,,static,metal,8.54,14.7,6.8,0.06,0.09,0.26,4.5,49.3,49.9,0.6,0.0,0.0,0.0,0.0,0.35,0.17,30.35,349.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,,static,fabric,2.27,43.0,4.8,0.05,0.02,0.07,4.8,21.7,23.1,2.9,0.0,0.0,0.01,0.0,1.74,0.63,30.25,332.0,0.0,0.0,0.0,0.001,0.996,0.003,0.0,0.0,0.0
78,,static,mid,5.63,-33.8,12.6,0.14,0.15,0.13,2.7,43.2,43.4,0.8,0.0,0.0,0.0,0.0,0.35,0.09,0.45,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,,static,mid,6.37,-13.9,3.9,0.13,0.17,0.7,3.5,44.1,44.8,0.7,0.0,0.0,0.0,0.0,1.37,0.32,7.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,,static,mid,4.49,12.0,2.2,0.01,0.11,0.14,2.2,38.1,39.1,0.6,0.0,0.0,0.0,0.0,0.04,0.12,1.71,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,,static,mid,6.39,-13.2,7.9,0.04,0.06,0.57,2.4,44.1,44.4,0.4,0.0,0.0,0.0,0.0,0.49,0.52,3.45,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,,static,mid,6.38,-14.4,7.1,0.07,0.08,0.91,2.4,43.5,44.0,0.2,0.0,0.0,0.0,0.0,1.57,0.4,0.53,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,,unknown,fabric,0.51,39.3,9.4,0.1,0.13,0.07,5.2,0.4,10.9,7.5,-0.01,0.02,0.08,0.03,0.18,1.25,53.78,470.0,0.0,0.0,0.004,0.041,0.934,0.021,0.0,0.0,0.0
82,,static,mid,5.8,12.6,0.8,0.05,0.15,0.22,4.4,42.6,43.2,0.4,0.0,0.0,0.01,0.0,0.21,0.08,17.89,111.0,0.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,0.0
87,,static,fabric,0.39,42.9,-2.9,0.01,0.01,0.0,2.7,-4.6,-4.5,0.2,0.0,0.0,0.0,0.0,0.03,0.01,0.54,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,,unknown,mid,2.29,6.3,2.5,0.57,0.45,0.32,10.4,33.2,33.4,4.3,0.0,0.0,0.01,0.01,0.32,1.79,26.44,201.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0
81,,static,metal,8.25,5.4,7.0,0.06,0.17,0.46,4.5,49.3,49.8,0.5,0.0,0.0,0.0,0.0,0.14,0.64,25.55,181.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,,static,mid,6.41,-13.4,10.6,0.06,0.11,0.3,2.9,43.8,44.3,0.3,0.0,0.0,0.0,0.0,0.4,0.08,6.12,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,,static,fabric,0.42,42.3,1.0,0.03,0.03,0.03,4.2,-2.9,-2.2,1.0,0.0,0.0,0.0,0.0,0.14,0.04,0.5,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
