track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
155,,static,unknown,8.72,-43.5,3.4,0.23,0.23,0.3,4.7,1.9,2.9,0.7,-0.0,0.0,0.01,0.01,0.3,0.4,4.03,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
151,,pedestrian,mid,3.22,-15.4,2.9,0.24,0.37,0.2,4.5,5.4,9.2,2.8,-0.01,0.04,0.11,0.07,8.78,1.05,5.63,46.0,0.0,0.0,0.0,0.063,0.87,0.068,0.0,0.0,0.0
163,,unknown,mid,2.1,24.0,-10.5,0.12,0.37,0.24,2.9,-2.8,7.5,3.7,0.09,0.09,0.1,0.1,9.06,1.1,0.82,14.0,0.0,0.0,0.0,0.0,0.525,0.475,0.0,0.0,0.0
161,,static,unknown,7.84,-11.4,7.0,0.14,0.4,0.55,3.4,-1.4,-0.2,0.8,0.0,0.0,0.0,0.0,2.31,0.35,4.29,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,,static,fabric,1.74,1.9,27.7,0.01,0.11,0.02,2.0,-1.6,-1.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.36,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,,static,fabric,1.75,28.6,-26.8,0.14,0.02,0.08,2.2,-2.2,-1.6,0.5,0.0,0.0,0.0,0.0,0.71,0.31,0.81,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167,,static,unknown,7.82,-12.5,7.3,0.26,0.58,0.72,2.2,0.2,1.2,1.3,0.0,0.0,0.0,0.0,0.51,0.11,0.36,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
168,,static,unknown,4.59,-52.8,-5.5,0.18,0.09,0.94,2.6,1.8,4.5,2.4,0.19,0.19,0.04,0.06,0.61,0.15,0.36,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
169,,static,fabric,3.88,15.8,-1.3,0.11,0.44,0.9,2.3,-1.3,-1.3,0.5,0.0,0.0,0.0,0.0,2.2,0.43,0.66,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
175,,static,unknown,5.05,-58.2,5.3,0.14,0.0,0.78,2.0,3.1,3.1,0.4,-0.24,0.24,0.08,0.16,0.0,0.0,0.21,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176,,pedestrian,mid,3.62,56.2,4.4,0.13,0.19,0.06,2.0,7.7,7.7,3.3,0.28,0.28,0.04,0.08,0.0,0.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
172,,static,unknown,5.16,-14.9,9.8,0.41,0.34,0.46,3.4,3.3,5.6,1.9,0.02,0.18,0.18,0.15,2.66,0.7,2.17,14.0,0.0,0.0,0.0,0.479,0.0,0.521,0.0,0.0,0.0
178,,static,fabric,3.8,-42.5,10.7,0.05,0.06,0.11,3.1,-3.1,-2.5,0.5,0.0,0.0,0.0,0.0,0.64,0.14,0.64,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,,static,unknown,5.09,48.9,6.4,0.37,0.23,0.54,2.9,4.7,5.6,0.7,-0.16,0.16,0.0,0.0,0.74,0.18,0.55,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,,static,fabric,2.06,0.1,-8.0,0.05,0.2,0.29,4.8,-2.3,-2.1,0.3,0.0,0.0,0.0,0.0,10.05,0.2,0.86,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
173,,static,fabric,2.07,-16.3,-7.7,0.04,0.25,0.13,3.2,-2.7,-2.0,0.3,0.0,0.0,0.0,0.0,17.6,0.29,2.14,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
177,,static,fabric,3.92,14.5,5.3,0.02,0.07,0.15,3.5,-2.5,-1.7,0.7,0.0,0.0,0.0,0.0,2.6,0.23,1.55,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,,static,unknown,7.82,-11.9,-0.0,0.15,0.34,0.58,3.9,0.2,2.1,1.2,0.0,0.0,0.0,0.0,9.62,1.05,4.68,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
181,,static,fabric,2.03,-3.8,-12.2,0.07,0.38,0.32,5.4,-2.1,-1.7,0.4,0.0,0.0,0.0,0.0,1.42,0.3,1.93,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
185,,static,unknown,4.22,-44.2,7.0,0.61,0.96,0.28,2.7,-2.6,7.4,5.1,-0.12,0.12,0.16,0.32,0.68,0.11,0.45,7.0,0.0,0.0,0.0,0.368,0.632,0.0,0.0,0.0,0.0
183,,static,unknown,7.82,-14.3,6.7,0.24,0.48,0.74,4.2,-0.4,1.9,1.5,0.0,0.0,0.0,0.0,1.35,0.16,1.17,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
184,,static,fabric,3.92,15.3,0.5,0.05,0.19,0.27,3.5,-1.8,0.1,1.2,0.0,0.0,0.0,0.0,0.97,0.38,0.85,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
187,,pedestrian,unknown,6.22,-7.0,2.5,0.12,0.19,0.38,2.2,0.8,1.3,0.3,0.36,0.36,0.09,0.16,2.5,0.48,0.58,9.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
186,,pedestrian,mid,3.88,42.7,5.1,0.31,0.28,0.41,2.8,3.3,7.0,2.4,-0.08,0.48,0.49,0.43,1.44,0.68,1.36,16.0,0.0,0.0,0.444,0.0,0.0,0.556,0.0,0.0,0.0
188,,static,fabric,1.74,1.9,29.0,0.02,0.0,0.04,2.5,-1.8,-1.5,0.2,0.0,0.0,0.0,0.0,0.05,0.01,0.41,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
190,,static,fabric,1.77,30.3,-15.1,0.04,0.08,0.16,2.3,-3.1,-2.4,0.4,0.0,0.0,0.0,0.0,4.82,0.34,0.52,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
182,,unknown,fabric,1.69,13.0,-19.8,0.05,0.11,0.17,3.1,-2.5,-2.1,0.3,0.0,0.0,0.0,0.0,40.81,1.46,4.74,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,,pedestrian,unknown,6.91,-5.4,4.1,0.07,0.03,0.48,2.3,1.9,10.2,3.5,-0.29,0.44,0.37,0.11,4.32,0.48,2.44,27.0,0.0,0.0,0.387,0.452,0.0,0.161,0.0,0.0,0.0
191,,static,fabric,1.78,33.5,-11.7,0.08,0.07,0.21,2.0,-3.0,-2.3,0.3,0.0,0.0,0.0,0.0,6.36,0.29,0.6,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
164,,vehicle,metal,0.94,7.7,0.1,0.88,0.82,0.56,14.4,3.6,12.3,6.0,-0.03,0.17,0.25,0.52,17.46,0.68,14.78,227.0,0.0,0.0,0.053,0.195,0.531,0.204,0.017,0.0,0.0
193,,pedestrian,mid,3.47,51.2,1.6,0.31,0.31,0.32,3.0,7.3,9.5,1.5,-0.35,0.35,0.04,0.07,5.07,0.26,0.56,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
195,,unknown,metal,0.94,-3.1,3.1,1.26,1.03,0.94,20.6,2.2,11.1,6.9,-0.03,0.1,0.14,0.45,44.66,1.35,0.26,5.0,0.0,0.0,0.019,0.175,0.65,0.155,0.0,0.0,0.0
192,,unknown,unknown,7.8,-11.5,-0.6,0.13,0.35,0.58,3.4,-0.6,0.4,1.0,0.0,0.0,0.0,0.0,40.3,1.36,0.85,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
194,,static,fabric,3.87,13.0,3.5,0.07,0.23,0.27,3.1,-2.6,-2.4,0.1,0.0,0.0,0.0,0.0,7.16,0.29,0.48,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,,static,fabric,1.98,-14.1,-12.3,0.32,1.15,0.38,5.1,-2.6,-1.2,0.5,0.0,0.0,0.0,0.0,18.02,0.59,0.23,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170,,static,unknown,8.73,-43.7,5.4,0.11,0.08,0.29,4.8,1.1,2.3,1.0,0.0,0.0,0.0,0.0,0.59,0.35,13.04,212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
200,,static,unknown,7.15,-20.0,15.0,0.51,0.58,0.77,2.9,0.8,1.2,0.4,-0.21,0.21,0.16,0.29,2.75,0.49,0.43,9.0,0.0,0.0,0.0,0.846,0.154,0.0,0.0,0.0,0.0
201,,static,unknown,7.11,33.4,5.7,0.14,0.22,0.09,2.0,1.8,1.8,0.5,-0.16,0.16,0.0,0.0,0.0,0.0,0.31,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,,static,fabric,3.92,15.4,-0.3,0.03,0.09,0.29,2.4,-2.8,-2.7,0.1,0.0,0.0,0.0,0.0,1.05,0.06,0.43,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
198,,unknown,metal,1.69,-27.4,-7.1,1.5,1.25,1.0,21.2,1.1,7.2,3.4,-0.09,0.16,0.21,0.76,40.55,1.27,1.29,30.0,0.0,0.0,0.049,0.299,0.533,0.119,0.0,0.0,0.0
202,,static,fabric,1.82,35.1,-16.0,0.17,0.76,0.38,3.4,-1.4,3.1,2.2,0.09,0.09,0.12,0.19,16.07,0.4,0.76,21.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0
205,,static,mid,2.26,-28.6,-7.1,0.35,0.74,0.49,2.6,-0.4,7.2,4.5,0.19,0.19,0.18,0.41,6.53,0.11,0.19,8.0,0.0,0.0,0.0,0.0,0.381,0.619,0.0,0.0,0.0
206,,static,unknown,7.86,-10.1,5.8,0.05,0.13,0.41,3.5,-1.0,0.9,1.0,0.0,0.0,0.0,0.0,3.56,0.14,0.77,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,,static,fabric,1.8,-16.6,-0.9,0.08,0.12,0.28,2.5,-2.8,-2.4,0.4,-0.01,0.01,0.04,0.03,29.02,0.46,0.87,24.0,0.0,0.0,0.0,0.066,0.934,0.0,0.0,0.0,0.0
209,,static,fabric,1.71,-5.1,19.5,0.4,0.74,1.12,6.6,-1.9,-1.4,0.8,-0.03,0.03,0.07,0.15,22.06,0.52,0.33,10.0,0.0,0.0,0.0,0.152,0.848,0.0,0.0,0.0,0.0
210,,static,unknown,7.82,-12.4,6.8,0.22,0.68,0.47,2.4,0.8,1.8,0.9,0.0,0.0,0.0,0.0,12.62,0.32,0.29,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
208,,static,fabric,1.74,26.3,-19.2,0.1,0.07,0.18,3.1,-1.9,-1.8,0.3,0.0,0.0,0.0,0.0,8.78,0.21,0.75,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
141,,vehicle,mid,2.84,-19.2,2.1,0.39,0.36,0.28,8.1,5.2,6.1,2.8,-0.04,0.12,0.22,0.2,8.02,2.86,32.66,539.0,0.0,0.0,0.048,0.166,0.692,0.078,0.016,0.0,0.0
211,,unknown,fabric,1.64,13.3,5.2,0.04,0.05,0.13,2.3,-1.8,-0.5,0.5,0.0,0.0,0.0,0.0,30.86,0.72,0.46,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,,static,fabric,3.86,14.3,1.0,0.16,0.2,1.09,2.2,-2.6,-1.8,0.4,0.0,0.0,0.0,0.0,3.53,0.59,0.4,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,,unknown,mid,2.42,-22.5,-5.2,1.02,0.4,0.42,4.9,4.0,6.8,3.3,0.05,0.05,0.09,0.2,31.05,1.08,0.89,16.0,0.0,0.0,0.0,0.0,0.744,0.256,0.0,0.0,0.0
218,,static,fabric,2.12,-27.3,-9.8,0.23,0.52,0.34,3.0,-1.4,-1.2,0.3,0.05,0.05,0.08,0.16,0.0,0.0,0.07,4.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0
204,,static,mid,0.63,15.4,-16.1,0.21,0.79,0.33,8.8,2.9,8.2,4.4,0.03,0.09,0.13,0.26,23.93,0.5,4.36,128.0,0.0,0.0,0.0,0.079,0.701,0.219,0.0,0.0,0.0
215,,unknown,mid,0.67,21.0,-16.4,0.28,0.3,0.42,3.6,-1.2,5.6,3.0,0.04,0.04,0.08,0.1,40.43,1.08,1.22,32.0,0.0,0.0,0.0,0.0,0.793,0.207,0.0,0.0,0.0
212,,static,unknown,7.86,-10.5,6.0,0.17,0.47,0.38,2.8,-0.4,1.4,1.5,0.0,0.0,0.0,0.0,10.75,0.27,1.88,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220,,static,mid,0.59,16.7,-21.6,0.42,1.04,0.4,8.3,0.6,5.6,3.7,0.05,0.05,0.07,0.18,15.49,0.3,0.13,6.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,0.0,0.0
219,,unknown,mid,0.76,16.5,-21.3,0.63,0.77,0.63,7.9,-1.7,4.9,2.8,0.01,0.01,0.02,0.04,24.33,1.01,0.45,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,,unknown,mid,0.98,1.5,16.3,0.14,0.16,0.14,3.4,-1.7,-0.6,1.5,0.0,0.0,0.01,0.01,44.17,0.8,0.94,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,,unknown,fabric,1.66,30.7,2.1,0.07,0.06,0.42,2.0,-2.1,-1.7,0.3,0.0,0.0,0.0,0.0,20.6,0.68,0.51,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,,static,fabric,1.76,14.6,18.4,0.6,0.32,0.39,2.6,-2.1,-0.3,1.0,0.05,0.05,0.08,0.14,33.87,0.5,0.58,14.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0
225,,static,fabric,1.6,23.7,13.8,0.25,0.87,1.09,3.7,-2.6,-2.4,0.1,0.0,0.0,0.0,0.0,20.91,0.51,0.13,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,,static,fabric,1.66,27.9,0.5,0.16,0.44,0.88,3.5,-2.7,-2.4,0.1,0.0,0.0,0.0,0.0,14.29,0.33,0.09,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
228,,static,fabric,1.74,30.7,-10.7,0.06,0.0,0.28,2.0,-2.6,-2.5,0.2,0.0,0.0,0.0,0.0,6.0,0.22,0.32,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,,unknown,unknown,7.87,-8.4,2.9,0.16,0.44,0.62,2.5,-2.1,-1.7,0.2,0.0,0.0,0.0,0.0,14.6,1.56,1.99,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,,static,mid,0.73,4.5,-6.4,0.2,0.45,0.28,5.5,0.6,2.9,2.8,-0.05,0.05,0.08,0.09,24.01,0.49,2.48,62.0,0.0,0.0,0.0,0.112,0.888,0.0,0.0,0.0,0.0
227,,unknown,fabric,0.97,6.3,6.4,0.96,1.07,0.92,9.7,-1.5,1.6,1.8,-0.02,0.02,0.05,0.11,37.1,0.94,1.63,6.0,0.0,0.0,0.0,0.069,0.931,0.0,0.0,0.0,0.0
229,,static,unknown,7.85,-10.3,4.5,0.17,0.63,0.84,4.2,-1.1,1.5,1.2,0.0,0.0,0.0,0.0,5.75,0.27,0.81,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231,,static,unknown,7.83,-13.9,5.8,0.13,0.54,0.72,2.7,0.4,1.7,1.0,0.0,0.0,0.0,0.0,15.31,0.55,0.59,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,,unknown,fabric,1.6,20.6,-2.6,0.14,0.18,0.54,4.7,-2.3,-1.6,0.5,0.0,0.0,0.0,0.0,15.37,0.66,1.23,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,,unknown,fabric,1.63,24.1,-7.6,0.1,0.22,0.46,3.4,-2.5,-1.8,0.5,0.0,0.0,0.0,0.0,34.98,1.1,1.53,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,,static,unknown,7.83,-13.2,6.3,0.32,0.69,1.01,3.7,-1.6,0.9,1.1,0.0,0.0,0.0,0.0,23.22,0.72,0.45,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,,static,fabric,1.74,0.8,27.7,0.03,0.04,0.06,2.3,-2.7,-1.8,0.4,0.0,0.0,0.0,0.0,1.14,0.03,0.17,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,,static,fabric,1.74,29.9,-19.1,0.07,0.0,0.17,2.5,-2.7,-1.8,0.4,0.0,0.0,0.0,0.0,1.65,0.03,0.09,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,,static,unknown,7.89,-9.2,8.2,0.08,0.32,0.3,2.7,-1.9,0.9,1.1,0.0,0.0,0.0,0.0,12.88,0.46,0.59,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
216,,static,mid,3.26,-14.4,0.4,0.03,0.1,0.16,4.9,5.8,7.4,1.3,0.0,0.0,0.01,0.0,1.04,0.14,7.67,185.0,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,0.0
230,,unknown,metal,0.39,-26.0,-1.5,0.35,0.73,0.4,7.8,2.0,5.4,3.0,-0.0,0.04,0.08,0.16,1.37,0.62,3.98,94.0,0.0,0.0,0.0,0.041,0.929,0.03,0.0,0.0,0.0
238,,static,unknown,7.85,-8.7,6.0,0.21,0.69,0.73,3.4,-1.3,1.6,1.4,0.0,0.0,0.0,0.0,7.52,0.1,1.05,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,,static,fabric,3.84,13.6,3.6,0.13,0.14,0.66,2.5,-2.3,-0.7,0.9,-0.01,0.01,0.03,0.02,2.13,0.59,0.62,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,,static,unknown,8.7,3.7,8.7,0.5,0.58,0.22,2.0,0.0,0.0,0.4,-0.08,0.08,0.0,0.0,0.0,0.0,0.41,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,,static,unknown,8.73,-11.0,11.0,0.63,0.45,0.02,2.0,0.3,0.3,0.2,0.08,0.08,0.0,0.0,0.0,0.0,0.45,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,,pedestrian,mid,3.59,-41.3,5.4,0.06,0.03,0.23,2.0,6.0,6.0,0.9,0.28,0.28,0.04,0.08,0.0,0.0,0.33,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
248,,pedestrian,mid,0.92,-46.0,17.6,0.19,0.11,0.19,2.9,8.0,9.3,3.1,0.29,0.29,0.12,0.16,0.61,0.17,0.87,17.0,0.0,0.0,0.0,0.0,0.122,0.878,0.0,0.0,0.0
250,,pedestrian,unknown,5.82,27.0,1.5,0.14,0.16,0.3,2.0,5.8,5.8,2.7,-0.57,0.57,0.08,0.16,0.0,0.0,0.36,8.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
247,,pedestrian,unknown,4.97,-9.2,5.8,0.18,0.4,0.24,2.7,4.9,8.5,3.0,0.07,0.46,0.47,0.33,5.58,1.04,2.19,43.0,0.0,0.0,0.246,0.085,0.0,0.585,0.085,0.0,0.0
