t,frame,x,y,z,doppler,snr_db,noise_db
1784028313.097,1687,3.126,-0.807,-0.026,0.0,17.9,73.9
1784028313.097,1687,3.233,-1.718,0.173,0.0,12.3,68.7
1784028313.097,1687,4.535,-0.867,0.27,0.0,11.6,63.7
1784028313.097,1687,5.876,-0.368,0.148,0.0,11.4,58.2
1784028313.198,1688,0.357,-0.477,-0.135,0.0,11.3,67.0
1784028313.198,1688,0.725,-1.141,-0.045,0.0,12.6,67.0
1784028313.198,1688,2.258,0.142,0.166,0.0,20.2,75.3
1784028313.198,1688,3.126,-0.807,-0.008,0.0,18.0,73.8
1784028313.198,1688,3.225,-1.718,0.283,0.0,13.0,67.9
1784028313.198,1688,4.539,-0.867,0.176,0.0,11.6,63.7
1784028313.198,1688,0.628,0.393,0.261,0.162,15.3,52.3
1784028313.198,1688,4.8,0.454,0.456,0.162,15.2,50.5
1784028313.301,1689,0.725,-1.141,-0.028,0.0,12.9,66.7
1784028313.301,1689,2.253,0.213,0.159,0.0,20.3,75.2
1784028313.301,1689,3.126,-0.807,-0.022,0.0,18.0,73.8
1784028313.301,1689,3.233,-1.718,0.171,0.0,13.2,67.8
1784028313.301,1689,4.538,-0.867,0.195,0.0,12.4,62.9
1784028313.301,1689,6.423,-1.669,0.724,0.162,12.7,50.2
1784028313.402,1690,0.725,-1.141,-0.043,0.0,12.1,67.4
1784028313.402,1690,2.258,0.142,0.168,0.0,20.6,74.9
1784028313.402,1690,3.126,-0.807,-0.015,0.0,17.6,74.2
1784028313.402,1690,3.231,-1.718,0.193,0.0,13.1,67.9
1784028313.402,1690,4.563,-0.723,0.204,0.0,12.4,62.8
1784028313.502,1691,0.725,-1.141,-0.039,0.0,12.7,67.0
1784028313.502,1691,2.253,0.213,0.165,0.0,20.8,74.7
1784028313.502,1691,3.126,-0.807,-0.01,0.0,18.0,73.8
1784028313.502,1691,3.232,-1.718,0.191,0.0,13.1,68.0
1784028313.502,1691,4.537,-0.867,0.234,0.0,12.4,63.0
1784028313.606,1692,0.724,-1.141,-0.05,0.0,12.6,67.0
1784028313.606,1692,2.259,0.142,0.159,0.0,20.8,74.7
1784028313.606,1692,3.126,-0.807,-0.013,0.0,17.5,74.4
1784028313.606,1692,3.234,-1.718,0.136,0.0,13.0,68.2
1784028313.606,1692,4.54,-0.867,0.148,0.0,11.9,63.3
1784028313.606,1692,4.933,0.627,0.667,-0.162,12.2,51.5
1784028313.706,1693,0.313,-0.496,-0.169,0.0,11.6,66.4
1784028313.706,1693,0.724,-1.141,-0.059,0.0,13.1,66.4
1784028313.706,1693,2.258,0.142,0.166,0.0,20.9,74.6
1784028313.706,1693,3.126,-0.807,-0.009,0.0,18.1,73.7
1784028313.706,1693,3.234,-1.718,0.15,0.0,13.0,68.1
1784028313.706,1693,4.539,-0.867,0.186,0.0,12.1,63.1
1784028313.706,1693,4.928,0.627,0.705,-0.162,12.3,51.4
1784028313.806,1694,0.725,-1.141,-0.043,0.0,12.8,66.9
1784028313.806,1694,2.253,0.213,0.162,0.0,20.5,75.0
1784028313.806,1694,3.098,-0.908,-0.034,0.0,17.4,74.4
1784028313.806,1694,3.232,-1.718,0.192,0.0,13.0,68.1
1784028313.806,1694,4.539,-0.867,0.177,0.0,12.3,63.0
1784028313.806,1694,2.831,-1.063,1.561,0.162,12.3,59.0
1784028313.806,1694,0.243,-0.172,0.069,0.406,14.9,53.5
1784028313.906,1695,0.724,-1.141,-0.057,0.0,12.3,67.2
1784028313.906,1695,2.259,0.142,0.159,0.0,20.5,75.0
1784028313.906,1695,3.126,-0.807,-0.025,0.0,17.6,74.3
1784028313.906,1695,3.23,-1.718,0.223,0.0,12.5,68.7
1784028313.906,1695,4.542,-0.867,0.097,0.0,11.9,63.5
1784028313.906,1695,8.495,2.795,0.149,0.0,11.3,60.9
1784028314.007,1696,0.725,-1.141,-0.039,0.0,12.1,67.4
1784028314.007,1696,2.258,0.142,0.167,0.0,20.6,74.9
1784028314.007,1696,3.126,-0.807,-0.006,0.0,17.8,74.1
1784028314.007,1696,3.232,-1.718,0.192,0.0,12.6,68.5
1784028314.007,1696,4.539,-0.867,0.174,0.0,12.2,63.2
1784028314.007,1696,8.495,2.795,0.147,0.0,12.3,60.0
1784028314.108,1697,0.722,-1.141,-0.073,0.0,12.4,66.8
1784028314.108,1697,2.258,0.142,0.171,0.0,20.4,75.1
1784028314.108,1697,3.126,-0.807,-0.023,0.0,17.5,74.3
1784028314.108,1697,3.232,-1.718,0.182,0.0,13.2,67.8
1784028314.108,1697,8.491,2.795,0.296,0.0,12.3,60.0
1784028314.209,1698,0.721,-1.141,-0.081,0.0,12.1,66.9
1784028314.209,1698,2.253,0.213,0.165,0.0,20.2,75.3
1784028314.209,1698,3.126,-0.807,-0.025,0.0,18.0,73.9
1784028314.209,1698,3.228,-1.718,0.239,0.0,12.8,68.2
1784028314.209,1698,4.54,-0.867,0.139,0.0,12.1,63.2
1784028314.209,1698,8.399,3.074,0.07,0.0,11.9,60.5
1784028314.311,1699,0.723,-1.141,-0.064,0.0,12.0,67.4
1784028314.311,1699,2.252,0.213,0.17,0.0,20.6,75.0
1784028314.311,1699,3.126,-0.807,-0.023,0.0,17.8,74.0
1784028314.311,1699,3.232,-1.718,0.184,0.0,12.7,68.3
1784028314.311,1699,4.563,-0.723,0.21,0.0,12.4,62.9
1784028314.311,1699,8.495,2.795,0.145,0.0,11.9,60.5
1784028314.411,1700,0.721,-1.141,-0.083,0.0,12.5,66.5
1784028314.411,1700,2.252,0.213,0.174,0.0,20.4,75.1
1784028314.411,1700,3.126,-0.807,-0.016,0.0,17.8,74.0
1784028314.411,1700,3.232,-1.718,0.18,0.0,13.0,68.0
1784028314.411,1700,4.562,-0.723,0.235,0.0,11.8,63.2
1784028314.411,1700,8.398,3.074,0.111,0.0,12.2,60.4
1784028314.512,1701,0.721,-1.141,-0.086,0.0,12.4,66.7
1784028314.512,1701,2.253,0.213,0.167,0.0,20.3,75.1
1784028314.512,1701,3.126,-0.807,-0.022,0.0,17.6,74.2
1784028314.512,1701,3.227,-1.718,0.252,0.0,12.8,68.3
1784028314.512,1701,4.537,-0.867,0.225,0.0,11.8,63.4
1784028314.512,1701,8.493,2.795,0.231,0.0,12.5,60.1
1784028314.613,1702,0.723,-1.141,-0.059,0.0,12.8,66.5
1784028314.613,1702,2.253,0.213,0.167,0.0,20.3,75.2
1784028314.613,1702,3.126,-0.807,-0.035,0.0,18.0,73.8
1784028314.613,1702,3.231,-1.718,0.202,0.0,13.1,67.9
1784028314.613,1702,4.562,-0.723,0.229,0.0,11.8,63.5
1784028314.613,1702,8.399,3.074,0.01,0.0,12.6,60.1
1784028314.613,1702,0.413,0.075,0.232,-0.162,17.2,54.2
1784028314.714,1703,0.784,-1.099,-0.08,0.0,13.2,66.2
1784028314.714,1703,2.257,0.142,0.176,0.0,20.3,75.2
1784028314.714,1703,3.126,-0.807,-0.013,0.0,18.1,73.7
1784028314.714,1703,3.232,-1.718,0.192,0.0,13.0,68.2
1784028314.714,1703,4.537,-0.867,0.232,0.0,12.3,63.1
1784028314.714,1703,8.397,3.074,0.182,0.0,11.6,61.1
1784028314.815,1704,0.785,-1.099,-0.074,0.0,11.9,67.4
1784028314.815,1704,2.252,0.213,0.168,0.0,20.2,75.3
1784028314.815,1704,3.126,-0.807,-0.02,0.0,17.7,74.1
1784028314.815,1704,3.233,-1.718,0.17,0.0,13.3,67.8
1784028314.815,1704,4.564,-0.723,0.193,0.0,11.8,63.5
1784028314.815,1704,2.568,2.262,0.41,-0.243,19.5,51.3
1784028314.916,1705,0.722,-1.141,-0.073,0.0,12.5,66.7
1784028314.916,1705,2.258,0.142,0.172,0.0,20.4,75.1
1784028314.916,1705,3.126,-0.807,-0.029,0.0,17.8,73.9
1784028314.916,1705,3.233,-1.718,0.158,0.0,12.6,68.4
1784028314.916,1705,4.532,-0.867,0.305,0.0,11.8,63.5
1784028315.017,1706,0.785,-1.099,-0.069,0.0,12.5,66.9
1784028315.017,1706,2.258,0.142,0.171,0.0,20.3,75.1
1784028315.017,1706,3.126,-0.807,-0.028,0.0,18.4,73.4
1784028315.017,1706,3.234,-1.718,0.151,0.0,13.1,67.9
1784028315.017,1706,4.534,-0.867,0.274,0.0,12.0,63.3
1784028315.017,1706,4.294,0.964,-0.222,-0.162,13.4,51.7
1784028315.119,1707,0.785,-1.099,-0.069,0.0,13.1,66.3
1784028315.119,1707,2.253,0.213,0.166,0.0,20.4,75.1
1784028315.119,1707,3.126,-0.807,-0.024,0.0,18.2,73.7
1784028315.119,1707,3.233,-1.718,0.173,0.0,12.7,68.4
1784028315.119,1707,4.559,-0.723,0.278,0.0,11.8,63.5
1784028315.22,1708,0.722,-1.141,-0.075,0.0,12.7,66.6
1784028315.22,1708,2.258,0.142,0.167,0.0,20.7,74.9
1784028315.22,1708,3.126,-0.807,-0.027,0.0,17.9,73.9
1784028315.22,1708,3.234,-1.718,0.142,0.0,12.9,68.2
1784028315.22,1708,4.535,-0.867,0.256,0.0,12.3,62.9
1784028315.322,1709,0.722,-1.141,-0.071,0.0,12.3,67.0
1784028315.322,1709,2.258,0.142,0.174,0.0,20.6,74.9
1784028315.322,1709,3.126,-0.807,-0.019,0.0,18.0,73.8
1784028315.322,1709,3.233,-1.718,0.164,0.0,13.3,67.7
1784028315.322,1709,4.536,-0.867,0.244,0.0,12.0,63.3
1784028315.423,1710,0.785,-1.099,-0.071,0.0,13.1,66.3
1784028315.423,1710,2.252,0.213,0.169,0.0,20.5,75.0
1784028315.423,1710,3.126,-0.807,-0.015,0.0,18.1,73.8
1784028315.423,1710,3.231,-1.718,0.201,0.0,12.7,68.3
1784028315.423,1710,4.559,-0.723,0.281,0.0,11.9,63.4
1784028315.473,1711,0.722,-1.141,-0.071,0.0,12.5,66.8
1784028315.473,1711,2.258,0.142,0.168,0.0,20.4,75.1
1784028315.473,1711,3.126,-0.807,-0.023,0.0,18.0,73.8
1784028315.473,1711,3.231,-1.718,0.194,0.0,12.2,68.7
1784028315.473,1711,4.532,-0.867,0.311,0.0,12.6,62.7
1784028315.624,1712,0.722,-1.141,-0.077,0.0,13.0,66.3
1784028315.624,1712,2.258,0.142,0.169,0.0,20.4,75.1
1784028315.624,1712,3.126,-0.807,-0.021,0.0,18.1,73.7
1784028315.624,1712,3.235,-1.718,0.128,0.0,12.2,68.8
1784028315.624,1712,4.534,-0.867,0.275,0.0,12.2,63.2
1784028315.728,1713,0.722,-1.141,-0.075,0.0,12.9,66.3
1784028315.728,1713,2.258,0.142,0.169,0.0,20.4,75.1
1784028315.728,1713,3.126,-0.807,-0.017,0.0,17.9,73.8
1784028315.728,1713,3.233,-1.718,0.169,0.0,13.2,67.8
1784028315.728,1713,4.535,-0.867,0.257,0.0,13.4,61.9
1784028315.728,1713,0.605,0.324,-0.28,0.406,21.3,47.6
1784028315.728,1713,0.936,0.251,-0.259,0.406,15.3,50.0
1784028315.779,1714,0.784,-1.099,-0.08,0.0,12.7,66.5
1784028315.779,1714,2.258,0.142,0.165,0.0,20.5,75.0
1784028315.779,1714,3.126,-0.807,-0.017,0.0,18.0,73.8
1784028315.779,1714,3.233,-1.718,0.166,0.0,12.4,68.6
1784028315.779,1714,4.532,-0.867,0.305,0.0,13.0,62.3
1784028315.779,1714,1.331,-2.098,0.095,-0.243,22.3,53.8
1784028315.88,1715,2.258,0.142,0.165,0.0,20.5,75.0
1784028315.88,1715,3.126,-0.807,-0.027,0.0,18.2,73.6
1784028315.88,1715,3.232,-1.718,0.182,0.0,12.7,68.2
1784028315.88,1715,4.535,-0.867,0.269,0.0,14.1,61.3
1784028315.88,1715,1.292,-2.061,0.223,-0.243,23.7,54.9
1784028315.983,1716,2.258,0.142,0.167,0.0,20.6,74.9
1784028315.983,1716,3.126,-0.807,-0.014,0.0,18.2,73.6
1784028315.983,1716,3.232,-1.718,0.179,0.0,13.5,67.6
1784028315.983,1716,4.536,-0.867,0.24,0.0,14.1,61.4
1784028315.983,1716,3.927,0.124,0.571,0.568,17.4,49.1
1784028316.084,1717,2.258,0.142,0.168,0.0,20.4,75.1
1784028316.084,1717,3.126,-0.807,-0.019,0.0,18.1,73.7
1784028316.084,1717,3.232,-1.718,0.179,0.0,13.2,67.9
1784028316.084,1717,4.536,-0.867,0.253,0.0,14.6,61.0
1784028316.084,1717,3.877,0.121,0.177,0.487,21.6,48.7
1784028316.084,1717,0.304,0.479,0.017,-0.162,28.1,58.0
1784028316.184,1718,2.258,0.142,0.169,0.0,21.0,74.5
1784028316.184,1718,3.126,-0.807,-0.028,0.0,18.3,73.5
1784028316.184,1718,3.232,-1.718,0.181,0.0,13.1,68.0
1784028316.184,1718,4.536,-0.867,0.238,0.0,14.4,61.1
1784028316.184,1718,0.304,0.479,-0.007,0.081,17.6,66.3
1784028316.184,1718,0.49,0.556,-0.02,0.243,29.2,48.0
1784028316.184,1718,0.751,0.57,0.181,0.568,17.5,47.6
1784028316.285,1719,2.258,0.142,0.169,0.0,21.3,74.2
1784028316.285,1719,3.126,-0.807,-0.024,0.0,18.6,73.2
1784028316.285,1719,3.233,-1.718,0.164,0.0,12.5,68.6
1784028316.285,1719,4.534,-0.867,0.283,0.0,12.4,63.0
1784028316.285,1719,5.905,-0.556,-0.168,0.0,11.6,57.8
1784028316.285,1719,0.399,0.372,-0.156,0.243,26.0,52.1
1784028316.285,1719,4.038,-0.254,0.305,0.406,19.6,51.3
1784028316.285,1719,1.395,1.442,0.041,-0.325,17.8,53.6
1784028316.285,1719,3.091,-1.382,0.337,-0.243,14.6,58.1
1784028316.285,1719,2.464,2.34,0.194,-0.243,14.6,58.1
1784028316.386,1720,0.722,-1.141,-0.071,0.0,11.6,67.7
1784028316.386,1720,2.257,0.142,0.176,0.0,20.9,74.6
1784028316.386,1720,3.126,-0.807,-0.019,0.0,18.5,73.3
1784028316.386,1720,3.231,-1.718,0.193,0.0,12.6,68.6
1784028316.386,1720,4.535,-0.867,0.26,0.0,12.7,62.8
1784028316.386,1720,8.395,3.074,0.239,0.0,11.4,61.3
1784028316.386,1720,0.54,0.564,0.078,0.325,35.2,46.1
1784028316.386,1720,0.501,0.344,0.067,0.568,43.2,45.0
1784028316.488,1721,2.258,0.142,0.162,0.0,21.8,73.7
1784028316.488,1721,3.046,0.095,0.199,0.0,12.0,72.8
1784028316.488,1721,3.126,-0.807,-0.017,0.0,18.8,73.0
1784028316.488,1721,3.233,-1.718,0.171,0.0,12.1,69.0
1784028316.488,1721,4.536,-0.867,0.243,0.0,12.4,62.8
1784028316.488,1721,5.886,-0.742,0.101,0.0,11.3,57.9
1784028316.488,1721,8.492,2.795,0.267,0.0,11.3,61.1
1784028316.488,1721,0.588,0.515,0.075,0.243,38.9,45.8
1784028316.488,1721,0.502,0.48,0.072,-0.649,45.4,44.3
1784028316.488,1721,2.731,2.021,0.199,-0.325,19.2,52.6
1784028316.488,1721,3.023,-1.489,-0.475,-0.325,19.2,52.6
1784028316.589,1722,0.722,-1.141,-0.072,0.0,11.9,67.4
1784028316.589,1722,2.254,0.213,0.139,0.0,21.7,73.8
1784028316.589,1722,3.045,0.095,0.22,0.0,11.9,73.0
1784028316.589,1722,3.126,-0.807,-0.02,0.0,18.5,73.3
1784028316.589,1722,3.233,-1.718,0.17,0.0,12.0,69.2
1784028316.589,1722,4.534,-0.867,0.288,0.0,12.3,62.9
1784028316.589,1722,5.907,-0.556,0.078,0.0,11.5,58.0
1784028316.589,1722,1.112,-1.16,0.151,0.162,11.7,57.5
1784028316.589,1722,0.684,0.466,-0.044,0.243,35.2,45.7
1784028316.589,1722,0.643,0.348,0.124,0.406,37.2,45.2
1784028316.589,1722,0.639,0.492,0.191,0.406,36.3,45.7
1784028316.692,1723,0.722,-1.141,-0.074,0.0,11.6,67.7
1784028316.692,1723,2.256,0.142,0.199,0.0,22.0,73.3
1784028316.692,1723,3.047,0.095,0.192,0.0,12.3,72.5
1784028316.692,1723,3.126,-0.807,-0.004,0.0,18.4,73.4
1784028316.692,1723,3.231,-1.718,0.197,0.0,12.6,68.7
1784028316.692,1723,4.536,-0.867,0.247,0.0,12.2,63.2
1784028316.692,1723,5.922,-0.371,-0.005,0.0,11.4,57.8
1784028316.692,1723,0.727,0.294,0.036,0.243,36.5,47.2
1784028316.692,1723,0.596,0.348,0.273,0.406,33.4,46.1
1784028316.692,1723,0.698,0.44,0.082,0.487,40.6,46.3
1784028316.794,1724,0.785,-1.099,-0.078,0.0,12.2,67.1
1784028316.794,1724,2.25,0.213,0.202,0.0,22.2,73.7
1784028316.794,1724,3.047,0.095,0.186,0.0,11.9,72.8
1784028316.794,1724,3.126,-0.807,-0.028,0.0,18.4,73.4
1784028316.794,1724,3.231,-1.718,0.203,0.0,12.5,68.6
1784028316.794,1724,4.536,-0.867,0.25,0.0,13.7,61.5
1784028316.794,1724,5.922,-0.371,0.006,0.0,11.9,57.5
1784028316.794,1724,0.734,0.27,0.075,0.162,33.5,49.7
1784028316.794,1724,1.261,-1.2,-0.126,0.162,17.7,53.2
1784028316.794,1724,2.853,3.01,0.583,0.162,13.5,53.2
1784028316.794,1724,1.002,-1.295,0.259,0.325,23.8,52.6
1784028316.794,1724,0.819,0.372,-0.176,0.406,36.3,46.8
1784028316.794,1724,0.94,0.251,0.246,0.487,25.7,49.5
1784028316.794,1724,0.777,0.429,0.228,0.568,37.7,46.4
1784028316.794,1724,1.058,0.39,-0.126,0.568,17.4,52.1
1784028316.794,1724,0.924,0.579,0.007,-0.649,17.4,52.8
1784028316.896,1725,0.722,-1.141,-0.079,0.0,13.0,66.3
1784028316.896,1725,2.262,0.142,0.108,0.0,21.4,74.7
1784028316.896,1725,3.126,-0.807,-0.015,0.0,17.9,73.9
1784028316.896,1725,3.231,-1.718,0.207,0.0,11.6,69.4
1784028316.896,1725,4.537,-0.867,0.218,0.0,14.1,61.2
1784028316.896,1725,0.834,0.372,-0.076,0.406,37.8,45.1
1784028316.896,1725,0.885,0.36,0.087,0.487,33.6,49.1
1784028316.896,1725,1.04,0.273,0.185,0.487,22.1,55.8
1784028316.896,1725,0.732,0.363,0.141,0.568,43.2,46.1
1784028316.896,1725,0.925,0.345,0.18,0.568,27.2,55.1
1784028316.896,1725,1.166,-1.223,0.201,0.568,18.3,55.9
1784028316.997,1726,0.722,-1.141,-0.075,0.0,12.7,66.6
1784028316.997,1726,2.257,0.213,0.09,0.0,18.6,75.4
1784028316.997,1726,3.126,-0.807,-0.03,0.0,17.9,73.9
1784028316.997,1726,3.234,-1.718,0.138,0.0,12.0,69.0
1784028316.997,1726,4.538,-0.867,0.206,0.0,14.0,61.3
1784028316.997,1726,5.921,-0.371,0.106,0.0,11.6,57.5
1784028316.997,1726,1.055,0.205,0.189,0.162,24.6,51.9
1784028316.997,1726,0.908,0.3,-0.082,0.325,39.0,47.1
1784028316.997,1726,0.951,0.36,0.25,0.406,30.7,48.1
1784028316.997,1726,0.783,0.354,0.153,0.568,37.2,46.5
1784028316.997,1726,1.355,0.262,0.212,0.568,19.0,53.0
1784028317.098,1727,0.722,-1.141,-0.075,0.0,12.7,66.6
1784028317.098,1727,2.256,0.213,0.119,0.0,21.3,75.2
1784028317.098,1727,3.126,-0.807,-0.055,0.0,18.1,73.8
1784028317.098,1727,3.233,-1.718,0.165,0.0,12.1,69.0
1784028317.098,1727,4.541,-0.867,0.116,0.0,13.7,61.6
1784028317.098,1727,1.334,0.211,-0.07,0.243,12.0,59.9
1784028317.098,1727,0.862,0.39,0.164,0.325,41.6,47.7
1784028317.098,1727,0.958,0.393,0.155,0.325,39.0,49.5
1784028317.098,1727,7.131,1.432,2.323,0.325,14.5,49.7
1784028317.098,1727,1.421,0.225,0.062,0.406,22.6,51.2
1784028317.199,1728,0.722,-1.141,-0.075,0.0,12.1,67.2
1784028317.199,1728,2.257,0.142,0.179,0.0,18.1,75.0
1784028317.199,1728,3.126,-0.807,-0.006,0.0,17.9,73.9
1784028317.199,1728,3.234,-1.718,0.145,0.0,11.7,69.3
1784028317.199,1728,4.533,-0.867,0.302,0.0,13.7,61.5
1784028317.199,1728,1.015,0.205,0.344,0.081,13.7,65.6
1784028317.199,1728,0.88,0.36,0.13,0.325,37.0,46.8
1784028317.199,1728,1.013,0.262,-0.048,0.325,37.1,47.1
1784028317.3,1729,1.052,0.205,0.201,0.0,13.8,69.7
1784028317.3,1729,3.126,-0.807,-0.036,0.0,18.2,73.5
1784028317.3,1729,3.232,-1.718,0.184,0.0,12.8,68.2
1784028317.3,1729,4.563,-0.723,0.205,0.0,14.1,61.1
1784028317.3,1729,0.939,0.345,0.083,0.081,16.8,67.7
1784028317.3,1729,0.999,0.294,-0.109,0.325,31.9,47.4
1784028317.3,1729,1.35,0.085,0.018,-0.243,22.5,51.1
1784028317.3,1729,1.475,0.093,0.122,-0.162,13.3,57.4
1784028317.4,1730,3.126,-0.807,-0.011,0.0,19.4,72.4
1784028317.4,1730,3.23,-1.718,0.21,0.0,13.6,67.3
1784028317.4,1730,4.54,-0.867,0.15,0.0,14.9,60.6
1784028317.4,1730,1.076,0.17,-0.047,0.162,25.1,49.6
1784028317.4,1730,0.94,0.282,0.209,-0.081,13.8,67.8
1784028317.501,1731,1.053,0.205,0.195,0.0,18.8,69.6
1784028317.501,1731,3.126,-0.807,0.014,0.0,19.5,72.5
1784028317.501,1731,3.23,-1.718,0.219,0.0,13.5,67.3
1784028317.501,1731,4.539,-0.867,0.179,0.0,14.7,60.6
1784028317.501,1731,1.348,-0.0,0.108,-0.243,20.8,58.0
1784028317.501,1731,0.96,0.251,0.15,-0.162,27.9,50.1
1784028317.602,1732,3.126,-0.807,-0.02,0.0,19.4,72.6
1784028317.602,1732,3.228,-1.718,0.239,0.0,13.4,67.5
1784028317.602,1732,4.543,-0.867,0.004,0.0,15.2,59.9
1784028317.602,1732,1.028,0.196,-0.026,0.081,16.8,67.0
1784028317.602,1732,1.171,0.344,0.064,0.162,18.0,53.2
1784028317.602,1732,0.936,0.21,0.038,-0.162,28.0,50.4
1784028317.602,1732,1.285,-0.0,0.251,-0.162,17.5,63.3
1784028317.602,1732,1.059,0.17,0.198,-0.081,18.6,66.0
1784028317.704,1733,3.126,-0.807,0.0,0.0,19.1,72.9
1784028317.704,1733,3.232,-1.718,0.183,0.0,13.6,67.4
1784028317.704,1733,4.542,-0.867,0.097,0.0,14.1,60.7
1784028317.704,1733,1.054,0.17,0.221,0.081,22.3,66.0
1784028317.704,1733,0.936,0.21,-0.013,0.162,26.3,49.6
1784028317.704,1733,1.222,-0.0,-0.01,-0.162,26.8,49.8
1784028317.805,1734,3.126,-0.807,0.021,0.0,19.1,72.7
1784028317.805,1734,3.232,-1.718,0.183,0.0,13.9,67.1
1784028317.805,1734,4.563,-0.723,0.204,0.0,15.0,60.3
1784028317.805,1734,8.487,2.795,0.384,0.0,13.7,56.6
1784028317.805,1734,1.028,0.196,0.006,0.081,12.5,67.0
1784028317.805,1734,1.115,0.294,0.24,0.162,31.8,49.2
1784028317.805,1734,0.971,0.251,-0.038,0.487,34.1,46.1
1784028317.805,1734,1.056,0.068,0.263,-0.081,16.4,65.6
1784028317.907,1735,3.126,-0.807,0.01,0.0,19.3,72.5
1784028317.907,1735,3.232,-1.718,0.183,0.0,13.5,67.5
1784028317.907,1735,4.564,-0.723,0.195,0.0,15.3,60.7
1784028317.907,1735,1.058,0.205,0.167,0.081,23.2,65.9
1784028317.907,1735,1.377,-0.131,0.187,0.325,24.1,55.9
1784028318.007,1736,3.126,-0.807,0.012,0.0,19.1,72.7
1784028318.007,1736,3.229,-1.718,0.231,0.0,14.0,67.0
1784028318.007,1736,4.562,-0.723,0.223,0.0,14.3,61.3
1784028318.007,1736,1.06,0.136,0.218,0.081,20.6,66.0
1784028318.007,1736,3.552,-3.794,0.925,0.162,11.4,51.9
1784028318.007,1736,5.151,1.155,-0.032,0.162,11.4,51.9
1784028318.007,1736,1.162,0.305,0.219,0.243,24.9,49.1
1784028318.007,1736,1.258,-0.079,-0.108,-0.081,17.4,61.1
1784028318.109,1737,3.126,-0.807,-0.01,0.0,18.8,72.8
1784028318.109,1737,3.232,-1.718,0.192,0.0,13.6,67.3
1784028318.109,1737,4.563,-0.723,0.212,0.0,13.6,60.9
1784028318.109,1737,1.129,0.106,0.028,0.081,22.0,64.4
1784028318.109,1737,1.22,0.237,0.236,0.162,24.3,53.5
1784028318.109,1737,1.385,-0.175,0.003,-0.243,24.6,50.0
1784028318.21,1738,3.126,-0.807,-0.025,0.0,20.1,72.7
1784028318.21,1738,3.231,-1.718,0.205,0.0,13.3,67.6
1784028318.21,1738,8.394,3.074,0.274,0.0,14.5,55.9
1784028318.21,1738,1.083,0.102,0.082,0.081,24.2,65.8
1784028318.21,1738,1.197,0.237,0.336,0.081,18.2,64.1
1784028318.21,1738,1.324,-0.211,0.175,-0.487,21.7,48.5
1784028318.21,1738,1.421,-0.225,0.046,-0.406,23.0,49.7
1784028318.21,1738,1.373,-0.218,0.126,-0.325,19.5,53.7
1784028318.21,1738,1.447,-0.185,0.271,-0.243,14.2,61.5
1784028318.21,1738,1.055,0.273,0.053,-0.162,30.6,49.5
1784028318.312,1739,3.023,-1.009,0.515,0.0,11.3,72.8
1784028318.312,1739,3.231,-1.718,0.206,0.0,13.8,67.0
1784028318.312,1739,8.399,3.074,0.041,0.0,15.2,56.8
1784028318.312,1739,1.115,0.035,0.206,0.081,24.7,64.4
1784028318.312,1739,1.316,-0.254,0.182,-0.406,17.9,56.2
1784028318.413,1740,3.147,-0.706,-0.15,0.0,16.3,72.6
1784028318.413,1740,3.235,-1.718,0.118,0.0,13.4,67.4
1784028318.413,1740,8.398,3.074,0.096,0.0,16.1,56.4
1784028318.413,1740,1.127,-0.0,0.132,0.081,27.1,64.4
1784028318.413,1740,1.033,0.164,0.057,-0.243,40.9,47.7
1784028318.413,1740,4.76,-1.568,0.247,-0.162,13.3,52.1
1784028318.513,1741,3.125,-0.807,-0.069,0.0,15.7,73.5
1784028318.513,1741,3.235,-1.718,0.118,0.0,13.3,67.2
1784028318.513,1741,8.49,2.795,0.311,0.0,15.0,57.4
1784028318.513,1741,1.102,-0.035,0.265,0.081,25.0,64.5
1784028318.513,1741,1.038,0.131,0.045,-0.162,28.2,49.7
1784028318.513,1741,1.185,-0.395,0.199,-0.162,19.4,56.6
1784028318.614,1742,3.125,-0.807,0.074,0.0,17.3,73.4
1784028318.614,1742,3.225,-1.718,0.279,0.0,14.0,66.7
1784028318.614,1742,8.492,2.795,0.25,0.0,14.5,58.3
1784028318.614,1742,1.125,-0.035,0.139,0.081,26.2,64.6
1784028318.716,1743,1.126,-0.071,0.118,0.0,20.2,68.3
1784028318.716,1743,1.238,-0.158,0.205,0.0,15.3,65.7
1784028318.716,1743,3.098,-0.908,0.05,0.0,13.4,73.2
1784028318.716,1743,3.233,-1.718,0.171,0.0,13.0,67.0
1784028318.716,1743,8.484,2.795,0.448,0.0,15.0,57.7
1784028318.716,1743,1.038,0.098,0.099,0.162,31.7,50.4
1784028318.716,1743,1.116,0.035,-0.202,-0.162,33.6,49.1
1784028318.819,1744,1.113,-0.035,0.217,0.0,21.3,68.2
1784028318.819,1744,0.759,-1.063,-0.079,0.0,12.7,67.0
1784028318.819,1744,1.156,-0.286,-0.542,0.0,12.7,67.0
1784028318.819,1744,3.173,-1.832,0.074,0.0,12.6,67.4
1784028318.819,1744,8.393,3.074,0.301,0.0,14.7,57.8
1784028318.819,1744,1.04,0.098,0.075,0.162,36.5,49.9
1784028318.92,1745,0.723,-1.141,-0.063,0.0,12.4,67.1
1784028318.92,1745,3.173,-1.832,-0.048,0.0,13.0,67.3
1784028318.92,1745,8.49,2.795,0.321,0.0,16.0,56.8
1784028318.92,1745,1.242,-0.409,0.053,0.162,14.9,61.2
