seq,ts_ticks,ts_src,ax_mg,ay_mg,az_mg,gx_mdps,gy_mdps,gz_mdps
2707,652171125,0,1002,12,-12,-280,-1050,-70
2708,652176125,0,1001,13,-12,-210,-1050,-70
2709,652181122,0,1001,13,-12,-210,-1050,-70
2710,652186132,0,1001,13,-12,-210,-1050,-70
2711,652192498,0,1001,12,-14,-280,-1050,-70
2713,652196186,0,1001,12,-14,-280,-1050,-70
2714,652203354,0,1001,12,-14,-280,-1050,-70
2716,652206150,0,1001,12,-14,-280,-1050,-70
2717,652211131,0,1001,12,-12,-210,-980,-70
2718,652216128,0,1001,12,-12,-210,-980,-70
2719,652221125,0,1001,12,-12,-210,-980,-70
2720,652226122,0,1001,12,-12,-210,-980,-70
2721,652231123,0,1001,12,-12,-280,-980,-70
2722,652236127,0,1001,12,-12,-280,-980,-70
2723,652241130,0,1001,12,-12,-280,-980,-70
2724,652246126,0,1001,12,-12,-280,-980,-70
2725,652251126,0,1003,12,-12,-210,-1050,-70
2726,652256129,0,1003,12,-12,-210,-1050,-70
2727,652261127,0,1003,12,-12,-210,-1050,-70
2728,652266129,0,1003,12,-12,-210,-1050,-70
2729,652271128,0,1001,12,-12,-280,-1050,-70
2730,652276129,0,1001,12,-12,-280,-1050,-70
2731,652281123,0,1001,12,-12,-280,-1050,-70
2732,652286129,0,1002,12,-13,-280,-1050,-70
2733,652291126,0,1002,12,-13,-280,-1050,-70
2734,652296128,0,1002,12,-13,-280,-1050,-70
2735,652304555,0,1001,12,-12,-210,-980,-70
2736,652306495,0,1001,12,-12,-210,-980,-70
2738,652311168,0,1001,12,-12,-210,-980,-70
2739,652317319,0,1001,12,-12,-210,-980,-70
2741,652321152,0,1001,12,-12,-210,-980,-70
2742,652326142,0,1001,12,-12,-210,-1050,-70
2743,652331126,0,1001,12,-12,-210,-1050,-70
2744,652336127,0,1001,12,-12,-210,-1050,-70
2745,652341126,0,1002,12,-11,-210,-980,-70
2746,652346122,0,1002,12,-11,-210,-980,-70
2747,652351128,0,1002,12,-11,-210,-980,-70
2748,652356125,0,1002,12,-11,-210,-980,-70
2749,652361124,0,1002,13,-12,-280,-1050,-70
2750,652366125,0,1002,13,-12,-280,-1050,-70
2751,652371133,0,1002,13,-12,-280,-1050,-70
2752,652376125,0,1002,13,-12,-280,-1050,-70
2753,652381131,0,1001,12,-13,-210,-1050,-70
2754,652386126,0,1001,12,-13,-210,-1050,-70
2755,652391131,0,1001,12,-13,-210,-1050,-70
2756,652396125,0,1002,13,-13,-280,-1050,-70
2757,652401122,0,1002,13,-13,-280,-1050,-70
2758,652406125,0,1002,13,-13,-280,-1050,-70
2759,652411128,0,1002,13,-13,-280,-1050,-70
2760,652418559,0,1002,12,-12,-210,-980,-70
2761,652422292,0,1002,12,-12,-210,-980,-70
2763,652426317,0,1002,12,-12,-210,-980,-70
2764,652431293,0,1002,12,-12,-210,-980,-70
2767,652436159,0,1001,12,-13,-210,-1050,-70
2768,652441132,0,1001,12,-13,-210,-1050,-70
2769,652446129,0,1001,12,-13,-210,-1050,-70
2770,652451123,0,1001,12,-13,-210,-1050,-70
2771,652456123,0,1001,13,-12,-210,-1050,-70
2772,652461125,0,1001,13,-12,-210,-1050,-70
2773,652466126,0,1001,13,-12,-210,-1050,-70
2774,652471124,0,1001,12,-12,-210,-1050,-70
2775,652476134,0,1001,12,-12,-210,-1050,-70
2776,652481126,0,1001,12,-12,-210,-1050,-70
2777,652486125,0,1001,12,-12,-210,-1050,-70
2778,652491124,0,1001,12,-11,-210,-1050,-70
2779,652496128,0,1001,12,-11,-210,-1050,-70
2780,652501129,0,1001,12,-11,-210,-1050,-70
2781,652506126,0,1001,12,-11,-210,-1050,-70
2782,652511125,0,1001,13,-12,-210,-980,-70
2783,652516124,0,1001,13,-12,-210,-980,-70
2784,652521125,0,1001,13,-12,-210,-980,-70
2785,652526125,0,1001,12,-12,-280,-1050,-70
2786,652532499,0,1001,12,-12,-280,-1050,-70
2787,652536260,0,1001,12,-12,-280,-1050,-70
2789,652541266,0,1001,12,-12,-280,-1050,-70
2791,652546310,0,1001,12,-12,-280,-980,-70
2792,652551143,0,1001,12,-12,-280,-980,-70
2793,652556135,0,1001,12,-12,-280,-980,-70
2794,652561135,0,1001,12,-12,-280,-980,-70
2795,652566128,0,1002,12,-12,-210,-1050,-70
2796,652571123,0,1002,12,-12,-210,-1050,-70
2797,652576144,0,1002,12,-12,-210,-1050,-70
2798,652581135,0,1002,12,-13,-280,-1050,-70
2799,652586127,0,1002,12,-13,-280,-1050,-70
2800,652591129,0,1002,12,-13,-280,-1050,-70
2801,652596125,0,1002,12,-13,-280,-1050,-70
2802,652601131,0,1002,13,-13,-280,-1050,-70
2803,652606125,0,1002,13,-13,-280,-1050,-70
2804,652611130,0,1002,13,-13,-280,-1050,-70
2805,652616126,0,1002,13,-13,-280,-1050,-70
2806,652621121,0,1002,12,-12,-210,-980,-70
2807,652626123,0,1002,12,-12,-210,-980,-70
2808,652631129,0,1002,12,-12,-210,-980,-70
2809,652636124,0,1002,12,-12,-210,-980,-70
2810,652641130,0,1002,13,-12,-210,-980,-70
2811,652646519,0,1002,13,-12,-210,-980,-70
2813,652651365,0,1002,13,-12,-210,-980,-70
2814,652656194,0,1002,12,-12,-280,-1050,-70
2816,652661160,0,1002,12,-12,-280,-1050,-70
2817,652666135,0,1002,12,-12,-280,-1050,-70
2818,652671140,0,1002,12,-12,-280,-1050,-70
2819,652676124,0,1001,11,-12,-210,-1050,-70
2820,652681123,0,1001,11,-12,-210,-1050,-70
2821,652686126,0,1001,11,-12,-210,-1050,-70
2822,652691125,0,1001,11,-12,-210,-1050,-70
2823,652696127,0,1001,13,-13,-280,-1050,-70
2824,652701126,0,1001,13,-13,-280,-1050,-70
2825,652706125,0,1001,13,-13,-280,-1050,-70
2826,652711126,0,1002,12,-13,-280,-980,-70
2827,652716128,0,1002,12,-13,-280,-980,-70
2828,652721124,0,1002,12,-13,-280,-980,-70
2829,652726130,0,1002,12,-13,-280,-980,-70
2830,652731124,0,1001,12,-12,-280,-980,-70
2831,652736122,0,1001,12,-12,-280,-980,-70
2832,652741124,0,1001,12,-12,-280,-980,-70
2833,652746126,0,1001,12,-12,-280,-980,-70
2834,652751131,0,1002,12,-10,-280,-1050,-70
2835,652756129,0,1002,12,-10,-280,-1050,-70
2836,652762325,0,1002,12,-10,-280,-1050,-70
2838,652766340,0,1001,11,-12,-280,-980,-70
2839,652772519,0,1001,11,-12,-280,-980,-70
2841,652776154,0,1001,11,-12,-280,-980,-70
2842,652781142,0,1001,11,-12,-280,-980,-70
2843,652786127,0,1002,12,-12,-280,-1050,-70
2844,652791126,0,1002,12,-12,-280,-1050,-70
2845,652796124,0,1002,12,-12,-280,-1050,-70
2846,652801123,0,1002,12,-12,-280,-1050,-70
2847,652806126,0,1002,12,-12,-280,-980,-70
2848,652811128,0,1002,12,-12,-280,-980,-70
2849,652816125,0,1002,12,-12,-280,-980,-70
2850,652821126,0,1002,12,-12,-210,-1050,-70
2851,652826125,0,1001,12,-12,-210,-1050,-70
2852,652831128,0,1001,12,-12,-210,-1050,-70
2853,652836126,0,1001,12,-12,-210,-1050,-70
2854,652841127,0,1001,13,-12,-280,-1050,-70
2855,652846131,0,1001,13,-12,-280,-1050,-70
2856,652851131,0,1001,13,-12,-280,-1050,-70
2857,652856125,0,1001,13,-12,-280,-1050,-70
2858,652861129,0,1002,12,-12,-280,-1050,-70
2859,652866125,0,1002,12,-12,-280,-1050,-70
2860,652874477,0,1002,12,-12,-280,-1050,-70
2861,652876408,0,1002,12,-12,-280,-1050,-70
2863,652881286,0,1001,12,-11,-280,-1050,-70
2864,652887228,0,1001,12,-11,-280,-1050,-70
2866,652891158,0,1001,12,-11,-280,-1050,-70
2867,652896138,0,1001,12,-12,-280,-1050,-70
2868,652901128,0,1001,12,-12,-280,-1050,-70
2869,652906122,0,1001,12,-12,-280,-1050,-70
2870,652911126,0,1001,12,-12,-280,-1050,-70
2871,652916125,0,1001,12,-13,-280,-1050,-70
2872,652921128,0,1001,12,-13,-280,-1050,-70
2873,652926126,0,1001,12,-13,-280,-1050,-70
2874,652931132,0,1001,12,-13,-280,-1050,-70
2875,652936124,0,1001,12,-12,-280,-1050,-70
2876,652941126,0,1001,12,-12,-280,-1050,-70
2877,652946131,0,1001,12,-12,-280,-1050,-70
2878,652951124,0,1002,12,-12,-280,-1050,-70
2879,652956131,0,1002,12,-12,-280,-1050,-70
2880,652961131,0,1002,12,-12,-280,-1050,-70
2881,652966126,0,1002,12,-12,-280,-1050,-70
2882,652971123,0,1001,12,-12,-210,-980,-70
2883,652976125,0,1001,12,-12,-210,-980,-70
2884,652981122,0,1001,12,-12,-210,-980,-70
2885,652988379,0,1001,11,-11,-210,-1050,-70
2886,652992147,0,1001,11,-11,-210,-1050,-70
2888,652996392,0,1001,11,-11,-210,-1050,-70
2889,653001194,0,1001,11,-11,-210,-1050,-70
2891,653006156,0,1001,11,-12,-210,-1050,-70
2892,653011133,0,1001,12,-12,-210,-1050,-70
2893,653016127,0,1001,12,-12,-210,-1050,-70
2894,653021125,0,1001,12,-12,-210,-1050,-70
2895,653026125,0,1002,12,-13,-280,-1050,-70
2896,653031128,0,1002,12,-13,-280,-1050,-70
2897,653036125,0,1002,12,-13,-280,-1050,-70
2898,653041130,0,1002,12,-13,-280,-1050,-70
2899,653046128,0,1002,12,-12,-280,-1050,-70
2900,653051125,0,1002,12,-12,-280,-1050,-70
2901,653056134,0,1002,12,-12,-280,-1050,-70
2902,653061127,0,1002,12,-12,-280,-1050,-70
2903,653066131,0,1002,12,-13,-210,-1050,-70
2904,653071126,0,1002,12,-13,-210,-1050,-70
2905,653076127,0,1002,12,-13,-210,-1050,-70
2906,653081126,0,1002,13,-11,-210,-1050,-70
2907,653086125,0,1002,13,-11,-210,-1050,-70
2908,653091127,0,1002,13,-11,-210,-1050,-70
2909,653096134,0,1002,13,-11,-210,-1050,-70
2910,653102304,0,1001,12,-13,-280,-1050,-70
2912,653106413,0,1001,12,-13,-280,-1050,-70
2913,653111341,0,1001,12,-13,-280,-1050,-70
2915,653116161,0,1001,12,-13,-280,-1050,-70
2916,653121133,0,1002,12,-12,-280,-1050,-70
2917,653126133,0,1002,12,-12,-280,-1050,-70
2918,653131125,0,1002,12,-12,-280,-1050,-70
2919,653136129,0,1002,12,-12,-280,-1050,-70
2920,653141121,0,1002,12,-12,-280,-1050,-70
2921,653146125,0,1002,12,-12,-280,-1050,-70
2922,653151133,0,1002,12,-12,-280,-1050,-70
2923,653156126,0,1002,12,-12,-280,-1050,-70
2924,653161127,0,1002,12,-12,-280,-1050,-70
2925,653166124,0,1002,12,-12,-280,-1050,-70
2926,653171126,0,1002,12,-12,-280,-1050,-70
2927,653176127,0,1002,12,-12,-210,-1050,-70
2928,653181132,0,1002,12,-12,-210,-1050,-70
2929,653186125,0,1002,12,-12,-210,-1050,-70
2930,653191126,0,1001,12,-12,-280,-980,-70
2931,653196123,0,1001,12,-12,-280,-980,-70
2932,653201126,0,1001,12,-12,-280,-980,-70
2933,653206127,0,1001,12,-12,-280,-980,-70
2934,653211126,0,1002,12,-13,-280,-980,-70
2935,653216329,0,1002,12,-13,-280,-980,-70
2937,653221405,0,1002,12,-13,-280,-980,-70
2938,653226239,0,1002,12,-13,-280,-980,-70
2940,653231325,0,1002,12,-12,-210,-1050,-70
2941,653236172,0,1002,12,-12,-210,-1050,-70
2942,653241139,0,1002,12,-12,-210,-1050,-70
2943,653246136,0,1002,12,-12,-210,-1050,-70
2944,653251131,0,1001,12,-12,-280,-980,-70
2945,653256132,0,1001,12,-12,-280,-980,-70
2946,653261134,0,1001,12,-12,-280,-980,-70
2947,653266128,0,1002,12,-12,-280,-1050,-70
2948,653271134,0,1002,12,-12,-280,-1050,-70
2949,653276131,0,1002,12,-12,-280,-1050,-70
2950,653281132,0,1002,12,-12,-280,-1050,-70
2951,653286134,0,1002,11,-12,-280,-1050,-70
2952,653291130,0,1002,11,-12,-280,-1050,-70
2953,653296130,0,1002,11,-12,-280,-1050,-70
2954,653301130,0,1002,11,-12,-280,-1050,-70
2955,653306135,0,1001,12,-12,-280,-1050,-70
2956,653311150,0,1001,12,-12,-280,-1050,-70
2957,653316143,0,1001,12,-12,-280,-1050,-70
2958,653321130,0,1002,14,-12,-210,-1050,-70
2959,653326129,0,1002,14,-12,-210,-1050,-70
2960,653332252,0,1002,14,-12,-210,-1050,-70
2962,653336420,0,1002,14,-12,-210,-1050,-70
2963,653341346,0,1002,12,-12,-280,-1050,-70
2965,653346430,0,1002,12,-12,-280,-1050,-70
2966,653351157,0,1002,12,-12,-280,-1050,-70
2967,653356142,0,1002,12,-12,-280,-1050,-70
2968,653361134,0,1001,12,-13,-280,-1050,-70
2969,653366133,0,1001,12,-13,-280,-1050,-70
2970,653371136,0,1001,12,-13,-280,-1050,-70
2971,653376129,0,1001,12,-12,-210,-1050,-70
2972,653381132,0,1001,12,-12,-210,-1050,-70
2973,653386131,0,1001,12,-12,-210,-1050,-70
2974,653391131,0,1001,12,-12,-210,-1050,-70
2975,653396128,0,1002,12,-12,-210,-1050,-70
2976,653401132,0,1002,12,-12,-210,-1050,-70
2977,653406130,0,1002,12,-12,-210,-1050,-70
2978,653411133,0,1002,12,-12,-210,-1050,-70
2979,653416132,0,1002,12,-12,-210,-1050,-70
2980,653421129,0,1002,12,-12,-210,-1050,-70
2981,653426140,0,1002,12,-12,-210,-1050,-70
2982,653431134,0,1002,12,-12,-210,-1050,-70
2983,653436130,0,1001,12,-12,-210,-1050,-70
2984,653444338,0,1001,12,-12,-210,-1050,-70
2985,653446408,0,1001,12,-12,-210,-1050,-70
2987,653451242,0,1002,12,-11,-210,-1050,-140
2988,653456245,0,1002,12,-11,-210,-1050,-140
2991,653461317,0,1002,12,-11,-210,-1050,-140
2992,653466148,0,1002,12,-11,-210,-1050,-140
2993,653471134,0,1002,12,-12,-280,-980,-70
2994,653476133,0,1002,12,-12,-280,-980,-70
2995,653481131,0,1002,12,-12,-280,-980,-70
2996,653486130,0,1002,12,-12,-280,-980,-70
2997,653491130,0,1001,12,-12,-210,-1050,-70
2998,653496132,0,1001,12,-12,-210,-1050,-70
2999,653501136,0,1001,12,-12,-210,-1050,-70
3000,653506128,0,1002,12,-12,-280,-1050,0
3001,653511140,0,1002,12,-12,-280,-1050,0
3002,653516131,0,1002,12,-12,-280,-1050,0
3003,653521133,0,1002,12,-12,-280,-1050,0
3004,653526130,0,1001,12,-12,-210,-1050,-70
3005,653531130,0,1001,12,-12,-210,-1050,-70
3006,653536128,0,1001,12,-12,-210,-1050,-70
3007,653541131,0,1001,12,-12,-210,-1050,-70
3008,653546131,0,1002,12,-12,-280,-1050,-70
3009,653551138,0,1002,12,-12,-280,-1050,-70
3010,653558192,0,1002,12,-12,-280,-1050,-70
3011,653562074,0,1001,12,-13,-280,-1050,-70
3013,653566368,0,1001,12,-13,-280,-1050,-70
3014,653572979,0,1001,12,-13,-280,-1050,-70
3016,653576159,0,1001,12,-13,-280,-1050,-70
3017,653581137,0,1002,12,-11,-280,-980,-70
3018,653586132,0,1002,12,-11,-280,-980,-70
3019,653591132,0,1002,12,-11,-280,-980,-70
3020,653596132,0,1002,12,-11,-280,-980,-70
3021,653601132,0,1002,10,-13,-280,-1120,-70
3022,653606138,0,1002,10,-13,-280,-1120,-70
3023,653611132,0,1002,10,-13,-280,-1120,-70
3024,653616128,0,1002,10,-13,-280,-1120,-70
3025,653621130,0,1002,13,-12,-70,-840,-70
3026,653626130,0,1002,13,-12,-70,-840,-70
3027,653631132,0,1002,13,-12,-70,-840,-70
3028,653636135,0,1000,11,-12,-280,-1120,-70
3029,653641129,0,1000,11,-12,-280,-1120,-70
3030,653646128,0,1000,11,-12,-280,-1120,-70
3031,653651129,0,1000,11,-12,-280,-1120,-70
3032,653656133,0,1003,13,-11,-280,-910,-70
3033,653661133,0,1003,13,-11,-280,-910,-70
3034,653666136,0,1003,13,-11,-280,-910,-70
3035,653672139,0,998,10,-14,-280,-1120,-70
3037,653676462,0,998,10,-14,-280,-1120,-70
3038,653681358,0,998,10,-14,-280,-1120,-70
3039,653686659,0,998,10,-14,-280,-1120,-70
3041,653691171,0,1004,12,-12,-280,-840,-70
3042,653696142,0,1004,12,-12,-280,-840,-70
3043,653701139,0,1004,12,-12,-280,-840,-70
3044,653706131,0,1004,12,-12,-280,-840,-70
3045,653711135,0,1000,12,-12,-280,-1050,-140
3046,653716132,0,1000,12,-12,-280,-1050,-140
3047,653721136,0,1000,12,-12,-280,-1050,-140
3048,653726130,0,1000,12,-12,-280,-1050,-140
3049,653731130,0,1003,13,-10,-210,-910,-140
3050,653736128,0,1003,13,-10,-210,-910,-140
3051,653741132,0,1003,13,-10,-210,-910,-140
3052,653746132,0,1002,12,-10,-140,-1120,-70
3053,653751129,0,1002,12,-10,-140,-1120,-70
3054,653756136,0,1002,12,-10,-140,-1120,-70
3055,653761126,0,1002,12,-10,-140,-1120,-70
3056,653766131,0,1001,13,-13,-210,-1190,0
3057,653771136,0,1001,13,-13,-210,-1190,0
3058,653776130,0,1001,13,-13,-210,-1190,0
3059,653781128,0,1001,13,-13,-210,-1190,0
3060,653786200,0,1001,11,-13,-280,-1190,0
3062,653791489,0,1001,11,-13,-280,-1190,0
3063,653796372,0,1001,11,-13,-280,-1190,0
3064,653801416,0,1001,11,-13,-280,-1190,0
3066,653806169,0,999,14,-15,-420,-1260,-70
3067,653811135,0,999,14,-15,-420,-1260,-70
3068,653816137,0,999,14,-15,-420,-1260,-70
3069,653821129,0,1011,8,-10,-280,-700,-70
3070,653826136,0,1011,8,-10,-280,-700,-70
3071,653831133,0,1011,8,-10,-280,-700,-70
3072,653836132,0,1011,8,-10,-280,-700,-70
3073,653841130,0,997,13,-11,-140,-1050,-140
3074,653846129,0,997,13,-11,-140,-1050,-140
3075,653851130,0,997,13,-11,-140,-1050,-140
3076,653856132,0,997,13,-11,-140,-1050,-140
3077,653861131,0,999,14,-14,-350,-1190,-140
3078,653866137,0,999,14,-14,-350,-1190,-140
3079,653871134,0,999,14,-14,-350,-1190,-140
3080,653876131,0,1008,11,-10,-70,-700,0
3081,653881136,0,1008,11,-10,-70,-700,0
3082,653886132,0,1008,11,-10,-70,-700,0
3083,653891132,0,1008,11,-10,-70,-700,0
3084,653896135,0,995,11,-15,-280,-1400,-70
3085,653902096,0,995,11,-15,-280,-1400,-70
3087,653906397,0,995,11,-15,-280,-1400,-70
3088,653913959,0,1003,15,-15,-420,-840,-140
3090,653916163,0,1003,15,-15,-420,-840,-140
3091,653921137,0,1003,15,-15,-420,-840,-140
3092,653926132,0,1003,15,-15,-420,-840,-140
3093,653931131,0,1007,8,-11,-280,-700,-70
3094,653936131,0,1007,8,-11,-280,-700,-70
3095,653941132,0,1007,8,-11,-280,-700,-70
3096,653946131,0,1007,8,-11,-280,-700,-70
3097,653951146,0,995,10,-11,-280,-1190,-210
3098,653956132,0,995,10,-11,-280,-1190,-210
3099,653961134,0,995,10,-11,-280,-1190,-210
3100,653966135,0,995,10,-11,-280,-1190,-210
3101,653971130,0,1005,18,-9,-70,-700,-210
3102,653976137,0,1005,18,-9,-70,-700,-210
3103,653981137,0,1005,18,-9,-70,-700,-210
3104,653986130,0,1005,18,-9,-70,-700,-210
3105,653991132,0,1002,11,-8,-210,-1190,70
3106,653996130,0,1002,11,-8,-210,-1190,70
3107,654001131,0,1002,11,-8,-210,-1190,70
3108,654006139,0,999,13,-12,-280,-1330,0
3109,654014148,0,999,13,-12,-280,-1330,0
3110,654016190,0,999,13,-12,-280,-1330,0
3112,654021357,0,999,13,-12,-280,-1330,0
3113,654028932,0,1004,15,-15,-280,-1120,0
3115,654031161,0,1004,15,-15,-280,-1120,0
3116,654036139,0,1004,15,-15,-280,-1120,0
3117,654041130,0,1004,15,-15,-280,-1120,0
3118,654046132,0,998,6,-16,-210,-1260,70
3119,654051131,0,998,6,-16,-210,-1260,70
3120,654056130,0,998,6,-16,-210,-1260,70
3121,654061132,0,1005,9,-15,-210,-840,-70
3122,654066131,0,1005,9,-15,-210,-840,-70
3123,654071133,0,1005,9,-15,-210,-840,-70
3124,654076133,0,1005,9,-15,-210,-840,-70
3125,654081134,0,1001,13,-12,-210,-910,-140
3126,654086132,0,1001,13,-12,-210,-910,-140
3127,654091135,0,1001,13,-12,-210,-910,-140
3128,654096131,0,1001,13,-12,-210,-910,-140
3129,654101130,0,999,13,-12,-280,-910,-140
3130,654106133,0,999,13,-12,-280,-910,-140
3131,654111131,0,999,13,-12,-280,-910,-140
3132,654116130,0,1008,14,-7,-280,-630,-140
3133,654121135,0,1008,14,-7,-280,-630,-140
3134,654128022,0,1008,14,-7,-280,-630,-140
3135,654131898,0,1008,14,-7,-280,-630,-140
3137,654136218,0,997,15,-10,-350,-1330,-140
3138,654142809,0,997,15,-10,-350,-1330,-140
3140,654146163,0,997,15,-10,-350,-1330,-140
3141,654151138,0,997,15,-10,-350,-1330,-140
3142,654156131,0,1003,11,-11,-140,-1120,0
3143,654161131,0,1003,11,-11,-140,-1120,0
3144,654166131,0,1003,11,-11,-140,-1120,0
3145,654171134,0,1003,11,-11,-140,-1120,0
3146,654176134,0,1005,10,-12,-70,-1260,0
3147,654181132,0,1005,10,-12,-70,-1260,0
3148,654186129,0,1005,10,-12,-70,-1260,0
3149,654191132,0,996,13,-18,-280,-1470,-70
3150,654196134,0,996,13,-18,-280,-1470,-70
3151,654201133,0,996,13,-18,-280,-1470,-70
3152,654206133,0,996,13,-18,-280,-1470,-70
3153,654211134,0,1006,11,-15,-210,-630,-70
3154,654216130,0,1006,11,-15,-210,-630,-70
3155,654221129,0,1006,11,-15,-210,-630,-70
3156,654226144,0,1006,11,-15,-210,-630,-70
3157,654231131,0,1001,10,-12,-420,-910,-140
3158,654236132,0,1001,10,-12,-420,-910,-140
3159,654242008,0,1001,10,-12,-420,-910,-140
3161,654246352,0,998,15,-10,-280,-770,-210
3162,654251245,0,998,15,-10,-280,-770,-210
3163,654256511,0,998,15,-10,-280,-770,-210
3165,654261166,0,998,15,-10,-280,-770,-210
3166,654266141,0,1007,15,-8,0,-560,-70
3167,654271137,0,1007,15,-8,0,-560,-70
3168,654276133,0,1007,15,-8,0,-560,-70
3169,654281137,0,1007,15,-8,0,-560,-70
3170,654286130,0,999,10,-6,-70,-980,70
3171,654291131,0,999,10,-6,-70,-980,70
3172,654296133,0,999,10,-6,-70,-980,70
3173,654301134,0,999,13,-16,-210,-1190,0
3174,654306131,0,999,13,-16,-210,-1190,0
3175,654311129,0,999,13,-16,-210,-1190,0
3176,654316130,0,999,13,-16,-210,-1190,0
3177,654321129,0,1004,9,-17,-280,-980,-70
3178,654326132,0,1004,9,-17,-280,-980,-70
3179,654331128,0,1004,9,-17,-280,-980,-70
3180,654336135,0,1004,9,-17,-280,-980,-70
3181,654341131,0,998,13,-19,-420,-840,-70
3182,654346129,0,998,13,-19,-420,-840,-70
3183,654351139,0,998,13,-19,-420,-840,-70
3184,654356247,0,998,13,-19,-420,-840,-70
3186,654361165,0,1004,7,-11,-70,-280,-140
3187,654366448,0,1004,7,-11,-70,-280,-140
3188,654371479,0,1004,7,-11,-70,-280,-140
3190,654376157,0,1004,16,-6,-140,-420,-280
3191,654381142,0,1004,16,-6,-140,-420,-280
3192,654386137,0,1004,16,-6,-140,-420,-280
3193,654391138,0,1004,16,-6,-140,-420,-280
3194,654396132,0,996,16,-8,-140,-980,-140
3195,654401135,0,996,16,-8,-140,-980,-140
3196,654406130,0,996,16,-8,-140,-980,-140
3197,654411129,0,996,16,-8,-140,-980,-140
3198,654416130,0,1007,13,-7,-70,-840,70
3199,654421132,0,1007,13,-7,-70,-840,70
3200,654426128,0,1007,13,-7,-70,-840,70
3201,654431133,0,1000,11,-14,-350,-1540,140
3202,654436134,0,1000,11,-14,-350,-1540,140
3203,654441127,0,1000,11,-14,-350,-1540,140
3204,654446139,0,1000,11,-14,-350,-1540,140
3205,654451131,0,1002,10,-18,-210,-1190,70
3206,654456129,0,1002,10,-18,-210,-1190,70
3207,654461140,0,1002,10,-18,-210,-1190,70
3208,654466131,0,1002,10,-18,-210,-1190,70
3209,654471933,0,1004,10,-16,-140,-840,0
3211,654476168,0,1004,10,-16,-140,-840,0
3212,654481169,0,1004,10,-16,-140,-840,0
3215,654486227,0,998,9,-13,-140,-840,-140
3216,654491152,0,998,9,-13,-140,-840,-140
3217,654496132,0,998,9,-13,-140,-840,-140
3218,654501129,0,998,9,-13,-140,-840,-140
3219,654506130,0,1005,14,-9,-70,-420,-280
3220,654511134,0,1005,14,-9,-70,-420,-280
3221,654516129,0,1005,14,-9,-70,-420,-280
3222,654521135,0,1005,14,-9,-70,-420,-280
3223,654526128,0,1001,15,-8,-210,-840,-140
3224,654531133,0,1001,15,-8,-210,-840,-140
3225,654536134,0,1001,15,-8,-210,-840,-140
3226,654541129,0,1001,15,-8,-210,-840,-140
3227,654546132,0,1001,13,-9,-140,-980,0
3228,654551129,0,1001,13,-9,-140,-980,0
3229,654556139,0,1001,13,-9,-140,-980,0
3230,654561132,0,1002,11,-10,-210,-1050,0
3231,654566131,0,1002,11,-10,-210,-1050,0
3232,654571133,0,1002,11,-10,-210,-1050,0
3233,654576128,0,1002,11,-10,-210,-1050,0
3234,654583994,0,1001,13,-15,-210,-1260,0
3235,654586215,0,1001,13,-15,-210,-1260,0
3237,654591263,0,1001,13,-15,-210,-1260,0
3238,654598209,0,1003,11,-15,-210,-910,0
3240,654601161,0,1003,11,-15,-210,-910,0
3241,654606142,0,1003,11,-15,-210,-910,0
3242,654611133,0,1003,11,-15,-210,-910,0
3243,654616134,0,1002,9,-12,-140,-840,-70
3244,654621131,0,1002,9,-12,-140,-840,-70
3245,654626132,0,1002,9,-12,-140,-840,-70
3246,654631136,0,1002,9,-12,-140,-840,-70
3247,654636128,0,1000,12,-9,-140,-770,-140
3248,654641134,0,1000,12,-9,-140,-770,-140
3249,654646133,0,1000,12,-9,-140,-770,-140
3250,654651135,0,1000,12,-9,-140,-770,-140
3251,654656132,0,1004,15,-10,-140,-840,-210
3252,654661130,0,1004,15,-10,-140,-840,-210
3253,654666132,0,1004,15,-10,-140,-840,-210
3254,654671130,0,1000,16,-10,-210,-910,-140
3255,654676132,0,1000,16,-10,-210,-910,-140
3256,654681138,0,1000,16,-10,-210,-910,-140
3257,654686128,0,1000,16,-10,-210,-910,-140
3258,654691134,0,1002,13,-9,-140,-980,70
3259,654697846,0,1002,13,-9,-140,-980,70
3260,654701746,0,1002,13,-9,-140,-980,70
3262,654706404,0,1002,13,-9,-140,-980,70
3263,654712671,0,1002,10,-7,-70,-1050,70
3265,654716156,0,1002,10,-7,-70,-1050,70
3266,654721139,0,1002,10,-7,-70,-1050,70
3267,654726134,0,1002,10,-7,-70,-1050,70
3268,654731135,0,1000,11,-15,-280,-1400,0
3269,654736138,0,1000,11,-15,-280,-1400,0
3270,654741132,0,1000,11,-15,-280,-1400,0
3271,654746128,0,1004,10,-15,-140,-980,70
3272,654751131,0,1004,10,-15,-140,-980,70
3273,654756130,0,1004,10,-15,-140,-980,70
3274,654761134,0,1004,10,-15,-140,-980,70
3275,654766136,0,1000,10,-13,-210,-980,0
3276,654771134,0,1000,10,-13,-210,-980,0
3277,654776135,0,1000,10,-13,-210,-980,0
3278,654781132,0,1000,10,-13,-210,-980,0
3279,654786132,0,1002,14,-10,-140,-700,-140
3280,654791133,0,1002,14,-10,-140,-700,-140
3281,654796131,0,1002,14,-10,-140,-700,-140
3282,654801131,0,1002,14,-10,-140,-770,-210
3283,654806140,0,1002,14,-10,-140,-770,-210
3284,654811857,0,1002,14,-10,-140,-770,-210
3286,654816313,0,1002,14,-10,-140,-770,-210
