track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
201,,static,metal,7.6,-15.2,17.9,0.49,0.16,1.38,3.2,51.2,51.2,1.3,0.0,0.0,0.0,0.0,3.86,0.79,0.52,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204,,static,metal,7.75,10.4,18.7,0.23,0.24,0.81,2.0,48.7,48.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.38,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
199,,unknown,metal,7.76,-10.7,-7.6,0.3,0.51,0.98,3.7,48.3,50.6,1.3,0.0,0.0,0.0,0.0,3.28,2.57,5.3,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
205,,unknown,metal,7.59,-15.5,20.1,0.39,0.05,1.47,3.6,51.6,52.5,0.8,0.0,0.0,0.0,0.0,3.19,1.32,1.25,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
207,,static,metal,7.69,-14.0,-11.6,0.11,0.32,1.07,2.4,48.5,52.1,2.2,0.0,0.0,0.0,0.0,3.2,0.68,1.01,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
210,,static,metal,7.74,-14.6,-21.4,0.41,0.24,1.03,2.5,47.9,48.8,0.7,0.0,0.0,0.0,0.0,3.08,0.7,0.86,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203,,unknown,metal,7.63,-15.5,3.7,0.31,0.17,0.83,3.3,50.5,51.8,1.2,0.0,0.0,0.0,0.0,7.57,2.75,4.43,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
214,,static,metal,7.57,-17.9,10.4,0.39,0.55,1.26,4.1,50.3,52.6,2.0,0.0,0.0,0.0,0.0,2.18,0.46,0.78,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
215,,static,metal,7.64,-14.5,-16.3,0.43,0.21,1.48,3.2,49.8,53.4,1.8,0.0,0.0,0.0,0.0,4.66,0.92,0.4,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
211,,static,fabric,1.16,54.9,-19.4,0.04,0.03,0.06,2.3,14.6,14.7,0.4,0.0,0.0,0.0,0.0,0.21,0.05,2.21,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,,static,fabric,1.08,-29.2,5.3,0.14,0.12,0.34,2.1,14.6,14.7,0.4,0.0,0.0,0.0,0.0,1.8,0.39,2.15,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
217,,static,metal,7.7,-15.2,-21.5,0.57,0.46,0.84,2.7,48.6,49.8,0.9,0.0,0.0,0.0,0.0,0.99,0.32,1.82,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,,unknown,metal,7.65,-12.4,-11.5,0.39,0.79,1.98,5.8,49.6,51.7,1.6,0.0,0.0,0.0,0.0,2.91,1.12,4.38,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
219,,static,metal,7.57,-16.1,8.6,0.19,0.45,1.43,3.1,46.6,51.6,1.9,0.0,0.0,0.0,0.0,3.31,0.55,0.38,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,,static,metal,7.76,-1.1,-13.8,0.16,0.29,0.65,2.0,48.2,49.1,0.5,0.0,0.0,0.0,0.0,2.82,0.57,0.46,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
222,,static,metal,7.66,7.4,11.8,0.44,0.65,1.28,3.7,48.2,49.8,1.2,0.0,0.0,0.0,0.0,1.73,0.67,0.93,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
218,,static,fabric,1.0,52.7,-20.3,0.41,0.93,0.45,4.8,13.4,14.2,4.6,0.01,0.01,0.04,0.03,2.0,0.43,2.38,36.0,0.0,0.0,0.0,0.0,0.919,0.081,0.0,0.0,0.0
224,,static,metal,7.61,-14.7,21.7,0.3,0.26,0.86,3.0,52.4,53.6,1.7,0.0,0.0,0.0,0.0,2.72,1.05,1.3,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
220,,unknown,metal,7.69,-6.4,-10.5,0.57,0.98,1.92,7.2,49.4,51.4,1.6,0.0,0.0,0.0,0.0,5.27,1.73,3.26,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,,static,metal,7.66,7.6,10.9,0.22,0.4,0.89,3.8,50.9,51.5,1.3,0.0,0.0,0.0,0.0,1.27,0.11,1.08,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,,static,metal,7.67,-13.2,-7.8,0.32,0.75,1.29,4.4,50.1,51.5,1.5,0.0,0.0,0.0,0.0,1.81,0.28,0.75,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
229,,static,metal,7.69,-17.1,15.8,0.18,0.51,0.69,2.6,50.7,52.2,1.9,0.0,0.0,0.0,0.0,1.64,0.46,0.7,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
143,,unknown,metal,7.64,7.1,3.6,0.19,0.46,1.26,6.3,50.5,52.5,1.8,0.0,0.0,0.0,0.0,0.81,1.93,56.58,803.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,,static,metal,7.72,-16.3,2.3,0.4,0.63,1.55,5.2,49.6,51.7,1.5,0.0,0.0,0.0,0.0,1.35,0.92,6.75,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,,static,metal,7.62,-17.0,21.9,0.29,0.64,0.48,2.5,51.6,52.8,1.7,0.0,0.0,0.0,0.0,1.9,0.4,0.42,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,,static,metal,7.74,-11.9,-3.5,0.3,0.7,1.3,4.9,50.1,52.3,2.1,0.0,0.0,0.0,0.0,1.65,0.76,1.31,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
238,,static,metal,7.68,-12.0,-4.9,0.29,0.84,0.9,2.6,48.4,49.5,1.2,0.0,0.0,0.0,0.0,1.76,0.32,0.41,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,,unknown,metal,7.59,-15.3,12.9,0.37,0.33,1.42,4.1,49.1,51.3,1.5,0.0,0.0,0.0,0.0,2.34,3.9,6.09,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,,unknown,metal,7.54,-14.2,9.2,0.47,0.25,1.17,2.5,49.5,49.7,1.1,0.0,0.0,0.0,0.0,3.55,1.94,1.95,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,,unknown,metal,7.75,-12.0,-8.0,0.2,0.38,0.59,2.4,48.1,49.1,0.7,0.0,0.0,0.0,0.0,3.17,1.37,3.15,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
239,,static,metal,7.76,-10.7,-22.6,0.12,0.24,0.16,2.0,49.2,49.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.41,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
240,,static,fabric,1.13,-45.2,28.2,0.02,0.0,0.03,2.0,13.9,13.9,0.2,0.0,0.0,0.0,0.0,0.08,0.02,0.4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
242,,static,metal,7.48,-14.8,16.2,0.15,0.07,0.33,2.0,47.4,47.4,0.5,0.0,0.0,0.0,0.0,0.81,0.24,0.48,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
223,,unknown,fabric,0.87,55.2,-14.0,0.21,0.61,0.27,6.3,4.4,13.5,3.3,0.0,0.0,0.0,0.0,0.2,1.5,18.83,178.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
241,,unknown,metal,7.81,-14.2,-2.2,0.04,0.25,0.3,3.0,48.5,49.5,0.8,0.0,0.0,0.0,0.0,2.05,1.67,2.3,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
243,,static,metal,7.63,-12.6,-19.2,0.2,0.14,0.57,2.3,48.4,50.1,1.2,0.0,0.0,0.0,0.0,3.15,1.08,1.02,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
244,,static,metal,7.78,-12.8,-7.0,0.18,0.54,0.73,3.0,47.7,49.4,0.9,0.0,0.0,0.0,0.0,0.5,0.81,3.86,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,,static,metal,7.72,-12.7,-17.5,0.32,0.31,1.11,2.8,49.9,51.7,1.1,0.0,0.0,0.0,0.0,1.55,0.3,0.28,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
247,,static,metal,7.63,-14.5,-0.2,0.0,0.0,0.13,2.0,51.5,51.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.34,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
245,,static,fabric,0.61,-30.3,28.9,0.01,0.0,0.01,3.9,5.0,6.1,0.5,0.0,0.0,0.0,0.0,0.04,0.0,1.83,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
248,,unknown,metal,7.72,-12.0,-5.2,0.38,0.38,1.65,4.9,50.3,51.6,1.6,0.0,0.0,0.0,0.0,6.19,3.93,2.6,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
250,,static,metal,7.62,-14.5,19.0,0.34,0.24,1.08,2.2,50.3,51.3,0.5,0.0,0.0,0.0,0.0,0.52,0.08,0.33,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251,,static,metal,7.76,8.7,23.7,0.18,0.24,0.45,2.4,50.7,51.2,0.9,0.0,0.0,0.0,0.0,1.75,0.34,1.66,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231,,static,metal,7.67,7.7,9.9,0.19,0.52,1.19,6.0,50.5,52.0,1.6,0.0,0.0,0.0,0.0,4.49,0.34,22.62,239.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,,unknown,metal,7.73,-12.8,-13.5,0.3,0.48,1.51,4.9,50.2,52.1,1.6,0.0,0.0,0.0,0.0,1.73,1.19,4.33,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
255,,unknown,metal,7.63,-14.5,15.2,0.17,0.27,1.02,3.8,51.0,51.7,1.0,0.0,0.0,0.0,0.0,2.6,1.95,1.45,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252,,static,metal,7.63,7.9,-5.2,0.11,0.19,1.06,4.4,50.8,51.7,1.6,0.0,0.0,0.0,0.0,2.54,0.48,2.28,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,,static,metal,7.73,-14.3,-17.6,0.3,0.43,0.58,2.0,49.7,49.7,0.7,0.0,0.0,0.0,0.0,0.92,0.16,0.37,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
260,,unknown,metal,7.58,-13.5,-3.1,0.11,0.11,0.65,2.0,49.5,49.6,1.1,0.0,0.0,0.0,0.0,2.05,1.53,1.77,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,,static,metal,7.73,-9.0,-2.2,0.28,1.07,0.58,2.9,50.1,52.0,1.4,0.0,0.0,0.0,0.0,2.22,0.93,2.36,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
253,,static,metal,7.66,-14.5,20.5,0.21,0.22,0.41,2.2,47.6,51.6,2.1,0.0,0.0,0.0,0.0,0.8,0.55,5.06,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
262,,static,metal,7.61,5.8,-0.2,0.18,0.36,1.66,5.7,49.6,51.6,1.8,0.0,0.0,0.0,0.0,1.46,0.59,2.68,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
264,,unknown,metal,7.67,-12.8,-0.7,0.24,0.58,1.07,4.3,50.1,53.2,1.7,0.0,0.0,0.0,0.0,2.5,1.45,2.15,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
263,,unknown,metal,7.5,-16.7,12.9,0.36,0.57,1.25,4.5,49.4,51.9,1.8,0.0,0.0,0.0,0.0,2.43,3.65,4.54,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
269,,static,metal,7.61,-15.6,12.7,0.18,0.13,0.54,2.6,52.4,53.3,1.5,0.0,0.0,0.0,0.0,2.92,0.65,0.53,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
267,,static,metal,7.67,-14.0,-8.6,0.26,0.67,1.23,4.8,50.6,52.6,1.8,0.0,0.0,0.0,0.0,1.79,0.72,5.23,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
271,,static,metal,7.78,9.0,18.1,0.21,0.37,0.72,2.2,48.2,48.4,0.1,0.0,0.0,0.0,0.0,2.23,0.39,0.24,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
272,,static,metal,7.64,-15.6,-21.4,0.19,0.07,0.22,2.0,49.7,49.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,,static,metal,7.49,-19.5,9.1,0.27,0.5,1.27,4.0,48.4,52.2,1.8,0.0,0.0,0.0,0.0,2.23,0.84,2.07,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
274,,static,metal,7.73,8.2,25.5,0.23,0.36,0.46,2.1,51.8,53.9,2.0,0.0,0.0,0.0,0.0,1.82,0.4,0.69,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
256,,unknown,fabric,0.63,38.5,2.0,0.1,0.18,0.13,4.5,5.2,13.7,3.6,-0.0,0.0,0.02,0.01,1.7,0.72,14.68,153.0,0.0,0.0,0.0,0.015,0.985,0.0,0.0,0.0,0.0
276,,static,metal,7.72,-14.7,-22.4,0.06,0.24,0.02,2.0,50.6,50.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.35,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277,,unknown,metal,7.6,-13.0,7.7,0.32,0.49,1.34,4.0,50.7,54.2,2.4,0.0,0.0,0.0,0.0,5.3,1.51,0.79,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
279,,static,metal,7.72,6.8,12.8,0.17,0.23,0.66,2.3,50.0,50.4,1.1,0.0,0.0,0.0,0.0,1.81,0.35,0.83,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
280,,static,metal,7.73,-16.2,10.8,0.17,0.01,0.55,2.0,47.3,50.5,1.2,0.0,0.0,0.0,0.0,1.55,0.48,1.81,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
265,,static,metal,7.61,7.2,16.6,0.21,0.48,1.38,5.5,50.4,53.0,2.1,0.0,0.0,0.0,0.0,3.91,0.31,17.52,203.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
278,,static,fabric,0.67,-32.8,29.2,0.06,0.08,0.05,2.2,6.3,14.2,2.7,0.0,0.0,0.0,0.0,0.05,0.47,2.94,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
283,,static,metal,7.81,5.5,-22.2,0.16,0.39,0.48,2.4,47.3,47.5,0.2,0.0,0.0,0.0,0.0,0.47,0.11,0.39,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
284,,static,metal,7.68,2.0,-8.0,0.14,0.73,1.1,3.7,49.1,52.1,1.5,0.0,0.0,0.0,0.0,0.34,0.14,0.71,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273,,unknown,metal,7.74,-9.7,-15.4,0.26,0.49,1.39,4.1,48.6,51.0,1.5,0.0,0.0,0.0,0.0,4.36,1.3,11.04,105.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
281,,static,metal,7.75,11.8,25.4,0.35,0.42,0.96,3.4,48.4,49.3,0.8,0.0,0.0,0.0,0.0,0.73,0.26,2.6,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
286,,static,metal,7.59,-14.0,11.1,0.41,0.35,1.32,3.7,50.6,52.2,1.6,0.0,0.0,0.0,0.0,5.76,0.58,2.18,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
287,,static,metal,7.68,9.7,16.2,0.28,0.44,1.11,3.5,49.5,51.2,1.2,0.0,0.0,0.0,0.0,2.69,0.52,1.65,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
288,,unknown,metal,7.52,-15.7,5.2,0.29,0.53,1.05,3.8,50.7,53.0,2.1,0.0,0.0,0.0,0.0,6.86,2.84,2.15,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
289,,unknown,metal,7.62,-16.8,22.6,0.24,0.24,0.86,2.2,50.7,52.1,1.7,0.0,0.0,0.0,0.0,1.52,1.22,1.81,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
291,,static,metal,7.61,-18.3,18.9,0.34,0.24,0.81,2.3,50.2,51.9,1.4,0.0,0.0,0.0,0.0,2.69,0.74,0.64,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
268,,unknown,fabric,0.61,57.1,-7.0,0.07,0.12,0.09,3.2,5.1,14.3,4.2,0.0,0.0,0.02,0.0,0.31,0.55,22.26,206.0,0.0,0.0,0.0,0.0,0.991,0.009,0.0,0.0,0.0
292,,static,metal,7.76,9.3,22.1,0.19,0.17,0.44,2.3,48.9,50.0,0.6,0.0,0.0,0.0,0.0,1.05,0.4,1.57,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
285,,unknown,metal,7.74,-12.2,-12.5,0.37,0.57,1.45,5.5,50.2,52.3,1.7,0.0,0.0,0.0,0.0,1.6,3.62,10.81,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
294,,static,metal,7.72,-12.9,-3.0,0.18,0.42,0.64,3.9,48.3,49.5,1.0,0.0,0.0,0.0,0.0,0.37,0.1,1.15,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
282,,static,metal,7.58,4.7,-4.5,0.2,0.4,1.35,6.4,49.1,52.2,2.1,0.0,0.0,0.0,0.0,5.67,1.1,14.92,153.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
298,,static,metal,7.66,-11.8,-11.5,0.32,0.79,0.81,4.6,50.0,51.4,1.4,0.0,0.0,0.0,0.0,3.36,0.58,0.63,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
301,,static,metal,7.63,-14.9,24.4,0.28,0.24,0.46,2.0,51.3,51.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.27,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
300,,unknown,metal,7.64,-12.6,5.1,0.16,0.78,0.87,4.2,47.5,49.8,1.1,0.0,0.0,0.0,0.0,2.65,1.23,1.2,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,,static,metal,7.77,9.8,25.0,0.28,0.18,0.81,2.5,49.3,51.3,1.1,0.0,0.0,0.0,0.0,2.08,0.9,2.31,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
296,,static,metal,7.64,-15.1,13.1,0.3,0.3,1.01,4.1,48.8,50.9,1.5,0.0,0.0,0.0,0.0,0.39,0.85,3.39,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
302,,unknown,metal,7.61,-13.5,9.6,0.45,0.6,1.58,5.3,49.4,51.7,1.8,0.0,0.0,0.0,0.0,9.1,2.37,3.65,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
303,,static,metal,7.61,-16.1,23.7,0.23,0.16,0.5,2.5,50.3,50.6,1.1,0.0,0.0,0.0,0.0,0.67,0.22,2.26,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
306,,static,metal,7.61,-17.1,17.1,0.03,0.01,0.06,2.0,48.6,48.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.34,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
305,,static,metal,7.75,8.2,25.6,0.31,0.12,0.64,2.0,52.1,52.3,1.8,0.0,0.0,0.0,0.0,2.58,0.88,2.79,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
295,,static,fabric,1.1,55.0,-17.9,0.29,0.73,0.26,4.4,4.9,14.3,4.2,0.0,0.0,0.0,0.0,2.09,0.51,10.27,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
310,,static,metal,7.76,9.4,17.8,0.02,0.0,0.08,2.0,50.9,50.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.19,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
308,,unknown,metal,7.59,-16.1,19.6,0.23,0.22,0.59,2.6,50.7,52.1,1.7,0.0,0.0,0.0,0.0,2.57,1.26,1.33,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
299,,static,metal,7.65,7.3,3.3,0.2,0.46,1.3,5.8,49.4,51.7,1.7,0.0,0.0,0.0,0.0,1.34,0.19,10.79,162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
304,,unknown,metal,7.72,-12.5,-2.7,0.37,0.64,1.21,4.9,49.8,51.1,1.3,0.0,0.0,0.0,0.0,1.84,2.35,7.51,98.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
307,,static,fabric,1.12,-29.0,10.8,0.13,0.1,0.3,2.2,14.4,15.3,0.5,0.0,0.0,0.0,0.0,0.59,0.42,3.12,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
309,,static,metal,7.61,-18.5,22.7,0.23,0.25,0.45,2.2,50.6,52.7,1.7,0.0,0.0,0.0,0.0,1.31,0.61,2.07,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
311,,static,fabric,0.65,42.3,-13.5,0.11,0.23,0.11,2.7,14.3,14.7,4.0,0.0,0.0,0.0,0.0,1.54,0.55,2.72,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
