t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1784036674.016,static,fabric,-0.7,3.88,0.0,0.28,5,3.4,-1.77,0.6
1784036674.016,static,unknown,5.2,8.03,0.0,0.1,5,7.35,-2.96,1.27
1784036674.122,static,fabric,0.1,1.62,0.0,0.08,5,1.34,0.88,-0.15
1784036674.122,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.122,static,fabric,-0.7,3.88,0.0,0.27,5,3.4,-1.78,0.6
1784036674.122,static,unknown,5.2,8.03,0.0,0.11,5,7.35,-2.96,1.27
1784036674.128,static,fabric,0.1,1.62,0.0,0.08,5,1.35,0.88,-0.15
1784036674.128,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.128,static,fabric,-0.7,3.88,0.0,0.27,5,3.4,-1.79,0.59
1784036674.128,static,unknown,5.2,8.03,0.0,0.12,5,7.35,-2.96,1.27
1784036674.252,static,fabric,0.1,1.62,0.0,0.08,5,1.35,0.88,-0.15
1784036674.252,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.252,static,fabric,-0.7,3.88,0.0,0.26,5,3.4,-1.79,0.58
1784036674.252,static,unknown,5.2,8.03,0.0,0.12,5,7.35,-2.96,1.27
1784036674.256,static,fabric,0.1,1.61,0.0,0.07,5,1.35,0.88,-0.15
1784036674.256,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.256,static,fabric,-0.7,3.88,0.0,0.26,5,3.4,-1.79,0.57
1784036674.256,static,unknown,5.2,8.03,0.0,0.13,5,7.36,-2.95,1.27
1784036674.416,static,fabric,0.1,1.61,0.0,0.07,5,1.35,0.87,-0.15
1784036674.416,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.416,static,fabric,-0.7,3.88,0.0,0.25,5,3.4,-1.78,0.57
1784036674.416,static,unknown,5.2,7.98,0.0,0.16,5,7.32,-2.91,1.29
1784036674.42,static,fabric,-0.3,1.61,0.0,0.07,5,1.35,0.87,-0.14
1784036674.42,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.42,static,fabric,-0.7,3.88,0.0,0.25,5,3.4,-1.78,0.57
1784036674.42,static,unknown,5.2,7.95,0.0,0.19,5,7.29,-2.89,1.3
1784036674.561,static,fabric,-0.3,1.61,0.0,0.07,5,1.35,0.87,-0.14
1784036674.561,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.561,static,fabric,-0.7,3.88,0.0,0.24,5,3.41,-1.78,0.57
1784036674.561,static,unknown,5.2,7.93,0.0,0.22,5,7.28,-2.85,1.31
1784036674.565,static,fabric,-0.3,1.61,0.0,0.07,5,1.35,0.87,-0.14
1784036674.565,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.565,static,fabric,-0.7,3.88,0.0,0.24,5,3.41,-1.77,0.58
1784036674.565,static,unknown,5.2,7.92,0.0,0.25,5,7.27,-2.83,1.31
1784036674.7,static,fabric,-0.3,1.61,0.0,0.07,5,1.35,0.87,-0.14
1784036674.7,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.7,static,fabric,-0.7,3.88,0.0,0.24,5,3.41,-1.77,0.57
1784036674.7,static,unknown,5.2,7.85,0.0,0.27,5,7.21,-2.81,1.34
1784036674.704,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.88,-0.13
1784036674.704,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.704,static,fabric,-0.7,3.88,0.0,0.24,5,3.41,-1.77,0.56
1784036674.704,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036674.838,static,fabric,-0.4,1.62,0.0,0.07,5,1.35,0.88,-0.13
1784036674.838,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.838,static,fabric,-0.7,3.88,0.0,0.24,5,3.41,-1.76,0.56
1784036674.838,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036674.842,static,fabric,-0.4,1.62,0.0,0.07,5,1.35,0.88,-0.13
1784036674.842,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.842,static,fabric,-0.9,3.88,0.0,0.24,5,3.42,-1.76,0.57
1784036674.842,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036674.999,static,fabric,-0.4,1.62,0.0,0.07,5,1.35,0.88,-0.13
1784036674.999,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036674.999,static,fabric,-0.9,3.88,0.0,0.24,5,3.41,-1.76,0.58
1784036674.999,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.006,static,fabric,-0.4,1.62,0.0,0.07,5,1.34,0.89,-0.14
1784036675.006,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.006,static,fabric,-0.9,3.88,0.0,0.25,5,3.41,-1.77,0.59
1784036675.006,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.006,static,unknown,5.7,7.73,0.0,1.03,8,7.06,-2.83,1.38
1784036675.145,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036675.145,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.145,static,fabric,-0.9,3.88,0.0,0.25,5,3.4,-1.78,0.58
1784036675.145,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.145,static,unknown,5.7,7.79,0.0,1.03,8,7.12,-2.85,1.36
1784036675.151,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036675.151,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.151,static,fabric,-1.0,3.88,0.0,0.25,5,3.4,-1.79,0.58
1784036675.151,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.151,static,unknown,5.7,7.82,0.0,1.03,7,7.16,-2.86,1.34
1784036675.316,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.14
1784036675.316,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.316,static,fabric,-1.0,3.88,0.0,0.26,5,3.41,-1.77,0.56
1784036675.316,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.316,static,unknown,5.6,7.81,0.0,1.04,7,7.15,-2.84,1.35
1784036675.323,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.14
1784036675.323,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.323,static,fabric,-1.0,3.88,0.0,0.26,5,3.41,-1.76,0.56
1784036675.323,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.323,static,unknown,5.6,7.81,0.0,1.04,7,7.15,-2.84,1.36
1784036675.441,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.88,-0.13
1784036675.441,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.441,static,fabric,-1.0,3.88,0.0,0.27,5,3.42,-1.75,0.52
1784036675.441,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.441,static,unknown,5.6,7.79,0.0,1.05,7,7.13,-2.82,1.36
1784036675.456,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.88,-0.13
1784036675.456,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.456,static,fabric,-1.0,3.88,0.0,0.27,5,3.43,-1.74,0.5
1784036675.456,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.456,static,unknown,5.6,7.78,0.0,1.05,7,7.13,-2.81,1.36
1784036675.585,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.88,-0.13
1784036675.585,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.585,static,fabric,-1.0,3.88,0.0,0.27,5,3.43,-1.75,0.5
1784036675.585,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.585,static,unknown,5.6,7.74,0.0,1.05,7,7.09,-2.8,1.38
1784036675.605,static,fabric,-0.4,1.62,0.0,0.07,5,1.35,0.88,-0.13
1784036675.605,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.605,static,fabric,-1.0,3.88,0.0,0.28,5,3.43,-1.75,0.5
1784036675.605,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.605,static,unknown,5.6,7.72,0.0,1.06,7,7.06,-2.79,1.39
1784036675.726,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.88,-0.13
1784036675.726,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.726,static,fabric,-1.0,3.89,0.0,0.29,5,3.46,-1.69,0.53
1784036675.726,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.726,static,unknown,5.6,7.69,0.0,1.06,8,7.03,-2.78,1.4
1784036675.732,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.87,-0.13
1784036675.732,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.732,static,fabric,-1.0,3.9,0.0,0.31,5,3.49,-1.65,0.55
1784036675.732,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.732,static,unknown,5.6,7.67,0.0,1.06,8,7.01,-2.77,1.41
1784036675.876,static,fabric,-0.4,1.61,0.0,0.07,5,1.35,0.88,-0.13
1784036675.876,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.876,static,fabric,-1.0,4.0,0.01,0.35,5,3.61,-1.61,0.58
1784036675.876,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.876,static,unknown,5.5,7.65,0.0,1.06,8,6.99,-2.77,1.42
1784036675.88,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.88,-0.13
1784036675.88,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036675.88,static,unknown,-1.0,4.06,0.01,0.39,5,3.69,-1.59,0.6
1784036675.88,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036675.88,static,unknown,5.5,7.64,0.0,1.06,8,6.98,-2.76,1.43
1784036676.023,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036676.023,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.023,static,unknown,-0.9,4.12,0.02,0.42,6,3.76,-1.57,0.61
1784036676.023,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036676.023,static,unknown,5.5,7.64,0.0,1.06,8,6.97,-2.77,1.43
1784036676.027,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036676.027,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.027,static,unknown,-0.9,4.15,0.02,0.46,6,3.8,-1.56,0.62
1784036676.027,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036676.027,static,unknown,5.5,7.63,0.0,1.06,8,6.96,-2.78,1.43
1784036676.158,static,fabric,-0.4,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036676.158,static,mid,5.6,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.158,static,unknown,-0.9,4.18,0.02,0.5,6,3.83,-1.55,0.63
1784036676.158,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036676.158,static,unknown,5.5,7.63,0.0,1.06,8,6.96,-2.77,1.44
1784036676.172,static,fabric,-0.3,1.62,0.0,0.07,5,1.34,0.89,-0.13
1784036676.172,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.172,static,unknown,-0.8,4.17,0.03,0.52,6,3.83,-1.53,0.62
1784036676.172,static,unknown,5.2,7.81,0.0,0.3,5,7.16,-2.8,1.36
1784036676.172,static,unknown,5.5,7.63,0.0,1.06,8,6.96,-2.77,1.44
1784036676.29,static,fabric,-0.3,1.62,0.0,0.07,5,1.34,0.89,-0.13
1784036676.29,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.29,static,unknown,-0.8,4.16,0.03,0.53,6,3.81,-1.53,0.63
1784036676.29,static,unknown,5.5,7.63,0.0,1.06,8,6.96,-2.77,1.43
1784036676.294,static,fabric,-0.3,1.61,0.0,0.07,5,1.34,0.89,-0.13
1784036676.294,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.294,static,unknown,-0.8,4.15,0.03,0.55,7,3.8,-1.53,0.63
1784036676.294,static,unknown,5.5,7.63,0.0,1.07,8,6.97,-2.76,1.43
1784036676.415,static,fabric,-0.3,1.62,0.0,0.07,5,1.34,0.89,-0.13
1784036676.415,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.415,static,unknown,-0.9,4.13,0.03,0.56,7,3.78,-1.54,0.62
1784036676.415,static,unknown,5.0,7.63,0.0,1.07,9,6.96,-2.77,1.43
1784036676.42,static,fabric,-0.3,1.62,0.0,0.07,5,1.35,0.88,-0.14
1784036676.42,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.42,static,unknown,-0.9,4.12,0.03,0.57,7,3.77,-1.54,0.61
1784036676.42,static,unknown,5.0,7.63,0.0,1.07,9,6.96,-2.78,1.43
1784036676.518,static,fabric,-0.3,1.62,0.0,0.07,5,1.34,0.89,-0.14
1784036676.518,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.518,static,unknown,-0.9,4.09,0.03,0.58,7,3.74,-1.55,0.6
1784036676.518,static,unknown,4.8,7.65,0.0,1.07,9,6.98,-2.79,1.42
1784036676.533,static,fabric,-0.3,1.62,0.0,0.07,5,1.34,0.89,-0.14
1784036676.533,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.533,static,unknown,-0.9,4.08,0.03,0.59,7,3.72,-1.55,0.59
1784036676.533,static,unknown,4.8,7.66,0.0,1.07,9,6.99,-2.79,1.41
1784036676.637,static,fabric,-0.3,1.62,0.0,0.07,5,1.35,0.89,-0.14
1784036676.637,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.637,static,unknown,-0.9,4.07,0.03,0.59,7,3.72,-1.56,0.57
1784036676.637,static,unknown,4.8,7.66,0.0,1.07,9,6.99,-2.8,1.4
1784036676.643,static,fabric,-0.3,1.62,0.0,0.07,5,1.35,0.88,-0.14
1784036676.643,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.643,static,unknown,-0.9,4.07,0.03,0.6,7,3.71,-1.57,0.55
1784036676.643,static,unknown,4.6,7.67,0.0,1.07,9,7.0,-2.81,1.4
1784036676.776,static,fabric,-0.3,1.52,0.0,0.09,5,1.27,0.83,-0.14
1784036676.776,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.776,static,unknown,-0.8,4.06,0.03,0.61,7,3.7,-1.58,0.54
1784036676.776,static,unknown,4.6,7.67,0.0,1.07,9,6.99,-2.82,1.4
1784036676.792,static,fabric,-0.3,1.44,0.0,0.11,5,1.2,0.78,-0.13
1784036676.792,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.792,static,unknown,-0.8,4.05,0.03,0.61,7,3.69,-1.58,0.53
1784036676.792,static,unknown,4.6,7.67,0.0,1.07,9,6.99,-2.84,1.39
1784036676.91,static,fabric,-0.3,1.39,0.0,0.13,5,1.16,0.75,-0.13
1784036676.91,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.91,static,unknown,-0.8,4.04,0.03,0.62,7,3.67,-1.6,0.53
1784036676.91,static,unknown,4.6,7.67,0.0,1.07,9,6.98,-2.86,1.39
1784036676.924,static,fabric,-0.3,1.35,0.0,0.15,5,1.13,0.73,-0.12
1784036676.924,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036676.924,static,unknown,-0.8,4.04,0.03,0.62,7,3.66,-1.61,0.53
1784036676.924,static,unknown,4.6,7.67,0.0,1.07,9,6.98,-2.86,1.39
1784036676.924,static,unknown,-0.1,8.72,0.0,0.26,3,8.44,-0.55,2.14
1784036677.045,static,fabric,-0.3,1.31,0.0,0.17,5,1.09,0.72,-0.11
1784036677.045,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.045,static,unknown,-0.8,4.02,0.03,0.62,7,3.63,-1.62,0.54
1784036677.045,static,unknown,4.6,7.66,0.0,1.06,9,6.96,-2.86,1.39
1784036677.045,static,unknown,-0.1,8.72,0.0,0.26,3,8.44,-0.55,2.14
1784036677.05,static,fabric,-0.3,1.28,0.0,0.19,5,1.07,0.71,-0.09
1784036677.05,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.05,static,unknown,-0.8,4.0,0.03,0.62,7,3.61,-1.63,0.55
1784036677.05,static,unknown,4.6,7.65,0.0,1.06,9,6.95,-2.86,1.4
1784036677.05,static,unknown,-0.1,8.72,0.0,0.26,3,8.44,-0.55,2.13
1784036677.169,static,fabric,-0.3,1.24,0.0,0.21,5,1.03,0.69,-0.07
1784036677.169,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.169,static,mid,-0.8,3.98,0.03,0.62,7,3.58,-1.64,0.57
1784036677.169,static,unknown,4.2,7.64,0.0,1.06,9,6.94,-2.86,1.4
1784036677.169,static,unknown,-0.1,8.72,0.0,0.25,3,8.44,-0.55,2.15
1784036677.175,static,fabric,-0.4,1.21,0.0,0.23,5,1.0,0.69,-0.06
1784036677.175,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.175,static,mid,-0.8,3.96,0.03,0.62,7,3.55,-1.65,0.58
1784036677.175,static,unknown,4.2,7.64,0.0,1.06,9,6.94,-2.86,1.4
1784036677.175,static,unknown,-0.0,8.73,0.0,0.24,4,8.43,-0.55,2.17
1784036677.31,static,fabric,-0.4,1.19,0.0,0.25,5,0.99,0.66,-0.05
1784036677.31,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.31,static,mid,-0.8,3.94,0.03,0.61,7,3.52,-1.67,0.58
1784036677.31,static,unknown,4.2,7.63,0.0,1.06,9,6.94,-2.86,1.41
1784036677.31,static,unknown,-0.0,8.73,0.0,0.22,3,8.43,-0.55,2.17
1784036677.316,static,fabric,-0.4,1.17,0.0,0.27,5,0.98,0.64,-0.04
1784036677.316,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.32
1784036677.316,static,mid,-0.8,3.92,0.03,0.6,7,3.49,-1.68,0.57
1784036677.316,static,unknown,4.2,7.63,0.0,1.06,9,6.93,-2.86,1.41
1784036677.316,static,unknown,-0.0,8.73,0.0,0.21,3,8.43,-0.55,2.18
1784036677.461,static,fabric,-0.4,1.13,0.0,0.3,5,0.96,0.6,-0.05
1784036677.461,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.32
1784036677.461,static,mid,-0.8,3.91,0.03,0.6,7,3.48,-1.69,0.56
1784036677.461,static,unknown,4.2,7.63,0.0,1.06,9,6.93,-2.86,1.41
1784036677.461,static,unknown,-0.0,8.73,0.0,0.19,3,8.43,-0.55,2.2
1784036677.468,static,fabric,-0.4,1.11,0.0,0.32,6,0.94,0.58,-0.05
1784036677.468,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.468,static,mid,-0.8,3.9,0.03,0.59,7,3.47,-1.69,0.56
1784036677.468,static,unknown,4.2,7.65,0.0,1.06,9,6.95,-2.87,1.4
1784036677.468,static,unknown,0.1,8.72,0.0,0.18,3,8.42,-0.55,2.21
1784036677.582,static,fabric,-0.4,1.07,0.0,0.34,6,0.91,0.57,-0.05
1784036677.582,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.582,static,mid,-0.8,3.89,0.03,0.58,7,3.46,-1.69,0.55
1784036677.582,static,unknown,4.2,7.66,0.0,1.05,9,6.96,-2.87,1.4
1784036677.582,static,unknown,0.1,8.72,0.0,0.18,3,8.42,-0.55,2.22
1784036677.602,static,fabric,-0.3,1.05,0.0,0.36,6,0.89,0.56,-0.04
1784036677.602,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.602,static,mid,-0.8,3.89,0.03,0.57,7,3.46,-1.7,0.55
1784036677.602,static,unknown,4.2,7.66,0.0,1.05,9,6.97,-2.87,1.4
1784036677.602,static,unknown,0.1,8.72,0.0,0.17,4,8.41,-0.55,2.23
1784036677.717,unknown,fabric,-0.3,1.03,0.0,0.38,6,0.87,0.55,-0.04
1784036677.717,static,mid,5.7,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.717,static,mid,-0.8,3.89,0.03,0.56,7,3.46,-1.7,0.54
1784036677.717,static,unknown,4.2,7.67,0.0,1.05,9,6.97,-2.88,1.39
1784036677.717,static,unknown,0.2,8.72,0.0,0.16,3,8.41,-0.55,2.24
1784036677.723,unknown,fabric,-0.3,1.02,0.0,0.4,6,0.86,0.55,-0.03
1784036677.723,static,mid,5.8,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.723,static,mid,-0.8,3.89,0.03,0.56,7,3.45,-1.7,0.54
1784036677.723,static,unknown,4.2,7.67,0.0,1.05,9,6.97,-2.88,1.39
1784036677.723,static,unknown,0.2,8.72,0.0,0.16,3,8.41,-0.55,2.24
1784036677.841,static,fabric,-0.3,1.05,0.0,0.41,6,0.87,0.58,-0.03
1784036677.841,static,mid,5.8,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.841,static,mid,-0.8,3.89,0.03,0.55,7,3.45,-1.7,0.54
1784036677.841,static,unknown,4.2,7.67,0.0,1.05,9,6.98,-2.88,1.38
1784036677.841,static,unknown,0.2,8.72,0.0,0.15,3,8.41,-0.55,2.25
1784036677.853,static,fabric,-0.3,1.07,0.0,0.43,6,0.88,0.61,-0.03
1784036677.853,static,mid,5.8,1.87,0.0,0.0,5,1.71,-0.7,0.31
1784036677.853,static,mid,-0.8,3.88,0.03,0.54,7,3.45,-1.7,0.54
1784036677.853,static,unknown,4.6,7.67,0.0,1.05,9,6.98,-2.88,1.38
