t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1784028939.081,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.081,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.081,static,unknown,0.6,7.77,0.0,0.46,3,7.49,-1.99,0.63
1784028939.081,static,unknown,-2.1,6.3,-0.03,0.59,3,6.12,-1.48,0.25
1784028939.081,static,unknown,4.8,4.96,0.0,0.74,8,3.51,3.5,0.05
1784028939.155,static,metal,8.8,1.44,-0.04,1.07,14,1.43,-0.11,0.07
1784028939.155,static,mid,2.1,3.32,0.0,0.09,5,3.21,-0.85,0.03
1784028939.155,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.155,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.155,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.155,static,unknown,0.6,7.77,0.0,0.48,3,7.49,-1.97,0.6
1784028939.155,static,unknown,-2.1,6.27,-0.04,0.62,3,6.1,-1.45,0.27
1784028939.155,static,unknown,4.6,5.01,0.0,0.86,8,3.6,3.48,0.08
1784028939.216,static,metal,8.9,1.44,-0.04,1.08,14,1.43,-0.1,0.05
1784028939.216,static,mid,2.1,3.32,0.0,0.09,5,3.21,-0.84,0.03
1784028939.216,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.216,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.216,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.216,static,unknown,0.6,7.77,0.0,0.49,3,7.49,-1.96,0.58
1784028939.216,static,unknown,-2.1,6.24,-0.05,0.64,3,6.06,-1.44,0.28
1784028939.216,static,unknown,4.6,5.04,0.0,0.95,8,3.65,3.47,0.11
1784028939.3,static,metal,9.5,1.43,-0.05,1.1,14,1.42,-0.07,0.04
1784028939.3,static,mid,2.1,3.32,0.0,0.09,5,3.21,-0.84,0.03
1784028939.3,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.3,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.3,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.3,static,unknown,0.6,7.77,0.0,0.52,4,7.5,-1.94,0.61
1784028939.3,static,unknown,-2.1,6.22,-0.05,0.66,3,6.04,-1.43,0.29
1784028939.3,static,unknown,4.6,5.06,0.0,1.01,9,3.69,3.46,0.13
1784028939.3,static,fabric,-2.3,2.05,0.0,0.08,2,1.06,-1.73,-0.29
1784028939.367,static,metal,10.9,1.42,-0.05,1.11,15,1.42,-0.05,0.05
1784028939.367,static,mid,2.1,3.32,0.0,0.09,5,3.21,-0.84,0.02
1784028939.367,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.367,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.367,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.367,static,unknown,0.6,7.78,0.0,0.55,4,7.51,-1.94,0.62
1784028939.367,static,unknown,-2.1,6.2,-0.06,0.68,3,6.03,-1.43,0.29
1784028939.367,static,unknown,4.6,5.07,0.0,1.06,9,3.7,3.46,0.14
1784028939.367,static,fabric,-2.3,2.05,0.0,0.08,2,1.06,-1.73,-0.29
1784028939.422,static,metal,11.2,1.4,-0.06,1.13,15,1.4,-0.02,0.05
1784028939.422,static,mid,2.2,3.31,0.0,0.09,5,3.21,-0.84,0.02
1784028939.422,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.422,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.422,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.422,static,unknown,0.6,7.78,0.0,0.55,4,7.51,-1.93,0.63
1784028939.422,static,unknown,-2.1,6.16,-0.06,0.67,3,5.99,-1.39,0.25
1784028939.422,static,unknown,4.0,5.08,0.0,1.1,9,3.72,3.45,0.15
1784028939.422,static,fabric,-2.8,2.05,0.0,0.1,2,1.06,-1.73,-0.27
1784028939.485,static,metal,12.6,1.38,-0.06,1.14,15,1.38,0.01,0.05
1784028939.485,static,mid,2.2,3.32,0.0,0.09,5,3.21,-0.84,0.02
1784028939.485,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.485,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.485,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.485,static,unknown,0.6,7.79,0.0,0.56,4,7.52,-1.92,0.65
1784028939.485,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.485,static,unknown,4.0,5.08,0.0,1.13,9,3.73,3.45,0.16
1784028939.485,static,fabric,-2.8,2.05,0.0,0.12,2,1.07,-1.73,-0.26
1784028939.555,static,metal,12.6,1.36,-0.06,1.15,15,1.36,0.03,0.05
1784028939.555,static,mid,2.3,3.31,0.0,0.09,5,3.2,-0.85,0.02
1784028939.555,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.555,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.555,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.555,static,unknown,0.6,7.79,0.0,0.56,4,7.52,-1.92,0.67
1784028939.555,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.555,static,unknown,4.0,5.09,0.0,1.16,9,3.74,3.45,0.17
1784028939.555,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.622,static,metal,12.6,1.34,-0.07,1.16,15,1.33,0.08,0.06
1784028939.622,static,mid,2.3,3.32,0.0,0.09,5,3.2,-0.85,0.02
1784028939.622,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.622,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.622,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.622,static,unknown,0.6,7.8,0.0,0.57,5,7.52,-1.92,0.69
1784028939.622,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.622,static,unknown,4.0,5.09,0.0,1.18,10,3.74,3.45,0.18
1784028939.622,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.681,static,metal,12.6,1.32,-0.07,1.16,15,1.31,0.12,0.06
1784028939.681,static,mid,2.5,3.32,0.0,0.09,5,3.2,-0.86,0.02
1784028939.681,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.681,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.681,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.681,static,unknown,0.6,7.8,0.0,0.58,5,7.53,-1.92,0.7
1784028939.681,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.681,static,unknown,4.0,5.09,0.0,1.2,10,3.74,3.45,0.18
1784028939.681,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.763,static,metal,12.3,1.29,-0.07,1.15,15,1.28,0.16,0.08
1784028939.763,static,mid,2.5,3.31,0.0,0.09,5,3.2,-0.87,0.02
1784028939.763,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.763,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.763,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.763,static,unknown,0.6,7.8,0.0,0.57,5,7.52,-1.93,0.7
1784028939.763,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.763,static,unknown,4.1,5.09,0.0,1.21,10,3.75,3.44,0.19
1784028939.763,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.823,static,metal,12.3,1.27,-0.07,1.14,15,1.25,0.19,0.09
1784028939.823,static,mid,2.5,3.31,0.0,0.09,5,3.2,-0.88,0.02
1784028939.823,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.823,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.823,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.823,static,unknown,1.0,7.8,0.0,0.56,5,7.52,-1.94,0.66
1784028939.823,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.823,static,unknown,4.1,5.09,0.0,1.23,10,3.75,3.44,0.19
1784028939.823,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.886,static,metal,11.4,1.28,-0.07,1.14,15,1.26,0.2,0.11
1784028939.886,static,mid,2.5,3.31,0.0,0.09,5,3.19,-0.88,0.02
1784028939.886,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.886,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.886,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.886,static,unknown,1.0,7.79,0.0,0.55,5,7.52,-1.94,0.65
1784028939.886,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.886,static,unknown,4.1,5.09,0.0,1.24,10,3.75,3.44,0.19
1784028939.886,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028939.954,static,metal,11.2,1.28,-0.06,1.15,15,1.26,0.21,0.12
1784028939.954,static,mid,2.5,3.31,0.0,0.09,5,3.19,-0.89,0.02
1784028939.954,static,unknown,4.4,5.03,0.0,0.78,6,3.62,3.5,0.09
1784028939.954,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028939.954,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028939.954,static,unknown,1.0,7.79,0.0,0.54,5,7.52,-1.94,0.64
1784028939.954,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028939.954,static,unknown,4.1,5.09,0.0,1.25,10,3.75,3.44,0.18
1784028939.954,static,fabric,-2.8,2.05,0.0,0.13,2,1.07,-1.73,-0.24
1784028940.015,static,metal,11.2,1.3,-0.06,1.15,15,1.28,0.2,0.12
1784028940.015,static,mid,2.5,3.31,0.0,0.1,5,3.19,-0.89,0.02
1784028940.015,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028940.015,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.015,static,unknown,1.0,7.8,0.0,0.52,5,7.52,-1.95,0.61
1784028940.015,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.015,static,unknown,4.0,5.09,0.0,1.26,10,3.75,3.44,0.18
1784028940.015,static,fabric,-2.8,2.06,0.0,0.14,2,1.11,-1.72,-0.23
1784028940.079,static,metal,11.0,1.3,-0.06,1.17,15,1.28,0.2,0.11
1784028940.079,static,mid,2.7,3.32,0.0,0.1,5,3.19,-0.9,0.01
1784028940.079,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028940.079,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.079,static,unknown,1.0,7.8,0.0,0.51,5,7.53,-1.95,0.59
1784028940.079,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.079,static,unknown,3.0,5.45,0.0,0.14,5,4.34,3.27,0.42
1784028940.079,static,unknown,4.0,4.98,0.0,1.2,10,3.54,3.5,0.08
1784028940.079,static,fabric,-2.6,2.07,0.0,0.15,2,1.14,-1.71,-0.22
1784028940.166,static,metal,11.0,1.29,-0.06,1.18,15,1.28,0.2,0.1
1784028940.166,static,mid,2.7,3.32,0.0,0.1,5,3.19,-0.9,0.01
1784028940.166,static,unknown,2.3,5.03,0.0,0.39,6,3.62,3.49,0.13
1784028940.166,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.166,static,unknown,1.1,7.8,0.0,0.49,5,7.53,-1.95,0.58
1784028940.166,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.166,static,unknown,3.0,5.45,0.0,0.16,5,4.32,3.3,0.44
1784028940.166,static,unknown,4.0,4.91,0.0,1.14,9,3.41,3.53,0.01
1784028940.166,static,fabric,-2.6,2.08,0.0,0.16,2,1.16,-1.71,-0.21
1784028940.22,static,metal,10.9,1.3,-0.06,1.19,15,1.28,0.18,0.11
1784028940.22,static,mid,2.7,3.31,0.0,0.1,5,3.19,-0.9,0.01
1784028940.22,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.22,static,unknown,1.1,7.8,0.0,0.48,5,7.53,-1.95,0.56
1784028940.22,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.22,static,unknown,3.0,5.45,0.0,0.17,5,4.31,3.3,0.47
1784028940.22,static,unknown,4.0,4.87,0.0,1.09,9,3.33,3.56,-0.03
1784028940.22,static,fabric,-2.6,2.08,0.0,0.17,2,1.18,-1.71,-0.21
1784028940.28,static,metal,9.8,1.32,-0.06,1.2,15,1.3,0.17,0.11
1784028940.28,static,mid,4.8,3.32,0.0,0.1,5,3.19,-0.9,0.01
1784028940.28,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.28,static,unknown,1.1,7.8,0.0,0.46,5,7.53,-1.95,0.57
1784028940.28,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.28,static,unknown,3.0,5.45,0.0,0.18,5,4.31,3.3,0.49
1784028940.28,static,unknown,4.0,4.85,0.0,1.04,9,3.27,3.57,-0.06
1784028940.28,static,fabric,-2.6,2.09,0.0,0.18,2,1.18,-1.7,-0.23
1784028940.357,static,metal,9.6,1.33,-0.06,1.21,15,1.31,0.16,0.12
1784028940.357,static,mid,4.8,3.32,0.0,0.1,5,3.19,-0.91,0.02
1784028940.357,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.357,static,unknown,1.1,7.8,0.0,0.44,5,7.54,-1.95,0.57
1784028940.357,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.357,static,unknown,3.0,5.45,0.0,0.19,5,4.3,3.31,0.51
1784028940.357,static,unknown,4.0,4.83,0.0,0.99,9,3.24,3.58,-0.08
1784028940.357,static,fabric,-2.5,2.09,0.0,0.19,3,1.18,-1.7,-0.24
1784028940.418,static,metal,7.5,1.33,-0.05,1.22,15,1.32,0.15,0.11
1784028940.418,static,mid,4.8,3.32,0.0,0.1,5,3.19,-0.91,0.02
1784028940.418,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.418,static,unknown,1.1,7.81,0.0,0.44,5,7.53,-1.97,0.57
1784028940.418,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.418,static,unknown,3.0,5.45,0.0,0.2,5,4.3,3.31,0.52
1784028940.418,static,unknown,4.0,4.82,0.0,0.95,9,3.21,3.59,-0.09
1784028940.418,static,fabric,-2.5,2.09,0.0,0.19,3,1.19,-1.7,-0.23
1784028940.489,static,metal,7.5,1.34,-0.05,1.24,15,1.33,0.15,0.11
1784028940.489,static,mid,5.3,3.31,0.0,0.1,5,3.19,-0.9,0.03
1784028940.489,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.489,static,unknown,1.1,7.8,0.0,0.43,5,7.53,-1.98,0.55
1784028940.489,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.489,static,unknown,3.1,5.45,0.0,0.21,5,4.31,3.31,0.51
1784028940.489,static,unknown,4.1,4.81,0.0,0.92,8,3.2,3.59,-0.09
1784028940.489,static,fabric,-2.5,2.09,0.0,0.2,3,1.18,-1.7,-0.24
1784028940.543,static,metal,7.3,1.34,-0.05,1.25,16,1.33,0.14,0.1
1784028940.543,static,mid,5.3,3.31,0.0,0.1,5,3.19,-0.9,0.03
1784028940.543,static,unknown,2.0,8.64,0.0,0.2,5,8.33,2.16,0.71
1784028940.543,static,unknown,1.1,7.8,0.0,0.42,5,7.53,-1.99,0.55
1784028940.543,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.543,static,unknown,3.1,5.46,0.0,0.22,5,4.31,3.31,0.51
1784028940.543,static,unknown,4.1,4.81,0.0,0.88,8,3.19,3.6,-0.1
1784028940.543,static,fabric,-2.5,2.08,0.0,0.2,3,1.17,-1.71,-0.24
1784028940.653,static,metal,7.3,1.42,-0.04,1.27,16,1.42,0.14,0.09
1784028940.653,static,mid,5.3,3.31,0.0,0.1,5,3.19,-0.89,0.03
1784028940.653,static,unknown,1.1,7.8,0.0,0.42,5,7.52,-1.99,0.53
1784028940.653,static,unknown,-2.1,6.13,-0.07,0.67,3,5.97,-1.37,0.22
1784028940.653,static,unknown,3.5,5.46,0.0,0.23,5,4.31,3.31,0.51
1784028940.653,static,unknown,4.1,4.8,0.0,0.85,8,3.18,3.6,-0.1
1784028940.653,static,fabric,-2.5,2.08,0.0,0.2,3,1.17,-1.71,-0.25
1784028940.713,static,metal,7.3,1.51,-0.04,1.29,16,1.5,0.13,0.05
