track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
21,,static,fabric,2.05,54.5,-2.3,0.19,0.05,0.84,2.5,0.1,0.2,0.1,0.0,0.0,0.0,0.0,11.57,0.44,0.44,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,,static,unknown,5.15,-41.7,1.7,0.14,0.04,0.22,5.4,2.2,2.9,0.4,0.0,0.0,0.0,0.0,12.29,0.61,2.99,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,,static,unknown,5.26,-39.8,3.0,0.26,0.11,0.14,5.8,3.2,3.8,0.5,0.0,0.0,0.0,0.0,30.38,0.31,3.73,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,,static,fabric,0.62,-55.2,-2.3,0.04,0.04,0.18,3.2,-2.2,-1.0,0.7,0.0,0.0,0.0,0.0,1.77,0.04,0.41,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,,static,fabric,2.09,52.7,-1.7,0.06,0.04,0.24,2.4,0.2,0.5,0.8,0.0,0.0,0.0,0.0,1.21,0.04,0.41,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,,static,unknown,4.8,-50.6,-1.3,0.18,0.15,0.13,5.0,3.9,4.3,0.3,0.0,0.0,0.0,0.0,2.32,0.09,0.52,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,,unknown,unknown,4.94,-47.1,0.8,0.48,0.24,0.26,5.6,2.4,4.2,1.2,0.0,0.0,0.0,0.0,24.67,1.09,0.81,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27,,static,unknown,5.45,-38.8,4.3,0.09,0.1,0.21,4.4,3.7,4.5,1.3,0.0,0.0,0.0,0.0,1.17,0.13,0.81,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,,static,metal,1.11,-23.3,2.7,0.4,0.37,0.68,11.4,9.8,17.6,6.9,-0.1,0.19,0.24,0.6,22.54,0.53,1.08,18.0,0.0,0.0,0.029,0.405,0.454,0.112,0.0,0.0,0.0
1,,static,metal,1.54,-4.8,4.4,0.52,0.78,1.0,14.4,-1.0,4.1,4.9,0.02,0.08,0.15,0.25,17.66,0.28,11.75,176.0,0.0,0.0,0.009,0.064,0.787,0.127,0.013,0.0,0.0
30,,static,unknown,6.39,14.5,-1.8,0.03,0.01,0.38,2.0,-2.3,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,,static,fabric,2.09,55.3,-9.4,0.05,0.03,0.27,2.5,-1.5,-0.4,0.8,0.0,0.0,0.0,0.0,1.3,0.27,2.44,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,,vehicle,metal,0.51,25.3,2.3,1.2,1.26,0.75,21.1,15.8,25.8,8.5,0.04,0.19,0.25,0.77,1.94,0.81,2.92,42.0,0.0,0.0,0.035,0.161,0.451,0.335,0.017,0.0,0.0
34,,pedestrian,mid,1.9,22.4,-6.5,0.56,0.68,0.35,7.4,-1.4,2.3,2.0,-0.04,0.05,0.15,0.36,1.73,1.06,1.82,23.0,0.0,0.0,0.047,0.076,0.836,0.041,0.0,0.0,0.0
31,,static,unknown,5.45,-38.2,5.0,0.06,0.04,0.08,4.9,1.5,3.4,1.0,0.0,0.0,0.0,0.0,0.73,0.17,12.4,166.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,,pedestrian,mid,3.5,-50.2,0.5,0.31,0.43,0.06,2.0,5.3,5.3,0.5,-0.28,0.28,0.04,0.08,0.0,0.0,0.19,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,,static,unknown,8.64,-14.5,4.9,0.03,0.07,0.14,4.9,5.2,5.5,0.5,0.0,0.0,0.0,0.0,0.54,0.23,20.84,293.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,,static,unknown,4.16,40.3,7.0,0.14,0.16,0.43,2.0,-1.8,-1.8,0.1,-0.2,0.2,0.04,0.08,0.0,0.0,0.28,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,,unknown,fabric,1.89,38.2,-10.1,0.05,0.07,0.06,5.4,-1.7,0.6,1.2,0.0,0.0,0.0,0.0,5.4,1.12,12.7,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,,static,fabric,2.05,56.4,-2.2,0.03,0.01,0.09,4.9,-1.6,0.4,1.0,0.0,0.0,0.0,0.0,1.09,0.27,11.66,152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,,pedestrian,unknown,6.14,6.9,4.6,0.11,0.16,0.35,2.4,-0.9,3.1,1.9,-0.65,0.65,0.0,0.0,1.12,0.19,0.46,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,,pedestrian,metal,1.86,31.5,-6.6,0.99,1.24,0.58,17.4,-1.4,6.9,3.6,-0.04,0.2,0.27,0.83,1.73,2.05,5.71,87.0,0.0,0.0,0.065,0.249,0.463,0.199,0.024,0.0,0.0
46,,static,unknown,7.03,28.6,8.6,0.2,0.37,0.4,3.4,7.3,10.4,2.6,0.24,0.24,0.05,0.12,1.25,0.26,0.45,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45,,pedestrian,unknown,4.59,39.1,8.0,0.06,0.12,0.38,2.1,5.0,11.8,3.2,0.26,0.26,0.04,0.04,3.84,1.23,0.92,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
32,,static,unknown,5.0,-45.5,1.5,0.12,0.07,0.07,5.1,4.1,4.2,0.5,0.0,0.0,0.0,0.0,8.53,0.4,19.94,264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,,static,unknown,6.17,1.8,5.7,0.05,0.07,0.83,2.5,-0.1,2.9,1.3,-0.2,0.2,0.04,0.04,3.36,0.54,1.34,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,,static,unknown,5.45,-37.1,4.8,0.05,0.03,0.07,4.9,1.5,3.0,0.8,0.0,0.0,0.0,0.0,3.53,0.04,7.33,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,,static,fabric,1.95,39.7,-9.3,0.05,0.05,0.07,5.2,-1.6,-1.5,0.2,0.0,0.0,0.0,0.0,9.24,0.57,5.32,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,,pedestrian,mid,3.59,-50.7,3.5,0.46,0.43,0.13,2.5,4.6,9.5,1.9,-0.16,0.34,0.4,0.47,6.33,1.25,0.65,10.0,0.0,0.0,0.24,0.24,0.36,0.0,0.16,0.0,0.0
49,,pedestrian,unknown,4.05,41.9,7.8,0.29,0.51,0.38,2.0,-0.3,0.9,0.8,-0.23,0.48,0.44,0.67,2.49,0.52,0.46,7.0,0.0,0.0,0.5,0.286,0.0,0.0,0.214,0.0,0.0
50,,unknown,unknown,5.28,-39.5,3.9,0.88,0.39,0.87,7.9,4.7,7.8,2.4,0.01,0.04,0.12,0.32,10.26,1.14,0.74,13.0,0.0,0.0,0.0,0.068,0.874,0.058,0.0,0.0,0.0
44,,pedestrian,metal,1.79,30.9,-5.1,0.32,0.52,0.19,8.2,0.4,8.3,5.3,0.0,0.16,0.29,0.4,7.49,1.81,6.79,102.0,0.0,0.0,0.088,0.062,0.671,0.126,0.052,0.0,0.0
55,,static,unknown,7.2,27.4,9.3,0.13,0.17,0.21,2.2,3.2,5.1,1.4,0.05,0.13,0.12,0.18,0.57,0.12,0.46,8.0,0.0,0.0,0.0,0.222,0.444,0.333,0.0,0.0,0.0
51,,unknown,mid,1.37,48.3,-3.5,0.1,0.11,0.14,5.3,-1.8,3.5,2.2,-0.02,0.02,0.1,0.08,4.46,0.72,22.97,321.0,0.0,0.0,0.02,0.014,0.966,0.0,0.0,0.0,0.0
56,,static,mid,1.86,54.2,-6.7,0.43,0.95,0.46,8.5,-1.6,3.4,2.6,-0.05,0.09,0.23,0.53,3.66,0.25,1.53,24.0,0.0,0.0,0.108,0.0,0.814,0.078,0.0,0.0,0.0
54,,static,fabric,0.61,-50.2,13.7,0.03,0.05,0.02,5.2,0.6,0.8,0.6,-0.0,0.0,0.01,0.0,0.13,0.01,23.85,343.0,0.0,0.0,0.0,0.003,0.997,0.0,0.0,0.0,0.0
6,,static,unknown,7.81,14.5,2.4,0.03,0.03,0.19,4.9,1.3,1.7,0.5,-0.0,0.0,0.02,0.01,1.18,0.69,59.86,837.0,0.0,0.0,0.002,0.0,0.998,0.0,0.0,0.0,0.0
52,,static,unknown,4.81,-48.5,-1.0,0.1,0.07,0.05,5.1,4.5,5.9,1.1,0.0,0.0,0.01,0.0,1.43,0.24,27.14,402.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,0.0
62,,static,unknown,7.62,27.7,10.7,0.07,0.18,0.56,2.4,1.2,3.3,1.2,0.24,0.24,0.06,0.12,0.95,0.21,0.48,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,,static,unknown,7.13,31.6,9.6,0.1,0.2,0.37,2.0,3.0,3.0,0.8,0.16,0.16,0.0,0.0,0.0,0.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40,,pedestrian,fabric,0.63,-46.0,13.8,0.11,0.15,0.09,6.1,0.8,1.1,0.7,0.02,0.04,0.12,0.07,0.27,1.89,47.8,660.0,0.0,0.0,0.007,0.032,0.858,0.101,0.002,0.0,0.0
57,,static,fabric,2.09,7.4,-7.9,0.05,0.07,0.05,5.2,-1.7,-1.6,0.2,0.0,0.0,0.01,0.0,0.33,0.1,15.67,217.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0
64,,pedestrian,unknown,5.78,24.1,6.8,0.13,0.17,0.32,2.1,-0.5,3.9,2.0,-0.56,0.56,0.08,0.06,2.87,0.72,1.26,11.0,0.0,0.0,0.435,0.565,0.0,0.0,0.0,0.0,0.0
59,,static,unknown,7.78,13.0,1.6,0.01,0.02,0.17,4.9,1.2,2.0,0.9,0.0,0.0,0.0,0.0,1.31,0.54,14.92,220.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2,,static,mid,3.37,12.1,2.8,0.03,0.08,0.04,5.0,5.3,5.6,2.1,-0.0,0.0,0.04,0.02,1.15,0.35,76.58,1079.0,0.0,0.0,0.004,0.003,0.992,0.001,0.0,0.0,0.0
67,,static,fabric,2.24,-47.3,11.6,0.09,0.04,0.18,2.0,2.6,2.6,2.0,0.24,0.24,0.0,0.0,0.55,0.08,0.48,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70,,static,fabric,2.09,52.9,-11.0,0.02,0.0,0.06,2.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,,static,unknown,5.3,7.2,3.4,0.05,0.01,0.19,2.0,1.2,1.2,0.6,0.16,0.16,0.0,0.0,0.0,0.0,0.34,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72,,pedestrian,unknown,7.32,-45.2,7.9,0.17,0.23,0.31,2.0,1.2,1.2,0.2,-0.28,0.28,0.04,0.08,0.0,0.0,0.34,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,,static,unknown,5.17,8.1,4.7,0.03,0.16,0.42,2.0,5.1,5.1,2.8,0.24,0.24,0.08,0.16,0.0,0.0,0.33,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74,,static,fabric,2.09,57.4,-16.4,0.1,0.03,0.23,2.4,-2.4,-2.2,0.2,0.0,0.0,0.0,0.0,1.24,0.23,2.05,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,,static,fabric,3.31,12.7,2.3,0.02,0.06,0.1,2.6,-1.1,2.0,1.7,0.0,0.0,0.0,0.0,0.23,0.03,3.12,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,,static,fabric,3.35,17.7,3.1,0.06,0.16,0.14,4.6,1.4,2.5,1.4,0.0,0.0,0.0,0.0,0.58,0.13,2.78,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,,static,fabric,0.62,-50.4,14.1,0.08,0.05,0.03,5.1,0.9,1.0,0.1,0.0,0.0,0.01,0.0,0.0,0.03,34.18,466.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,0.0,0.0
53,,unknown,unknown,4.82,-49.0,-0.3,0.16,0.1,0.1,5.3,4.5,5.2,1.3,0.0,0.0,0.02,0.0,1.97,1.36,76.58,1067.0,0.0,0.0,0.0,0.001,0.994,0.005,0.0,0.0,0.0
77,,static,mid,3.35,18.4,0.9,0.03,0.09,0.14,4.4,-0.4,3.5,1.9,0.0,0.0,0.0,0.0,0.3,0.22,2.32,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,,static,fabric,1.95,-42.9,11.4,0.11,0.13,0.2,2.6,0.0,2.2,1.7,0.22,0.22,0.04,0.06,0.43,0.09,0.45,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
81,,static,fabric,2.1,52.0,-7.4,0.02,0.0,0.09,2.0,-2.6,-2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.99,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,,static,fabric,0.71,-50.4,12.2,0.09,0.06,0.03,5.1,0.9,1.1,0.2,-0.0,0.0,0.02,0.0,0.87,0.1,14.33,195.0,0.0,0.0,0.0,0.002,0.998,0.0,0.0,0.0,0.0
61,,unknown,unknown,4.82,-48.6,-0.9,0.15,0.08,0.14,5.4,3.8,4.5,1.2,-0.0,0.0,0.01,0.0,1.63,1.26,65.19,870.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,0.0
85,,pedestrian,unknown,5.75,4.5,8.4,0.08,0.19,0.59,2.0,4.4,4.4,2.6,-0.61,0.61,0.04,0.08,0.0,0.0,0.25,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,,vehicle,metal,1.1,40.6,3.8,0.53,0.72,0.61,12.1,3.1,18.7,8.1,-0.01,0.09,0.17,0.21,49.86,1.07,70.59,1005.0,0.0,0.0,0.019,0.115,0.735,0.124,0.005,0.0,0.0
88,,static,fabric,2.1,5.5,-7.7,0.0,0.0,0.02,2.0,-2.8,-2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,,pedestrian,metal,1.5,56.0,2.3,0.54,0.73,0.17,4.2,7.4,10.4,5.0,0.16,0.39,0.43,0.91,6.76,0.24,0.52,16.0,0.0,0.0,0.176,0.0,0.265,0.559,0.0,0.0,0.0
89,,pedestrian,unknown,6.82,29.4,8.7,0.15,0.21,0.35,2.7,4.8,6.7,2.6,0.27,0.27,0.06,0.06,2.4,0.32,0.93,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
90,,static,mid,1.9,53.4,4.7,0.35,0.23,0.08,3.0,5.0,9.1,4.9,-0.15,0.15,0.11,0.19,6.36,0.33,0.65,20.0,0.0,0.0,0.0,0.678,0.322,0.0,0.0,0.0,0.0
91,,static,fabric,2.09,5.5,-8.8,0.0,0.0,0.02,2.0,-2.9,-2.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,,static,unknown,5.23,-41.0,2.7,0.05,0.04,0.07,5.1,0.9,1.2,0.6,0.0,0.0,0.0,0.0,23.36,0.48,7.13,182.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,,static,unknown,5.29,-39.3,2.9,0.15,0.09,0.11,5.4,3.5,4.0,1.4,-0.0,0.0,0.04,0.01,29.0,0.35,24.77,408.0,0.0,0.0,0.003,0.0,0.997,0.0,0.0,0.0,0.0
94,,pedestrian,unknown,6.91,29.0,9.7,0.08,0.06,0.62,2.0,1.9,1.9,2.3,0.55,0.55,0.04,0.03,4.66,0.1,0.42,12.0,0.0,0.0,0.0,0.0,0.0,0.083,0.917,0.0,0.0
95,,static,fabric,2.09,51.8,4.0,0.03,0.0,0.26,2.7,-2.8,-2.2,0.3,0.0,0.0,0.0,0.0,0.67,0.05,0.52,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,,static,fabric,2.09,5.5,-8.2,0.0,0.0,0.02,2.7,-2.8,-2.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.52,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,,static,unknown,4.96,-45.8,0.4,0.24,0.17,0.11,5.2,3.6,4.0,0.7,0.0,0.0,0.0,0.0,18.63,0.43,1.43,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,,static,unknown,5.21,-37.3,4.0,0.39,0.24,0.24,6.6,0.7,3.5,1.7,0.01,0.01,0.06,0.05,19.69,0.25,1.88,52.0,0.0,0.0,0.0,0.0,0.965,0.035,0.0,0.0,0.0
97,,static,unknown,4.91,-47.6,0.4,1.18,0.86,0.61,9.9,3.2,5.6,2.1,0.03,0.03,0.1,0.2,21.55,0.27,0.61,20.0,0.0,0.0,0.0,0.0,0.899,0.101,0.0,0.0,0.0
100,,static,unknown,7.85,28.3,8.3,0.05,0.0,0.3,2.0,8.3,8.3,0.6,-0.16,0.16,0.0,0.0,0.0,0.0,0.34,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,,pedestrian,mid,1.74,48.2,18.9,0.22,0.09,0.17,2.0,6.2,6.2,2.0,-0.5,0.5,0.04,0.02,3.46,0.1,0.43,14.0,0.0,0.0,0.071,0.929,0.0,0.0,0.0,0.0,0.0
99,,static,unknown,5.01,-44.1,1.0,0.05,0.03,0.04,5.1,3.8,5.0,0.9,0.0,0.0,0.0,0.0,14.22,0.67,5.9,168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102,,static,fabric,1.89,38.3,3.9,0.23,0.37,0.5,3.1,-1.2,0.6,1.0,-0.09,0.09,0.22,0.14,2.74,0.59,0.93,14.0,0.0,0.0,0.136,0.0,0.864,0.0,0.0,0.0,0.0
98,,unknown,unknown,4.82,-48.2,-0.6,0.17,0.11,0.19,5.6,3.6,5.8,1.7,-0.01,0.01,0.07,0.04,10.62,1.28,7.14,191.0,0.0,0.0,0.01,0.0,0.982,0.007,0.0,0.0,0.0
106,,pedestrian,unknown,5.37,0.1,6.7,0.02,0.07,0.15,2.0,1.8,2.5,0.6,0.34,0.34,0.07,0.1,3.23,0.21,0.49,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104,,static,unknown,5.43,-28.2,6.8,0.13,0.19,0.14,3.3,1.4,2.3,1.2,-0.04,0.04,0.15,0.01,2.63,0.81,0.89,10.0,0.0,0.0,0.061,0.0,0.939,0.0,0.0,0.0,0.0
105,,static,unknown,4.8,-48.6,-2.0,0.01,0.0,0.14,4.1,6.0,6.9,0.7,0.0,0.0,0.0,0.0,3.17,0.1,0.64,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
108,,pedestrian,unknown,5.64,-14.6,8.6,0.0,0.01,0.28,2.0,7.1,7.1,2.4,-0.61,0.61,0.04,0.08,0.0,0.0,0.35,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,,pedestrian,unknown,6.16,1.6,7.6,0.12,0.19,0.15,2.3,4.6,5.9,2.5,0.51,0.51,0.13,0.13,4.25,0.25,0.55,16.0,0.0,0.0,0.0,0.0,0.0,0.278,0.722,0.0,0.0
109,,static,unknown,5.21,-41.4,0.7,0.72,0.31,0.37,6.4,1.4,2.4,0.7,0.0,0.0,0.0,0.0,22.52,0.56,1.61,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,,static,fabric,2.1,51.4,-1.0,0.04,0.01,0.22,3.3,-2.5,-2.2,0.2,0.0,0.0,0.0,0.0,2.61,0.1,4.64,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107,,static,fabric,2.09,5.5,-7.1,0.04,0.01,0.14,3.0,-2.5,-2.2,0.2,0.0,0.0,0.0,0.0,3.85,0.0,3.51,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,,vehicle,fabric,0.41,37.2,-21.2,0.29,0.28,0.21,6.8,1.1,2.0,1.0,-0.03,0.1,0.21,0.18,23.1,0.72,20.78,558.0,0.0,0.0,0.043,0.136,0.718,0.079,0.024,0.0,0.0
113,,static,fabric,2.08,51.6,5.3,0.02,0.0,0.13,3.1,-2.3,-1.8,0.3,0.0,0.0,0.0,0.0,1.65,0.07,1.22,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,,static,fabric,2.06,4.8,-11.4,0.03,0.01,0.13,3.1,-2.3,-1.8,0.3,0.0,0.0,0.0,0.0,9.7,0.15,1.22,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,,static,unknown,8.64,-14.0,5.4,0.04,0.13,0.1,5.0,5.4,5.6,0.2,0.0,0.0,0.0,0.0,1.4,0.15,129.16,2181.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,,static,unknown,7.81,14.5,3.0,0.01,0.02,0.15,4.9,-0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.18,0.31,27.7,713.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,,static,mid,3.32,14.5,0.7,0.01,0.01,0.03,5.0,6.2,6.4,0.2,-0.0,0.0,0.02,0.01,0.0,0.07,27.46,713.0,0.0,0.0,0.0,0.009,0.991,0.0,0.0,0.0,0.0
111,,static,unknown,4.8,-51.4,-2.0,0.07,0.05,0.07,5.0,2.9,3.3,0.3,0.0,0.0,0.0,0.0,0.13,0.03,7.09,178.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,,static,unknown,5.46,-36.5,2.9,0.01,0.01,0.09,5.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.23,0.11,7.01,177.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
115,,static,fabric,1.05,51.9,0.8,0.17,0.38,0.23,4.8,-1.3,0.1,1.0,-0.01,0.01,0.06,0.03,18.14,0.53,4.67,88.0,0.0,0.0,0.01,0.0,0.99,0.0,0.0,0.0,0.0
116,,static,mid,1.82,52.2,5.1,0.05,0.08,0.16,4.3,-2.4,-1.8,1.9,-0.03,0.03,0.12,0.12,1.18,0.26,2.79,52.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,0.0,0.0
117,,static,fabric,2.1,5.5,-7.1,0.05,0.01,0.17,3.9,-2.4,-2.0,0.3,0.0,0.0,0.0,0.0,0.1,0.33,2.79,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
