t,frame,x,y,z,doppler,snr_db,noise_db
1784028974.588,411,8.316,2.16,0.898,0.0,16.6,60.3
1784028974.689,412,0.378,0.458,0.142,0.0,14.7,63.0
1784028974.689,412,2.066,-0.262,-0.216,0.0,12.5,68.1
1784028974.689,412,1.173,-1.702,-0.339,0.0,12.5,68.1
1784028974.689,412,3.21,-0.829,0.007,0.0,18.9,71.5
1784028974.689,412,2.995,3.749,-0.067,0.0,16.0,66.6
1784028974.689,412,4.361,3.238,0.484,0.0,13.6,63.0
1784028974.689,412,7.553,-1.952,0.366,0.0,15.1,58.4
1784028974.689,412,8.315,2.16,0.901,0.0,16.9,60.0
1784028974.79,413,0.379,0.458,0.141,0.0,14.6,63.1
1784028974.79,413,2.067,-0.262,-0.213,0.0,12.5,68.0
1784028974.79,413,1.18,-1.702,-0.314,0.0,12.5,68.0
1784028974.79,413,3.21,-0.829,0.007,0.0,19.0,71.4
1784028974.79,413,2.995,3.749,-0.058,0.0,16.1,66.5
1784028974.79,413,4.365,3.238,0.455,0.0,13.9,62.7
1784028974.79,413,7.547,-1.952,0.464,0.0,15.2,58.3
1784028974.79,413,8.314,2.16,0.918,0.0,16.7,60.1
1784028974.891,414,0.378,0.458,0.144,0.0,14.4,63.3
1784028974.891,414,2.066,-0.262,-0.221,0.0,12.5,68.1
1784028974.891,414,1.188,-1.702,-0.281,0.0,12.5,68.1
1784028974.891,414,3.182,-0.933,-0.002,0.0,18.9,71.4
1784028974.891,414,2.995,3.749,-0.061,0.0,16.2,66.3
1784028974.891,414,4.362,3.238,0.483,0.0,13.7,62.9
1784028974.891,414,7.547,-1.952,0.476,0.0,15.3,58.2
1784028974.891,414,8.317,2.16,0.885,0.0,16.7,60.2
1784028974.991,415,0.378,0.458,0.143,0.0,14.5,63.2
1784028974.991,415,2.067,-0.262,-0.208,0.0,12.3,68.2
1784028974.991,415,1.187,-1.702,-0.286,0.0,12.3,68.2
1784028974.991,415,3.21,-0.829,0.007,0.0,18.9,71.4
1784028974.991,415,3.173,3.599,-0.106,0.0,16.2,66.4
1784028974.991,415,4.36,3.238,0.499,0.0,13.7,62.9
1784028974.991,415,7.542,-1.952,0.547,0.0,14.9,58.7
1784028974.991,415,8.315,2.16,0.904,0.0,16.4,60.4
1784028975.092,416,0.378,0.458,0.142,0.0,14.7,63.0
1784028975.092,416,2.066,-0.262,-0.22,0.0,12.7,68.0
1784028975.092,416,1.289,-1.636,-0.216,0.0,12.7,68.0
1784028975.092,416,3.21,-0.829,0.008,0.0,18.9,71.4
1784028975.092,416,2.995,3.749,-0.058,0.0,16.1,66.5
1784028975.092,416,4.36,3.238,0.497,0.0,13.9,62.7
1784028975.092,416,7.543,-1.952,0.526,0.0,15.3,58.3
1784028975.092,416,8.314,2.16,0.915,0.0,16.7,60.2
1784028975.193,417,0.395,0.439,0.156,0.0,14.7,63.0
1784028975.193,417,2.066,-0.262,-0.216,0.0,12.7,67.9
1784028975.193,417,1.187,-1.702,-0.286,0.0,12.7,67.9
1784028975.193,417,3.21,-0.829,0.007,0.0,19.0,71.4
1784028975.193,417,2.995,3.749,-0.063,0.0,16.2,66.3
1784028975.193,417,4.361,3.238,0.486,0.0,13.6,62.9
1784028975.193,417,7.542,-1.952,0.547,0.0,15.6,58.0
1784028975.193,417,8.317,2.16,0.887,0.0,16.7,60.1
1784028975.294,418,0.395,0.439,0.155,0.0,14.7,63.1
1784028975.294,418,2.068,-0.262,-0.203,0.0,12.4,67.9
1784028975.294,418,1.187,-1.702,-0.287,0.0,12.4,67.9
1784028975.294,418,3.182,-0.933,-0.003,0.0,18.9,71.5
1784028975.294,418,2.995,3.749,-0.064,0.0,16.2,66.3
1784028975.294,418,4.363,3.238,0.472,0.0,13.8,62.8
1784028975.294,418,7.538,-1.952,0.601,0.0,15.6,58.0
1784028975.294,418,8.317,2.16,0.887,0.0,16.5,60.3
1784028975.395,419,0.378,0.458,0.142,0.0,14.6,63.1
1784028975.395,419,2.068,-0.262,-0.202,0.0,12.3,68.1
1784028975.395,419,1.178,-1.702,-0.32,0.0,12.3,68.1
1784028975.395,419,3.21,-0.829,0.006,0.0,18.9,71.5
1784028975.395,419,2.995,3.749,-0.054,0.0,16.1,66.5
1784028975.395,419,4.361,3.238,0.485,0.0,13.6,62.9
1784028975.395,419,7.534,-1.952,0.641,0.0,15.7,57.9
1784028975.395,419,8.312,2.16,0.936,0.0,16.6,60.3
1784028975.496,420,0.396,0.439,0.154,0.0,15.0,62.8
1784028975.496,420,2.067,-0.262,-0.214,0.0,12.5,68.1
1784028975.496,420,1.291,-1.636,-0.205,0.0,12.5,68.1
1784028975.496,420,3.182,-0.933,-0.001,0.0,18.9,71.4
1784028975.496,420,2.995,3.749,-0.056,0.0,16.3,66.3
1784028975.496,420,4.362,3.238,0.477,0.0,13.7,62.8
1784028975.496,420,7.541,-1.952,0.552,0.0,15.6,58.0
1784028975.496,420,8.316,2.16,0.899,0.0,16.6,60.3
1784028975.596,421,0.358,0.477,0.132,0.0,14.7,63.0
1784028975.596,421,2.065,-0.262,-0.229,0.0,12.5,68.1
1784028975.596,421,1.295,-1.636,-0.18,0.0,12.5,68.1
1784028975.596,421,3.21,-0.829,0.007,0.0,19.0,71.4
1784028975.596,421,3.172,3.599,-0.11,0.0,16.2,66.4
1784028975.596,421,4.362,3.238,0.478,0.0,13.8,62.8
1784028975.596,421,7.54,-1.952,0.573,0.0,14.8,58.7
1784028975.596,421,8.313,2.16,0.924,0.0,16.5,60.3
1784028975.696,422,0.379,0.458,0.141,0.0,14.5,63.2
1784028975.696,422,2.068,-0.262,-0.203,0.0,12.6,68.0
1784028975.696,422,1.184,-1.702,-0.298,0.0,12.6,68.0
1784028975.696,422,3.21,-0.829,0.007,0.0,18.9,71.5
1784028975.696,422,2.995,3.749,-0.062,0.0,16.2,66.4
1784028975.696,422,4.361,3.238,0.486,0.0,13.5,63.1
1784028975.696,422,7.54,-1.952,0.567,0.0,15.1,58.4
1784028975.696,422,8.313,2.16,0.92,0.0,16.8,60.1
1784028975.797,423,0.378,0.458,0.142,0.0,14.6,63.1
1784028975.797,423,2.068,-0.262,-0.205,0.0,12.3,68.2
1784028975.797,423,1.185,-1.702,-0.293,0.0,12.3,68.2
1784028975.797,423,3.182,-0.933,-0.001,0.0,18.9,71.4
1784028975.797,423,2.995,3.749,-0.063,0.0,16.3,66.3
1784028975.797,423,4.362,3.238,0.475,0.0,13.8,62.8
1784028975.797,423,7.544,-1.952,0.513,0.0,14.9,58.6
1784028975.797,423,8.315,2.16,0.903,0.0,16.4,60.5
1784028975.899,424,0.395,0.439,0.156,0.0,14.6,63.2
1784028975.899,424,2.068,-0.262,-0.202,0.0,12.5,68.0
1784028975.899,424,1.186,-1.702,-0.288,0.0,12.5,68.0
1784028975.899,424,3.21,-0.829,0.01,0.0,19.0,71.4
1784028975.899,424,2.995,3.749,-0.062,0.0,16.2,66.4
1784028975.899,424,4.361,3.238,0.486,0.0,13.7,62.8
1784028975.899,424,7.543,-1.952,0.536,0.0,15.3,58.2
1784028975.899,424,8.318,2.16,0.873,0.0,16.6,60.3
1784028976.0,425,0.378,0.458,0.141,0.0,15.2,62.6
1784028976.0,425,2.067,-0.262,-0.21,0.0,12.6,67.9
1784028976.0,425,1.187,-1.702,-0.286,0.0,12.6,67.9
1784028976.0,425,3.21,-0.829,0.008,0.0,19.0,71.4
1784028976.0,425,3.173,3.599,-0.108,0.0,16.2,66.4
1784028976.0,425,4.36,3.238,0.493,0.0,13.6,62.9
1784028976.0,425,7.542,-1.952,0.54,0.0,15.2,58.3
1784028976.0,425,8.316,2.16,0.9,0.0,16.7,60.1
1784028976.101,426,0.379,0.458,0.141,0.0,14.7,63.0
1784028976.101,426,2.068,-0.262,-0.197,0.0,12.3,68.1
1784028976.101,426,1.184,-1.702,-0.299,0.0,12.3,68.1
1784028976.101,426,3.182,-0.933,-0.001,0.0,18.9,71.5
1784028976.101,426,2.995,3.749,-0.05,0.0,16.2,66.4
1784028976.101,426,4.359,3.238,0.504,0.0,13.6,63.0
1784028976.101,426,7.542,-1.952,0.546,0.0,15.0,58.5
1784028976.101,426,8.309,2.16,0.959,0.0,16.5,60.3
1784028976.204,427,0.357,0.477,0.134,0.0,14.4,63.3
1784028976.204,427,2.066,-0.262,-0.219,0.0,12.5,68.1
1784028976.204,427,1.291,-1.636,-0.203,0.0,12.5,68.1
1784028976.204,427,3.21,-0.829,0.006,0.0,19.0,71.4
1784028976.204,427,3.173,3.599,-0.102,0.0,16.2,66.4
1784028976.204,427,4.361,3.238,0.484,0.0,13.7,62.9
1784028976.204,427,7.543,-1.952,0.533,0.0,15.3,58.3
1784028976.204,427,8.311,2.16,0.942,0.0,16.5,60.3
1784028976.304,428,0.378,0.458,0.142,0.0,14.7,63.0
1784028976.304,428,2.067,-0.262,-0.208,0.0,12.5,68.1
1784028976.304,428,1.186,-1.702,-0.291,0.0,12.5,68.1
1784028976.304,428,3.182,-0.933,-0.003,0.0,18.9,71.4
1784028976.304,428,3.172,3.599,-0.112,0.0,16.1,66.5
1784028976.304,428,4.361,3.238,0.49,0.0,13.8,62.8
1784028976.304,428,7.545,-1.952,0.494,0.0,14.7,58.8
1784028976.304,428,8.317,2.16,0.886,0.0,16.5,60.3
1784028976.406,429,0.378,0.458,0.141,0.0,14.7,63.0
1784028976.406,429,2.067,-0.262,-0.21,0.0,12.7,67.8
1784028976.406,429,1.188,-1.702,-0.281,0.0,12.7,67.8
1784028976.406,429,3.182,-0.933,0.0,0.0,18.9,71.5
1784028976.406,429,2.995,3.749,-0.058,0.0,16.2,66.4
1784028976.406,429,4.361,3.238,0.49,0.0,13.8,62.8
1784028976.406,429,7.543,-1.952,0.533,0.0,15.2,58.4
1784028976.406,429,8.318,2.16,0.882,0.0,16.6,60.3
1784028976.506,430,0.358,0.477,0.132,0.0,14.7,63.0
1784028976.506,430,2.068,-0.262,-0.198,0.0,12.5,68.0
1784028976.506,430,1.184,-1.702,-0.297,0.0,12.5,68.0
1784028976.506,430,3.21,-0.829,0.008,0.0,19.0,71.4
1784028976.506,430,3.173,3.599,-0.097,0.0,16.1,66.5
1784028976.506,430,4.362,3.238,0.478,0.0,13.6,62.9
1784028976.506,430,7.544,-1.952,0.518,0.0,15.2,58.4
1784028976.506,430,8.319,2.16,0.872,0.0,16.6,60.2
1784028976.608,431,0.378,0.458,0.143,0.0,14.7,63.1
1784028976.608,431,2.067,-0.262,-0.214,0.0,12.5,68.0
1784028976.608,431,1.186,-1.702,-0.29,0.0,12.5,68.0
1784028976.608,431,3.21,-0.829,0.007,0.0,18.9,71.5
1784028976.608,431,3.173,3.599,-0.093,0.0,16.2,66.4
1784028976.608,431,4.362,3.238,0.483,0.0,13.8,62.8
1784028976.608,431,7.544,-1.952,0.52,0.0,14.9,58.6
1784028976.608,431,8.316,2.16,0.894,0.0,16.8,60.1
1784028976.709,432,0.379,0.458,0.141,0.0,14.9,62.8
1784028976.709,432,2.067,-0.262,-0.21,0.0,12.5,68.0
1784028976.709,432,1.187,-1.702,-0.284,0.0,12.5,68.0
1784028976.709,432,3.21,-0.829,0.007,0.0,18.9,71.5
1784028976.709,432,2.995,3.749,-0.062,0.0,16.1,66.5
1784028976.709,432,4.363,3.238,0.472,0.0,13.6,63.0
1784028976.709,432,7.538,-1.952,0.593,0.0,15.0,58.6
1784028976.709,432,8.316,2.16,0.895,0.0,16.2,60.6
1784028976.81,433,0.395,0.439,0.156,0.0,14.6,63.1
1784028976.81,433,0.357,0.477,0.133,0.0,14.6,63.1
1784028976.81,433,2.067,-0.262,-0.208,0.0,12.4,68.1
1784028976.81,433,1.187,-1.702,-0.285,0.0,12.4,68.1
1784028976.81,433,3.21,-0.829,0.008,0.0,19.0,71.4
1784028976.81,433,2.995,3.749,-0.06,0.0,16.1,66.4
1784028976.81,433,4.36,3.238,0.494,0.0,13.8,62.7
1784028976.81,433,7.542,-1.952,0.54,0.0,15.1,58.5
1784028976.81,433,8.317,2.16,0.886,0.0,16.8,60.1
1784028976.911,434,0.378,0.458,0.143,0.0,14.4,63.3
1784028976.911,434,2.068,-0.262,-0.203,0.0,12.4,68.0
1784028976.911,434,1.182,-1.702,-0.306,0.0,12.4,68.0
1784028976.911,434,3.21,-0.829,0.007,0.0,18.9,71.5
1784028976.911,434,3.173,3.599,-0.104,0.0,16.2,66.4
1784028976.911,434,4.362,3.238,0.479,0.0,13.6,63.0
1784028976.911,434,7.542,-1.952,0.54,0.0,14.6,58.9
1784028976.911,434,8.317,2.16,0.89,0.0,16.5,60.4
1784028977.012,435,0.378,0.458,0.142,0.0,14.6,63.2
1784028977.012,435,2.066,-0.262,-0.225,0.0,12.6,68.1
1784028977.012,435,1.184,-1.702,-0.297,0.0,12.6,68.1
1784028977.012,435,3.21,-0.829,0.008,0.0,19.0,71.4
1784028977.012,435,2.995,3.749,-0.054,0.0,16.2,66.4
1784028977.012,435,4.362,3.238,0.481,0.0,13.7,62.9
1784028977.012,435,7.543,-1.952,0.533,0.0,14.6,58.9
1784028977.012,435,8.314,2.16,0.913,0.0,16.9,60.0
1784028977.062,436,0.395,0.439,0.156,0.0,14.6,63.0
1784028977.062,436,2.066,-0.262,-0.216,0.0,12.5,68.1
1784028977.062,436,1.179,-1.702,-0.317,0.0,12.5,68.1
1784028977.062,436,3.21,-0.829,0.008,0.0,19.0,71.4
1784028977.062,436,2.995,3.749,-0.054,0.0,16.3,66.3
1784028977.062,436,4.364,3.238,0.458,0.0,13.6,63.0
1784028977.062,436,7.541,-1.952,0.56,0.0,15.0,58.5
1784028977.062,436,8.315,2.16,0.908,0.0,16.7,60.2
1784028977.214,437,0.378,0.458,0.143,0.0,14.6,63.1
1784028977.214,437,2.068,-0.262,-0.203,0.0,12.4,68.1
1784028977.214,437,1.19,-1.702,-0.274,0.0,12.4,68.1
1784028977.214,437,3.182,-0.933,0.0,0.0,18.9,71.5
1784028977.214,437,2.995,3.749,-0.056,0.0,16.2,66.4
1784028977.214,437,4.36,3.238,0.496,0.0,13.6,63.0
1784028977.214,437,7.535,-1.952,0.628,0.0,15.1,58.5
1784028977.214,437,8.315,2.16,0.908,0.0,16.6,60.2
1784028977.315,438,0.379,0.458,0.141,0.0,14.6,63.1
1784028977.315,438,2.068,-0.262,-0.196,0.0,12.5,68.0
1784028977.315,438,1.187,-1.702,-0.284,0.0,12.5,68.0
1784028977.315,438,3.21,-0.829,0.009,0.0,19.0,71.4
1784028977.315,438,2.995,3.749,-0.062,0.0,16.1,66.5
1784028977.315,438,4.361,3.238,0.487,0.0,13.7,62.9
1784028977.315,438,7.54,-1.952,0.569,0.0,15.3,58.3
1784028977.315,438,8.318,2.16,0.873,0.0,16.7,60.2
1784028977.365,439,0.395,0.439,0.155,0.0,14.7,63.0
1784028977.365,439,2.068,-0.262,-0.205,0.0,12.5,68.1
1784028977.365,439,1.187,-1.702,-0.287,0.0,12.5,68.1
1784028977.365,439,3.21,-0.829,0.009,0.0,19.0,71.4
1784028977.365,439,3.173,3.599,-0.106,0.0,16.1,66.4
1784028977.365,439,4.36,3.238,0.494,0.0,13.5,63.0
1784028977.365,439,7.541,-1.952,0.557,0.0,15.2,58.4
1784028977.365,439,8.318,2.16,0.874,0.0,16.4,60.5
1784028977.467,440,0.378,0.458,0.142,0.0,14.7,63.0
1784028977.467,440,2.067,-0.262,-0.215,0.0,12.6,68.0
1784028977.467,440,1.187,-1.702,-0.285,0.0,12.6,68.0
1784028977.467,440,3.21,-0.829,0.006,0.0,19.0,71.4
1784028977.467,440,2.995,3.749,-0.061,0.0,16.3,66.3
1784028977.467,440,4.362,3.238,0.481,0.0,13.5,63.1
1784028977.467,440,7.546,-1.952,0.491,0.0,15.1,58.4
1784028977.467,440,8.312,2.16,0.932,0.0,16.4,60.4
1784028977.618,441,0.378,0.458,0.143,0.0,14.5,63.3
1784028977.618,441,2.067,-0.262,-0.21,0.0,12.5,68.0
1784028977.618,441,1.182,-1.702,-0.306,0.0,12.5,68.0
1784028977.618,441,3.21,-0.829,0.008,0.0,19.0,71.4
1784028977.618,441,2.995,3.749,-0.064,0.0,16.1,66.5
1784028977.618,441,4.361,3.238,0.485,0.0,13.5,63.0
1784028977.618,441,7.544,-1.952,0.513,0.0,15.0,58.5
1784028977.618,441,8.31,2.16,0.953,0.0,16.7,60.1
1784028977.669,442,0.378,0.458,0.143,0.0,14.7,63.0
1784028977.669,442,2.066,-0.262,-0.216,0.0,12.6,68.0
1784028977.669,442,1.184,-1.702,-0.299,0.0,12.6,68.0
1784028977.669,442,3.21,-0.829,0.008,0.0,18.9,71.5
1784028977.669,442,3.173,3.599,-0.107,0.0,16.3,66.3
1784028977.669,442,4.362,3.238,0.479,0.0,13.7,62.9
1784028977.669,442,7.544,-1.952,0.522,0.0,15.2,58.4
1784028977.669,442,8.314,2.16,0.917,0.0,16.4,60.4
1784028977.77,443,0.395,0.439,0.155,0.0,14.7,63.0
1784028977.77,443,2.067,-0.262,-0.206,0.0,12.6,68.0
1784028977.77,443,1.191,-1.702,-0.269,0.0,12.6,68.0
1784028977.77,443,3.182,-0.933,-0.002,0.0,18.9,71.5
1784028977.77,443,2.995,3.749,-0.057,0.0,16.1,66.5
1784028977.77,443,4.36,3.238,0.496,0.0,13.6,62.9
1784028977.77,443,7.546,-1.952,0.484,0.0,15.2,58.3
1784028977.77,443,8.314,2.16,0.917,0.0,16.4,60.4
1784028977.87,444,0.378,0.458,0.143,0.0,14.7,63.1
1784028977.87,444,2.068,-0.262,-0.202,0.0,12.5,68.0
1784028977.87,444,1.191,-1.702,-0.267,0.0,12.5,68.0
1784028977.87,444,3.21,-0.829,0.005,0.0,18.9,71.5
1784028977.87,444,2.995,3.749,-0.058,0.0,16.4,66.2
1784028977.87,444,4.363,3.238,0.471,0.0,13.9,62.7
1784028977.87,444,7.544,-1.952,0.513,0.0,14.3,59.1
1784028977.87,444,8.315,2.16,0.906,0.0,16.7,60.2
1784028977.971,445,0.395,0.439,0.156,0.0,14.8,62.9
1784028977.971,445,2.069,-0.262,-0.186,0.0,12.3,68.1
1784028977.971,445,1.193,-1.702,-0.26,0.0,12.3,68.1
1784028977.971,445,3.21,-0.829,0.009,0.0,18.9,71.5
1784028977.971,445,2.995,3.749,-0.06,0.0,16.2,66.4
1784028977.971,445,4.364,3.238,0.459,0.0,13.6,63.0
1784028977.971,445,7.539,-1.952,0.58,0.0,15.2,58.4
1784028977.971,445,8.313,2.16,0.924,0.0,16.7,60.2
1784028978.072,446,0.394,0.439,0.158,0.0,14.9,62.9
1784028978.072,446,2.067,-0.262,-0.212,0.0,12.5,68.0
1784028978.072,446,1.187,-1.702,-0.284,0.0,12.5,68.0
1784028978.072,446,3.21,-0.829,0.009,0.0,18.9,71.5
1784028978.072,446,2.995,3.749,-0.063,0.0,16.2,66.4
1784028978.072,446,4.361,3.238,0.491,0.0,13.6,63.0
1784028978.072,446,7.544,-1.952,0.511,0.0,15.0,58.6
1784028978.072,446,8.315,2.16,0.902,0.0,16.5,60.4
1784028978.173,447,0.378,0.458,0.141,0.0,14.6,63.1
1784028978.173,447,2.068,-0.262,-0.205,0.0,12.5,68.0
1784028978.173,447,1.187,-1.702,-0.287,0.0,12.5,68.0
1784028978.173,447,3.21,-0.829,0.006,0.0,19.0,71.4
1784028978.173,447,2.995,3.749,-0.057,0.0,16.2,66.4
1784028978.173,447,4.361,3.238,0.485,0.0,13.8,62.8
1784028978.173,447,7.542,-1.952,0.547,0.0,15.2,58.4
1784028978.173,447,8.315,2.16,0.903,0.0,16.4,60.4
1784028978.274,448,0.378,0.458,0.143,0.0,14.9,62.9
1784028978.274,448,2.066,-0.262,-0.221,0.0,12.5,68.1
1784028978.274,448,1.187,-1.702,-0.287,0.0,12.5,68.1
1784028978.274,448,3.21,-0.829,0.007,0.0,19.0,71.4
1784028978.274,448,2.995,3.749,-0.061,0.0,16.2,66.4
1784028978.274,448,4.363,3.238,0.472,0.0,13.6,62.9
1784028978.274,448,7.541,-1.952,0.56,0.0,14.8,58.8
1784028978.274,448,8.314,2.16,0.919,0.0,16.5,60.3
1784028978.375,449,0.395,0.439,0.156,0.0,14.9,62.9
1784028978.375,449,2.068,-0.262,-0.202,0.0,12.3,68.2
1784028978.375,449,1.187,-1.702,-0.287,0.0,12.3,68.2
1784028978.375,449,3.21,-0.829,0.008,0.0,19.0,71.4
1784028978.375,449,3.173,3.599,-0.099,0.0,16.1,66.5
1784028978.375,449,4.362,3.238,0.481,0.0,13.8,62.8
1784028978.375,449,7.54,-1.952,0.569,0.0,15.2,58.4
1784028978.375,449,8.313,2.16,0.921,0.0,16.5,60.4
1784028978.476,450,0.395,0.439,0.155,0.0,14.7,63.0
1784028978.476,450,2.066,-0.262,-0.223,0.0,12.6,68.1
1784028978.476,450,1.182,-1.702,-0.307,0.0,12.6,68.1
1784028978.476,450,3.21,-0.829,0.007,0.0,19.0,71.4
1784028978.476,450,2.995,3.749,-0.059,0.0,16.1,66.5
1784028978.476,450,4.36,3.238,0.498,0.0,13.7,62.9
1784028978.476,450,7.543,-1.952,0.534,0.0,15.0,58.5
1784028978.476,450,8.318,2.16,0.874,0.0,16.2,60.7
1784028978.578,451,0.378,0.458,0.142,0.0,14.5,63.2
1784028978.578,451,2.067,-0.262,-0.214,0.0,12.5,68.1
1784028978.578,451,1.189,-1.702,-0.276,0.0,12.5,68.1
1784028978.578,451,3.21,-0.829,0.008,0.0,19.0,71.4
1784028978.578,451,3.173,3.599,-0.107,0.0,16.4,66.2
1784028978.578,451,4.363,3.238,0.469,0.0,13.7,62.9
1784028978.578,451,7.545,-1.952,0.493,0.0,14.9,58.6
1784028978.578,451,8.318,2.16,0.88,0.0,16.4,60.5
1784028978.679,452,0.377,0.458,0.145,0.0,14.3,63.4
1784028978.679,452,2.068,-0.262,-0.202,0.0,12.5,67.9
1784028978.679,452,1.187,-1.702,-0.285,0.0,12.5,67.9
1784028978.679,452,3.21,-0.829,0.008,0.0,19.0,71.4
1784028978.679,452,2.995,3.749,-0.065,0.0,16.1,66.4
1784028978.679,452,4.361,3.238,0.489,0.0,13.6,62.9
1784028978.679,452,7.542,-1.952,0.54,0.0,15.0,58.5
1784028978.679,452,8.314,2.16,0.917,0.0,16.4,60.5
1784028978.78,453,0.357,0.477,0.134,0.0,14.4,63.3
1784028978.78,453,2.068,-0.262,-0.202,0.0,12.3,68.1
1784028978.78,453,1.185,-1.702,-0.293,0.0,12.3,68.1
1784028978.78,453,3.21,-0.829,0.008,0.0,18.9,71.5
1784028978.78,453,2.995,3.749,-0.066,0.0,16.3,66.3
1784028978.78,453,4.362,3.238,0.481,0.0,13.7,62.9
1784028978.78,453,7.546,-1.952,0.485,0.0,15.3,58.3
1784028978.78,453,8.315,2.16,0.902,0.0,16.5,60.3
1784028978.881,454,0.378,0.458,0.142,0.0,14.7,63.1
1784028978.881,454,2.067,-0.262,-0.21,0.0,12.5,68.0
1784028978.881,454,1.189,-1.702,-0.276,0.0,12.5,68.0
1784028978.881,454,3.21,-0.829,0.006,0.0,19.0,71.4
1784028978.881,454,2.995,3.749,-0.058,0.0,16.2,66.4
1784028978.881,454,4.359,3.238,0.509,0.0,13.6,62.9
1784028978.881,454,7.542,-1.952,0.547,0.0,15.0,58.5
1784028978.881,454,8.315,2.16,0.91,0.0,16.5,60.4
1784028978.983,455,0.395,0.439,0.157,0.0,14.2,63.5
1784028978.983,455,2.066,-0.262,-0.225,0.0,12.4,68.2
1784028978.983,455,1.192,-1.702,-0.265,0.0,12.4,68.2
1784028978.983,455,3.21,-0.829,0.008,0.0,19.0,71.4
1784028978.983,455,2.995,3.749,-0.068,0.0,16.3,66.3
1784028978.983,455,4.359,3.238,0.505,0.0,13.8,62.7
1784028978.983,455,7.544,-1.952,0.522,0.0,14.9,58.6
1784028978.983,455,8.319,2.16,0.871,0.0,16.6,60.2
1784028979.085,456,0.377,0.458,0.146,0.0,14.9,62.9
1784028979.085,456,2.067,-0.262,-0.207,0.0,12.5,68.1
1784028979.085,456,1.185,-1.702,-0.293,0.0,12.5,68.1
1784028979.085,456,3.21,-0.829,0.005,0.0,18.9,71.5
1784028979.085,456,2.995,3.749,-0.068,0.0,16.2,66.3
1784028979.085,456,4.362,3.238,0.479,0.0,13.6,62.9
1784028979.085,456,7.546,-1.952,0.485,0.0,15.6,58.0
1784028979.085,456,8.314,2.16,0.914,0.0,16.6,60.3
1784028979.186,457,0.395,0.439,0.157,0.0,14.5,63.2
1784028979.186,457,2.067,-0.262,-0.213,0.0,12.5,68.1
1784028979.186,457,1.183,-1.702,-0.301,0.0,12.5,68.1
1784028979.186,457,3.21,-0.829,0.009,0.0,18.9,71.5
1784028979.186,457,2.995,3.749,-0.061,0.0,16.2,66.4
1784028979.186,457,4.363,3.238,0.47,0.0,13.8,62.8
1784028979.186,457,7.541,-1.952,0.562,0.0,14.9,58.7
1784028979.186,457,8.312,2.16,0.932,0.0,16.7,60.1
1784028979.286,458,0.378,0.458,0.143,0.0,14.8,63.0
1784028979.286,458,2.068,-0.262,-0.206,0.0,12.7,67.9
1784028979.286,458,1.187,-1.702,-0.284,0.0,12.7,67.9
1784028979.286,458,3.21,-0.829,0.006,0.0,19.0,71.4
1784028979.286,458,3.173,3.599,-0.095,0.0,16.2,66.4
1784028979.286,458,4.36,3.238,0.501,0.0,13.9,62.7
1784028979.286,458,7.544,-1.952,0.522,0.0,15.0,58.5
1784028979.286,458,8.315,2.16,0.904,0.0,16.5,60.4
1784028979.389,459,0.377,0.458,0.144,0.0,14.5,63.2
1784028979.389,459,2.068,-0.262,-0.205,0.0,12.5,68.0
1784028979.389,459,1.189,-1.702,-0.276,0.0,12.5,68.0
1784028979.389,459,3.182,-0.933,-0.0,0.0,19.0,71.4
1784028979.389,459,2.995,3.749,-0.068,0.0,16.1,66.4
1784028979.389,459,4.362,3.238,0.483,0.0,13.8,62.8
1784028979.389,459,7.546,-1.952,0.487,0.0,15.1,58.5
1784028979.389,459,8.315,2.16,0.91,0.0,16.5,60.4
1784028979.49,460,0.378,0.458,0.143,0.0,14.5,63.3
1784028979.49,460,2.069,-0.262,-0.19,0.0,12.3,68.1
1784028979.49,460,1.188,-1.702,-0.28,0.0,12.3,68.1
1784028979.49,460,3.21,-0.829,0.006,0.0,19.0,71.4
1784028979.49,460,2.995,3.749,-0.066,0.0,16.3,66.3
1784028979.49,460,4.365,3.238,0.449,0.0,13.8,62.7
1784028979.49,460,7.544,-1.952,0.511,0.0,15.2,58.4
1784028979.49,460,8.314,2.16,0.918,0.0,16.5,60.3
1784028979.591,461,0.396,0.439,0.155,0.0,14.7,63.0
1784028979.591,461,2.067,-0.262,-0.215,0.0,12.5,68.1
1784028979.591,461,1.185,-1.702,-0.295,0.0,12.5,68.1
1784028979.591,461,3.21,-0.829,0.008,0.0,18.9,71.4
1784028979.591,461,3.173,3.599,-0.101,0.0,16.1,66.5
1784028979.591,461,4.362,3.238,0.475,0.0,13.7,62.8
1784028979.591,461,7.542,-1.952,0.55,0.0,15.1,58.4
1784028979.591,461,8.318,2.16,0.874,0.0,16.7,60.2
1784028979.693,462,0.377,0.458,0.145,0.0,14.6,63.2
1784028979.693,462,2.067,-0.262,-0.213,0.0,12.4,68.2
1784028979.693,462,1.186,-1.702,-0.291,0.0,12.4,68.2
1784028979.693,462,3.21,-0.829,0.008,0.0,19.0,71.4
1784028979.693,462,2.995,3.749,-0.068,0.0,16.2,66.4
1784028979.693,462,4.364,3.238,0.464,0.0,13.7,62.9
1784028979.693,462,7.541,-1.952,0.563,0.0,15.1,58.5
1784028979.693,462,8.318,2.16,0.874,0.0,16.6,60.3
1784028979.794,463,0.395,0.439,0.156,0.0,14.5,63.2
1784028979.794,463,2.066,-0.262,-0.219,0.0,12.5,68.1
