track_id,session_label,motion,material,range_m,az_deg,el_deg,ext_x,ext_y,ext_z,n_pts_mean,refl_median,refl_p90,refl_std,v_mean,v_abs_mean,v_std,vspread_mean,speed_est,displacement_m,persistence_s,hits,dop0,dop1,dop2,dop3,dop4,dop5,dop6,dop7,dop8
23,,static,metal,0.78,-56.0,13.2,0.24,0.32,0.17,4.9,5.7,13.4,4.5,0.13,0.25,0.25,0.57,1.31,0.36,1.74,8.0,0.0,0.0,0.0,0.154,0.205,0.641,0.0,0.0,0.0
26,,static,metal,0.76,-38.9,3.7,0.79,0.47,0.58,14.8,5.3,13.0,5.2,-0.03,0.09,0.12,0.38,0.71,0.29,3.17,42.0,0.0,0.0,0.0,0.229,0.717,0.055,0.0,0.0,0.0
16,,static,metal,1.07,-12.7,-0.6,0.9,0.92,0.53,13.4,4.6,13.7,5.2,-0.01,0.05,0.13,0.15,4.16,0.39,9.54,123.0,0.0,0.0,0.012,0.056,0.872,0.06,0.0,0.0,0.0
22,,unknown,unknown,7.67,-5.7,14.3,1.08,0.39,0.82,11.8,2.2,5.2,2.2,-0.0,0.0,0.02,0.03,10.62,1.4,8.52,116.0,0.0,0.0,0.0,0.007,0.982,0.01,0.0,0.0,0.0
27,,static,mid,2.75,-5.0,2.0,0.8,0.21,0.65,9.5,0.8,8.6,4.3,0.0,0.0,0.0,0.0,19.98,0.52,0.64,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17,,unknown,metal,1.76,3.7,-5.6,0.28,0.19,0.36,9.1,1.6,8.8,5.1,0.0,0.01,0.04,0.03,15.59,1.5,10.1,135.0,0.0,0.0,0.0,0.004,0.984,0.012,0.0,0.0,0.0
30,,static,mid,3.18,-4.6,0.8,0.02,0.1,0.42,3.0,-0.6,4.2,1.8,0.0,0.0,0.0,0.0,1.8,0.09,0.21,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,,static,fabric,1.69,27.2,5.0,0.41,0.78,1.18,3.0,-2.6,-1.4,0.4,0.0,0.0,0.0,0.0,33.22,0.53,0.41,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,,static,unknown,7.94,5.2,8.0,0.06,0.2,0.37,3.9,-1.1,-0.5,0.5,0.0,0.0,0.0,0.0,0.68,0.04,2.15,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,,static,fabric,1.57,7.0,-8.5,0.48,1.26,0.76,5.8,-1.8,0.8,1.4,-0.0,0.0,0.02,0.02,21.99,0.54,1.49,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,,unknown,fabric,1.07,-10.4,-6.2,0.11,0.4,0.3,4.3,-0.8,0.2,1.2,0.02,0.02,0.04,0.02,44.29,0.83,0.47,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
33,,static,fabric,1.94,57.0,1.0,0.08,0.03,0.12,2.0,-1.9,-1.9,0.4,-0.03,0.03,0.04,0.05,4.56,0.07,0.2,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,,static,unknown,7.68,-22.1,5.4,0.01,0.0,0.09,3.1,-0.5,0.2,0.8,0.0,0.0,0.0,0.0,0.8,0.04,0.57,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,,static,fabric,3.18,-17.9,0.3,0.08,0.24,0.24,3.9,2.8,3.9,1.4,0.0,0.0,0.0,0.0,8.13,0.07,0.93,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34,,static,fabric,1.59,9.9,-12.4,0.3,1.11,0.48,8.9,-0.6,0.5,1.0,0.0,0.0,0.0,0.0,14.19,0.41,1.25,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,,unknown,fabric,1.08,-6.0,-1.8,0.21,0.38,0.42,3.2,-1.0,0.3,1.5,0.0,0.0,0.0,0.0,44.58,0.76,1.28,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,,static,fabric,1.96,56.5,4.4,0.05,0.04,0.09,2.6,-1.8,-0.9,0.5,0.0,0.0,0.0,0.0,3.36,0.07,1.76,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,,static,metal,1.1,-5.5,-2.2,0.69,1.41,0.87,13.7,-0.4,3.5,2.6,-0.02,0.02,0.07,0.07,14.42,0.54,1.29,26.0,0.0,0.0,0.0,0.082,0.918,0.0,0.0,0.0,0.0
41,,static,metal,3.18,-10.9,4.4,0.13,0.55,0.17,4.5,8.2,9.8,3.5,-0.01,0.01,0.03,0.06,12.77,0.53,0.47,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,,unknown,metal,1.26,7.7,-2.9,0.46,0.43,0.46,7.4,-1.1,5.3,4.3,-0.05,0.05,0.09,0.09,30.44,1.03,1.48,25.0,0.0,0.0,0.0,0.168,0.832,0.0,0.0,0.0,0.0
42,,static,unknown,7.65,-7.3,2.6,0.07,0.27,0.14,3.5,1.5,2.3,1.3,-0.01,0.01,0.03,0.05,3.53,0.35,0.79,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,,static,unknown,7.94,5.4,5.8,0.01,0.0,0.11,2.0,-0.3,-0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.26,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,,pedestrian,metal,3.18,-7.2,2.3,0.01,0.04,0.18,3.8,9.2,10.5,0.7,-0.01,0.01,0.02,0.03,1.17,0.09,0.45,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,,static,fabric,3.88,26.6,8.4,0.06,0.09,0.19,4.3,-2.3,-0.2,1.1,0.0,0.0,0.0,0.0,1.53,0.06,11.4,211.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,,static,unknown,4.32,-53.0,16.7,0.32,0.13,0.51,2.8,-1.1,-0.8,0.1,0.0,0.0,0.0,0.0,0.5,0.47,0.87,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,,static,fabric,2.02,31.4,1.5,0.09,0.13,0.61,3.1,-1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.28,0.48,1.17,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51,,static,unknown,7.94,4.0,6.0,0.03,0.21,0.09,3.1,-1.3,-0.5,0.4,0.0,0.0,0.0,0.0,0.34,0.08,0.49,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,,static,unknown,4.31,-52.5,18.4,0.22,0.15,0.11,2.1,-1.0,-0.5,0.3,0.0,0.0,0.0,0.0,0.48,0.19,1.93,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,,static,fabric,3.88,25.0,10.4,0.04,0.08,0.09,3.6,-2.9,-2.1,0.4,0.0,0.0,0.0,0.0,0.31,0.09,8.64,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,,static,fabric,3.88,26.4,9.6,0.01,0.0,0.05,2.0,-2.7,-2.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.28,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,,static,fabric,3.88,25.0,11.1,0.05,0.12,0.11,2.5,-3.0,-2.4,1.3,-0.01,0.01,0.07,0.02,0.18,0.51,5.02,26.0,0.0,0.0,0.015,0.0,0.985,0.0,0.0,0.0,0.0
57,,static,unknown,4.45,-28.7,12.6,0.13,0.28,0.07,2.0,0.6,0.6,0.7,-0.2,0.2,0.04,0.08,0.0,0.0,0.37,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
58,,static,unknown,8.64,12.9,10.9,0.13,0.54,0.03,2.0,0.1,0.1,0.0,-0.08,0.08,0.0,0.0,0.0,0.0,0.33,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,,static,unknown,4.32,-52.7,18.3,0.22,0.07,0.22,3.0,-0.9,0.2,0.6,0.0,0.0,0.0,0.0,0.31,0.29,6.83,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,,static,unknown,4.32,-53.2,20.5,0.06,0.0,0.09,2.0,-1.2,-0.9,0.2,0.0,0.0,0.0,0.0,0.2,0.05,0.35,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,,pedestrian,unknown,4.11,-27.2,7.4,0.31,0.43,0.26,2.4,2.6,7.4,3.6,0.33,0.33,0.07,0.15,0.94,0.24,0.43,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,,static,fabric,3.89,26.7,12.2,0.02,0.2,0.06,3.9,-2.1,-1.8,0.5,0.03,0.03,0.08,0.11,0.22,0.12,1.12,11.0,0.0,0.0,0.0,0.0,0.884,0.116,0.0,0.0,0.0
45,,vehicle,metal,1.62,-9.5,-3.3,0.48,0.61,0.45,12.8,2.6,22.9,8.9,0.0,0.1,0.18,0.28,2.26,1.16,51.55,599.0,0.0,0.0,0.013,0.125,0.718,0.129,0.015,0.0,0.0
66,,static,fabric,0.56,-15.1,17.5,0.0,0.0,0.0,3.6,-2.9,-2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.51,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,,static,fabric,0.57,-15.1,18.5,0.0,0.0,0.01,3.4,-2.2,-1.7,0.5,0.0,0.0,0.0,0.0,0.01,0.01,6.51,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,,static,fabric,1.88,-7.1,-6.7,0.01,0.04,0.02,4.9,2.5,2.7,0.2,0.0,0.0,0.0,0.0,0.01,0.01,12.97,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,,static,fabric,0.57,-15.1,18.5,0.0,0.0,0.01,2.7,-2.6,-2.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.82,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,,static,fabric,0.57,-15.1,18.5,0.0,0.0,0.01,2.8,-2.4,-2.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.45,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,,static,fabric,1.87,-6.5,-6.4,0.01,0.03,0.02,5.0,2.5,2.7,0.2,0.0,0.0,0.0,0.0,0.01,0.02,8.78,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,,static,fabric,0.57,-16.3,28.4,0.01,0.0,0.01,2.5,-2.9,-2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.34,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,,unknown,mid,0.86,-49.5,2.5,0.01,0.0,0.11,2.2,-2.4,6.4,3.8,0.05,0.05,0.08,0.0,1.41,0.57,1.11,8.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0
63,,static,fabric,1.66,36.9,-5.3,0.52,1.01,0.38,14.0,0.6,2.6,1.8,-0.0,0.0,0.03,0.01,1.29,0.42,61.08,536.0,0.0,0.0,0.001,0.0,0.998,0.001,0.0,0.0,0.0
61,,pedestrian,mid,2.56,-8.6,-0.0,0.01,0.03,0.01,5.0,6.7,7.0,1.3,0.0,0.0,0.02,0.0,1.91,1.06,61.8,542.0,0.0,0.0,0.0,0.002,0.997,0.001,0.0,0.0,0.0
82,,static,mid,3.27,-11.2,2.9,0.14,0.35,0.14,5.8,7.4,8.3,3.5,-0.01,0.01,0.04,0.04,0.53,0.15,0.91,8.0,0.0,0.0,0.0,0.022,0.978,0.0,0.0,0.0,0.0
62,,static,unknown,7.68,-7.4,7.6,0.63,0.32,0.48,11.1,1.4,4.7,2.3,0.0,0.0,0.04,0.02,0.81,0.1,62.63,553.0,0.0,0.0,0.001,0.001,0.987,0.011,0.0,0.0,0.0
84,,static,unknown,7.92,5.7,8.4,0.06,0.13,0.23,2.5,-0.8,1.2,1.2,0.0,0.0,0.0,0.0,0.45,0.15,0.68,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,,static,unknown,4.32,-54.4,17.0,0.15,0.04,0.2,3.4,-0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.69,0.26,0.94,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,,static,fabric,3.93,27.1,5.8,0.12,0.27,0.22,3.7,-2.1,-1.1,1.0,-0.04,0.04,0.1,0.05,1.18,0.37,3.81,20.0,0.0,0.0,0.0,0.149,0.851,0.0,0.0,0.0,0.0
87,,pedestrian,mid,2.06,32.7,-3.3,0.6,0.45,1.15,2.8,3.0,8.5,3.4,-0.01,0.28,0.31,0.57,1.27,0.25,0.26,4.0,0.0,0.0,0.0,0.727,0.0,0.273,0.0,0.0,0.0
86,,unknown,mid,3.26,-11.2,4.5,0.21,0.84,0.39,5.7,-1.0,8.2,4.5,0.0,0.0,0.0,0.0,4.48,1.55,0.8,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,,static,fabric,3.88,25.5,13.1,0.04,0.06,0.04,2.8,-2.7,-2.5,0.2,0.0,0.0,0.0,0.0,0.32,0.09,0.63,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,,unknown,metal,0.67,-35.6,5.3,1.63,1.32,0.68,24.0,3.3,10.6,5.1,-0.02,0.12,0.2,0.52,0.99,1.24,13.04,109.0,0.0,0.0,0.014,0.204,0.629,0.141,0.012,0.0,0.0
89,,static,metal,2.67,-8.2,1.2,0.3,0.37,0.71,10.0,1.5,8.6,4.6,0.0,0.0,0.0,0.0,1.77,0.56,7.12,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,,static,unknown,7.59,-8.4,6.4,1.18,0.42,0.79,12.6,2.2,7.5,3.6,-0.0,0.0,0.01,0.01,1.03,0.41,9.71,82.0,0.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,0.0
99,,static,unknown,4.87,52.7,7.1,0.41,0.26,0.46,3.0,3.9,4.0,1.6,0.22,0.22,0.04,0.06,0.73,0.19,0.52,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
96,,static,fabric,3.8,23.3,20.0,0.17,0.18,0.29,3.3,-2.1,0.6,1.1,0.0,0.0,0.0,0.0,0.75,0.21,1.13,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,,unknown,unknown,7.61,-7.0,8.0,0.7,0.42,1.02,7.5,1.9,6.4,3.1,0.0,0.0,0.0,0.0,5.06,1.26,1.45,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,,static,unknown,7.93,4.7,7.6,0.04,0.14,0.35,2.6,-1.8,-1.3,0.4,0.0,0.0,0.0,0.0,1.12,0.34,6.05,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
100,,static,mid,3.25,-2.9,4.8,0.4,1.05,1.73,11.2,-0.0,8.3,4.4,0.0,0.0,0.0,0.0,2.01,0.49,0.76,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
101,,static,unknown,6.25,-6.7,7.7,0.49,0.49,0.8,4.9,-1.7,-0.0,0.7,0.02,0.02,0.06,0.11,3.91,0.39,0.76,9.0,0.0,0.0,0.0,0.0,0.864,0.136,0.0,0.0,0.0
102,,static,fabric,3.38,39.1,14.2,0.25,0.11,0.41,2.0,0.2,1.5,0.7,0.0,0.0,0.0,0.0,1.22,0.27,0.33,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
103,,static,unknown,5.04,-56.9,5.1,0.17,0.66,0.74,3.3,1.7,3.0,1.3,0.0,0.0,0.0,0.0,2.26,0.67,0.57,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,,static,unknown,8.12,36.3,12.1,0.13,0.13,0.93,2.0,1.3,1.3,0.2,0.04,0.04,0.04,0.08,0.0,0.0,0.35,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,,static,unknown,4.27,-50.3,10.8,0.44,0.55,0.61,2.6,0.2,5.9,2.2,0.04,0.11,0.12,0.14,1.09,0.47,0.98,7.0,0.0,0.0,0.0,0.222,0.5,0.278,0.0,0.0,0.0
106,,static,unknown,8.75,-44.9,3.1,0.81,0.82,0.1,2.0,0.5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
107,,pedestrian,unknown,5.68,-36.1,6.9,0.25,0.3,0.17,2.5,2.6,2.6,0.2,0.35,0.35,0.1,0.18,4.05,0.11,0.36,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
110,,pedestrian,unknown,5.81,-31.1,9.7,0.17,0.13,0.19,2.2,4.3,4.5,0.9,0.43,0.43,0.08,0.12,0.23,0.06,0.28,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,,static,unknown,7.14,-22.3,8.4,0.08,0.45,0.63,2.0,1.4,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
112,,static,unknown,7.15,46.1,3.8,0.0,0.0,0.02,2.0,1.4,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,,static,unknown,7.15,50.0,11.4,0.16,0.0,0.53,2.5,1.1,3.2,1.0,0.0,0.0,0.0,0.0,5.7,0.26,0.49,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
93,,vehicle,metal,0.85,-4.8,3.6,1.66,1.59,0.84,23.3,0.8,11.8,5.2,0.04,0.12,0.19,0.63,13.93,1.06,10.16,92.0,0.0,0.0,0.01,0.118,0.648,0.212,0.013,0.0,0.0
109,,unknown,mid,2.67,49.4,7.7,0.55,0.47,0.45,3.4,-0.6,1.9,2.0,0.0,0.01,0.06,0.04,23.42,0.95,4.89,39.0,0.0,0.0,0.0,0.015,0.94,0.045,0.0,0.0,0.0
115,,unknown,metal,1.48,0.0,8.1,1.15,0.44,0.73,10.0,1.9,21.0,8.2,-0.24,0.24,0.17,0.32,44.3,0.69,0.24,4.0,0.0,0.0,0.1,0.65,0.25,0.0,0.0,0.0,0.0
116,,static,mid,2.92,49.7,8.6,0.94,1.14,0.48,5.8,0.7,7.2,2.8,0.04,0.15,0.2,0.62,0.57,0.14,0.33,5.0,0.0,0.0,0.0,0.172,0.448,0.379,0.0,0.0,0.0
108,,vehicle,metal,0.8,-6.1,9.4,0.73,0.6,0.35,12.1,6.9,21.0,7.6,-0.02,0.14,0.22,0.5,15.15,1.25,5.04,50.0,0.0,0.0,0.04,0.143,0.667,0.131,0.02,0.0,0.0
121,,static,unknown,7.1,-27.3,3.8,0.22,0.38,0.44,2.2,0.7,5.0,1.8,0.03,0.12,0.12,0.03,0.92,0.32,0.97,9.0,0.0,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0
122,,static,unknown,7.09,28.6,14.0,0.33,0.39,0.91,2.5,0.5,0.7,0.4,-0.08,0.08,0.0,0.0,1.34,0.37,0.4,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
123,,static,fabric,3.98,51.7,3.8,0.44,0.56,1.11,4.4,-1.4,4.0,2.5,0.17,0.17,0.08,0.21,2.11,0.13,0.39,5.0,0.0,0.0,0.0,0.0,0.227,0.773,0.0,0.0,0.0
128,,pedestrian,unknown,4.13,51.8,5.8,0.08,0.08,0.26,2.2,4.9,5.3,2.1,0.26,0.26,0.03,0.03,0.56,0.16,0.51,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133,,static,unknown,6.57,-28.3,5.5,0.05,0.08,0.22,2.6,-1.7,-0.7,0.4,0.0,0.0,0.0,0.0,0.17,0.07,2.58,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,,static,metal,0.61,-52.7,15.1,0.14,0.2,0.18,4.4,-0.1,10.6,5.9,0.01,0.09,0.14,0.1,0.25,0.11,5.63,12.0,0.0,0.0,0.0,0.17,0.642,0.189,0.0,0.0,0.0
134,,static,unknown,6.57,-28.9,6.4,0.11,0.21,0.18,3.0,-1.5,-1.0,0.3,0.0,0.0,0.0,0.0,0.16,0.05,1.09,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
127,,static,mid,3.18,-25.6,1.9,0.04,0.08,0.05,4.9,6.1,6.5,0.3,0.0,0.0,0.0,0.0,0.06,0.15,11.17,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,,pedestrian,unknown,7.59,-24.7,6.9,0.65,0.18,0.33,6.5,4.3,5.2,2.0,0.0,0.0,0.0,0.0,0.66,0.23,11.04,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
140,,pedestrian,unknown,6.86,29.3,12.5,1.17,0.69,0.38,3.0,3.2,3.9,1.3,0.32,0.32,0.07,0.16,0.0,0.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
137,,static,mid,3.66,51.6,9.9,0.1,0.08,0.05,2.3,4.5,9.5,3.7,-0.22,0.22,0.06,0.08,12.08,0.19,0.91,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141,,static,unknown,8.03,51.7,5.1,0.02,0.0,0.17,2.0,0.7,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.14,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,,static,fabric,3.56,50.7,12.4,0.13,0.11,0.14,3.0,-2.1,1.2,1.5,-0.14,0.14,0.04,0.06,3.38,0.1,0.39,8.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
117,,vehicle,metal,1.97,-18.0,2.3,1.27,1.11,0.59,16.6,3.0,22.9,9.6,-0.01,0.06,0.14,0.24,16.08,0.99,21.02,173.0,0.0,0.0,0.008,0.112,0.79,0.086,0.003,0.0,0.0
139,,static,unknown,7.29,-25.0,5.5,1.0,0.47,0.37,6.0,0.7,3.0,1.7,0.01,0.01,0.06,0.01,0.63,0.55,4.04,38.0,0.0,0.0,0.0,0.0,0.956,0.044,0.0,0.0,0.0
