t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1784032767.698,static,fabric,-1.0,1.68,0.0,1.22,15,1.56,0.55,-0.28
1784032767.698,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.69,0.24
1784032767.698,static,unknown,1.1,7.68,0.0,0.29,5,6.46,3.88,1.46
1784032767.698,static,unknown,-0.5,8.03,0.0,0.38,5,5.39,-5.88,0.88
1784032767.747,static,fabric,-1.0,1.68,0.0,1.22,15,1.56,0.54,-0.28
1784032767.747,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.68,0.23
1784032767.747,static,unknown,1.1,7.68,0.0,0.29,5,6.46,3.88,1.46
1784032767.747,static,unknown,-0.6,8.03,0.0,0.38,5,5.39,-5.88,0.89
1784032767.792,static,fabric,-1.0,1.68,0.0,1.22,15,1.56,0.54,-0.29
1784032767.792,static,mid,8.0,3.23,0.0,0.12,5,2.75,1.68,0.23
1784032767.792,static,unknown,1.1,7.68,0.0,0.29,5,6.46,3.89,1.46
1784032767.792,static,unknown,-0.6,8.03,0.0,0.38,5,5.4,-5.87,0.89
1784032767.838,static,fabric,-1.0,1.68,0.0,1.23,15,1.56,0.54,-0.28
1784032767.838,static,mid,8.0,3.23,0.0,0.12,5,2.75,1.68,0.23
1784032767.838,static,unknown,1.1,7.62,0.0,0.36,5,6.41,3.87,1.44
1784032767.838,static,unknown,-0.6,8.03,0.0,0.38,5,5.4,-5.87,0.9
1784032767.883,static,fabric,-0.9,1.68,0.0,1.23,15,1.56,0.54,-0.28
1784032767.883,static,mid,8.0,3.23,0.0,0.12,5,2.75,1.68,0.23
1784032767.883,static,unknown,1.1,7.58,0.0,0.42,5,6.37,3.85,1.44
1784032767.883,static,unknown,-0.6,8.03,0.0,0.38,5,5.4,-5.87,0.9
1784032767.93,static,fabric,-0.9,1.68,0.0,1.23,15,1.56,0.55,-0.28
1784032767.93,static,mid,8.0,3.23,0.0,0.12,5,2.75,1.68,0.23
1784032767.93,static,unknown,1.1,7.5,0.0,0.47,5,6.29,3.84,1.42
1784032767.93,static,unknown,-0.6,8.02,0.0,0.38,5,5.42,-5.85,0.89
1784032767.975,static,fabric,-0.9,1.68,0.0,1.23,15,1.56,0.55,-0.28
1784032767.975,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.68,0.23
1784032767.975,static,unknown,1.1,7.46,0.0,0.52,5,6.24,3.83,1.41
1784032767.975,static,unknown,-0.6,8.02,0.0,0.38,5,5.43,-5.84,0.89
1784032767.975,static,fabric,-2.6,2.0,0.0,0.0,2,1.15,-1.63,0.19
1784032768.024,static,fabric,-0.9,1.68,0.0,1.23,15,1.56,0.55,-0.27
1784032768.024,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.69,0.23
1784032768.024,static,unknown,1.1,7.43,0.0,0.56,6,6.21,3.82,1.4
1784032768.024,static,unknown,-0.6,8.03,0.0,0.36,5,5.46,-5.82,0.9
1784032768.024,static,fabric,-2.6,2.0,0.0,0.0,2,1.15,-1.63,0.19
1784032768.084,static,fabric,-0.8,1.68,0.0,1.23,15,1.56,0.55,-0.26
1784032768.084,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.69,0.23
1784032768.084,static,unknown,1.1,7.4,0.0,0.59,6,6.19,3.82,1.4
1784032768.084,static,unknown,-0.6,8.03,0.0,0.34,5,5.48,-5.8,0.9
1784032768.084,static,fabric,-2.6,2.0,0.0,0.0,2,1.15,-1.63,0.19
1784032768.138,static,fabric,-0.5,1.68,0.0,1.23,15,1.56,0.55,-0.26
1784032768.138,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.69,0.23
1784032768.138,static,unknown,1.1,7.36,0.0,0.63,6,6.15,3.8,1.38
1784032768.138,static,unknown,-0.6,8.03,0.0,0.32,5,5.49,-5.79,0.9
1784032768.138,static,fabric,-2.6,2.0,0.0,0.0,2,1.15,-1.63,0.19
1784032768.19,static,fabric,-0.5,1.68,0.0,1.23,15,1.56,0.55,-0.26
1784032768.19,static,mid,8.0,3.23,0.0,0.12,5,2.74,1.69,0.23
1784032768.19,static,unknown,1.1,7.33,0.0,0.66,6,6.12,3.79,1.37
1784032768.19,static,unknown,-0.6,8.03,0.0,0.31,5,5.5,-5.78,0.9
1784032768.19,static,fabric,-2.6,2.0,0.0,0.0,2,1.15,-1.63,0.19
1784032768.237,static,fabric,-0.5,1.67,0.0,1.23,15,1.56,0.55,-0.25
1784032768.237,static,mid,8.0,3.23,0.0,0.12,5,2.73,1.7,0.23
1784032768.237,static,unknown,1.1,7.28,0.0,0.69,6,6.08,3.77,1.35
1784032768.237,static,unknown,-0.6,8.03,0.0,0.29,5,5.5,-5.78,0.9
1784032768.237,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.283,static,fabric,-0.5,1.67,0.0,1.22,15,1.56,0.56,-0.25
1784032768.283,static,mid,8.0,3.23,0.0,0.11,5,2.73,1.71,0.24
1784032768.283,static,unknown,1.1,7.25,0.0,0.71,6,6.05,3.76,1.34
1784032768.283,static,unknown,-0.6,8.03,0.0,0.28,5,5.5,-5.78,0.9
1784032768.283,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.33,static,fabric,-0.4,1.68,0.0,1.22,15,1.56,0.56,-0.25
1784032768.33,static,mid,8.0,3.23,0.0,0.11,5,2.73,1.71,0.24
1784032768.33,static,unknown,1.1,7.23,0.0,0.73,6,6.03,3.75,1.32
1784032768.33,static,unknown,-0.6,8.03,0.0,0.27,5,5.51,-5.77,0.9
1784032768.33,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.378,static,fabric,-0.4,1.68,0.0,1.22,15,1.56,0.56,-0.25
1784032768.378,static,mid,8.0,3.23,0.0,0.1,5,2.72,1.71,0.24
1784032768.378,static,unknown,1.1,7.21,0.0,0.76,6,6.02,3.75,1.32
1784032768.378,static,unknown,-0.6,8.03,0.0,0.26,5,5.51,-5.77,0.9
1784032768.378,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.423,static,fabric,-0.4,1.67,0.0,1.22,15,1.56,0.56,-0.25
1784032768.423,static,mid,8.0,3.23,0.0,0.1,5,2.72,1.72,0.24
1784032768.423,static,unknown,1.1,7.21,0.0,0.77,6,6.02,3.74,1.31
1784032768.423,static,unknown,-0.6,8.03,0.0,0.27,5,5.49,-5.79,0.9
1784032768.423,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.467,static,fabric,-0.4,1.67,0.0,1.21,15,1.56,0.55,-0.25
1784032768.467,static,mid,8.0,3.23,0.0,0.09,5,2.72,1.72,0.24
1784032768.467,static,unknown,1.1,7.2,0.0,0.79,7,6.02,3.73,1.3
1784032768.467,static,unknown,-0.6,8.03,0.0,0.27,5,5.47,-5.8,0.91
1784032768.467,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.515,static,fabric,-0.4,1.67,0.0,1.21,15,1.56,0.55,-0.25
1784032768.515,static,mid,8.0,3.23,0.0,0.09,5,2.72,1.72,0.24
1784032768.515,static,unknown,1.1,7.18,0.0,0.81,7,6.0,3.72,1.29
1784032768.515,static,unknown,-0.6,8.03,0.0,0.27,5,5.47,-5.81,0.91
1784032768.515,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.563,static,fabric,-0.4,1.67,0.0,1.21,15,1.56,0.55,-0.25
1784032768.563,static,mid,8.0,3.23,0.0,0.09,5,2.72,1.72,0.24
1784032768.563,static,unknown,1.1,7.16,0.0,0.83,7,5.99,3.71,1.29
1784032768.563,static,unknown,-0.6,8.03,0.0,0.28,5,5.46,-5.81,0.91
1784032768.563,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.613,static,fabric,-0.4,1.67,0.0,1.21,15,1.56,0.55,-0.25
1784032768.613,static,mid,8.0,3.23,0.0,0.08,5,2.72,1.72,0.24
1784032768.613,static,unknown,1.1,7.17,0.0,0.84,7,6.0,3.71,1.29
1784032768.613,static,unknown,-0.6,8.03,0.0,0.28,5,5.46,-5.81,0.91
1784032768.613,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.662,static,fabric,-0.5,1.67,0.0,1.21,15,1.56,0.55,-0.24
1784032768.662,static,mid,8.0,3.23,0.0,0.08,5,2.72,1.72,0.24
1784032768.662,static,unknown,1.1,7.18,0.0,0.85,7,6.01,3.71,1.3
1784032768.662,static,unknown,-0.6,8.03,0.0,0.28,5,5.45,-5.82,0.91
1784032768.662,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.722,static,fabric,-0.6,1.67,0.0,1.21,15,1.56,0.54,-0.24
1784032768.722,static,mid,8.0,3.23,0.0,0.08,5,2.72,1.72,0.24
1784032768.722,static,unknown,1.1,7.18,0.0,0.87,7,6.01,3.72,1.3
1784032768.722,static,unknown,-0.6,8.02,0.0,0.29,5,5.45,-5.82,0.91
1784032768.722,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.773,static,fabric,-0.7,1.67,0.0,1.21,15,1.56,0.54,-0.23
1784032768.773,static,mid,8.0,3.23,0.0,0.08,5,2.72,1.72,0.24
1784032768.773,static,unknown,1.1,7.19,0.0,0.88,7,6.0,3.73,1.3
1784032768.773,static,unknown,-0.6,8.02,0.0,0.29,5,5.45,-5.82,0.9
1784032768.773,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.823,static,fabric,-0.7,1.66,0.0,1.21,15,1.56,0.54,-0.23
1784032768.823,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032768.823,static,unknown,1.1,7.19,0.0,0.89,7,6.0,3.73,1.3
1784032768.823,static,unknown,-0.6,8.02,0.0,0.29,5,5.45,-5.82,0.9
1784032768.823,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.874,static,fabric,-0.7,1.66,0.0,1.21,15,1.56,0.53,-0.22
1784032768.874,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032768.874,static,unknown,1.1,7.19,0.0,0.9,7,6.0,3.74,1.3
1784032768.874,static,unknown,-0.6,8.02,0.0,0.29,5,5.45,-5.82,0.9
1784032768.874,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.927,static,fabric,-0.7,1.66,0.0,1.21,15,1.56,0.53,-0.22
1784032768.927,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032768.927,static,unknown,1.1,7.22,0.0,0.91,7,6.02,3.76,1.31
1784032768.927,static,unknown,-0.6,8.03,0.0,0.29,5,5.47,-5.8,0.9
1784032768.927,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032768.988,static,fabric,-0.7,1.66,0.0,1.21,15,1.56,0.52,-0.21
1784032768.988,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032768.988,static,unknown,1.1,7.23,0.0,0.92,7,6.03,3.77,1.32
1784032768.988,static,unknown,-0.6,8.03,0.0,0.28,5,5.48,-5.79,0.89
1784032768.988,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.041,static,fabric,-0.7,1.66,0.0,1.21,15,1.56,0.52,-0.2
1784032769.041,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032769.041,static,unknown,1.1,7.24,0.0,0.93,7,6.04,3.78,1.32
1784032769.041,static,unknown,-0.6,8.03,0.0,0.27,5,5.49,-5.78,0.9
1784032769.041,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.092,static,fabric,-0.7,1.65,0.0,1.21,15,1.56,0.51,-0.2
1784032769.092,static,mid,8.0,3.23,0.0,0.07,5,2.72,1.72,0.24
1784032769.092,static,unknown,1.1,7.25,0.0,0.94,7,6.04,3.79,1.31
1784032769.092,static,unknown,-0.6,8.03,0.0,0.27,5,5.5,-5.78,0.9
1784032769.092,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.148,static,fabric,-0.7,1.65,0.0,1.22,15,1.56,0.51,-0.2
1784032769.148,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.148,static,unknown,1.1,7.23,0.0,0.95,7,6.03,3.77,1.3
1784032769.148,static,unknown,-0.6,8.03,0.0,0.26,5,5.5,-5.78,0.9
1784032769.148,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.204,static,fabric,-0.7,1.65,0.0,1.22,15,1.56,0.51,-0.21
1784032769.204,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.204,static,unknown,1.1,7.22,0.0,0.96,7,6.02,3.76,1.29
1784032769.204,static,unknown,-0.6,8.03,0.0,0.25,5,5.51,-5.77,0.9
1784032769.204,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.258,static,fabric,-0.7,1.66,0.0,1.22,15,1.56,0.52,-0.21
1784032769.258,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.258,static,unknown,1.1,7.21,0.0,0.97,7,6.02,3.75,1.28
1784032769.258,static,unknown,-0.6,8.03,0.0,0.25,5,5.51,-5.77,0.9
1784032769.258,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.315,static,fabric,-0.7,1.66,0.0,1.22,15,1.56,0.52,-0.22
1784032769.315,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.315,static,unknown,1.1,7.23,0.0,0.98,7,6.04,3.76,1.29
1784032769.315,static,unknown,-0.6,8.03,0.0,0.24,5,5.51,-5.77,0.9
1784032769.315,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.369,static,fabric,-0.7,1.66,0.0,1.23,15,1.56,0.52,-0.22
1784032769.369,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.369,static,unknown,1.1,7.24,0.0,0.99,7,6.05,3.76,1.3
1784032769.369,static,unknown,-0.6,8.03,0.0,0.24,5,5.51,-5.77,0.91
1784032769.369,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.42,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.53,-0.23
1784032769.42,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.42,static,unknown,1.1,7.25,0.0,0.99,7,6.06,3.77,1.3
1784032769.42,static,unknown,-0.6,8.03,0.0,0.23,5,5.51,-5.77,0.9
1784032769.42,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.47,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.54,-0.24
1784032769.47,static,mid,8.0,3.23,0.0,0.06,5,2.72,1.72,0.24
1784032769.47,static,unknown,1.1,7.25,0.0,1.0,7,6.06,3.77,1.3
1784032769.47,static,unknown,-0.6,8.03,0.0,0.23,5,5.51,-5.77,0.9
1784032769.47,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.525,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.54,-0.24
1784032769.525,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.525,static,unknown,1.1,7.29,0.0,1.01,7,6.09,3.78,1.33
1784032769.525,static,unknown,-0.6,8.03,0.0,0.23,5,5.49,-5.79,0.9
1784032769.525,static,fabric,-2.6,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.58,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.55,-0.25
1784032769.58,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.58,static,unknown,1.1,7.32,0.0,1.01,7,6.11,3.79,1.34
1784032769.58,static,unknown,-0.6,8.03,0.0,0.23,5,5.48,-5.8,0.9
1784032769.58,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.644,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.55,-0.25
1784032769.644,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.644,static,unknown,1.1,7.38,0.0,1.02,7,6.16,3.83,1.37
1784032769.644,static,unknown,-0.6,8.03,0.0,0.24,5,5.45,-5.82,0.9
1784032769.644,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.693,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.55,-0.25
1784032769.693,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.693,static,unknown,1.1,7.42,0.0,1.02,7,6.19,3.85,1.39
1784032769.693,static,unknown,-0.6,8.03,0.0,0.24,5,5.43,-5.84,0.9
1784032769.693,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.761,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.55,-0.26
1784032769.761,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.761,static,unknown,1.1,7.51,0.0,1.01,7,6.26,3.9,1.43
1784032769.761,static,unknown,-0.6,8.03,0.0,0.24,5,5.42,-5.85,0.9
1784032769.761,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.833,static,fabric,-0.6,1.67,0.0,1.23,15,1.56,0.55,-0.26
1784032769.833,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.833,static,unknown,1.1,7.57,0.0,0.99,7,6.3,3.93,1.45
1784032769.833,static,unknown,-0.6,8.03,0.0,0.25,5,5.41,-5.86,0.89
1784032769.833,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.895,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.54,-0.27
1784032769.895,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.895,static,unknown,1.1,7.6,0.0,0.98,7,6.33,3.95,1.46
1784032769.895,static,unknown,-0.6,8.03,0.0,0.25,5,5.41,-5.86,0.89
1784032769.895,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032769.954,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.54,-0.28
1784032769.954,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032769.954,static,unknown,1.1,7.63,0.0,0.97,7,6.35,3.96,1.47
1784032769.954,static,unknown,-0.6,8.03,0.0,0.25,5,5.39,-5.88,0.89
1784032769.954,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.028,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.54,-0.29
1784032770.028,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032770.028,static,unknown,1.1,7.64,0.0,0.95,7,6.37,3.97,1.48
1784032770.028,static,unknown,-0.6,8.03,0.0,0.25,5,5.37,-5.9,0.88
1784032770.028,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.102,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.54,-0.3
1784032770.102,static,mid,8.0,3.23,0.0,0.05,5,2.72,1.72,0.24
1784032770.102,static,unknown,1.1,7.65,0.0,0.94,7,6.37,3.97,1.48
1784032770.102,static,unknown,-0.6,8.03,0.0,0.26,5,5.37,-5.9,0.88
1784032770.102,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.176,static,fabric,-0.4,1.67,0.0,1.23,15,1.55,0.54,-0.3
1784032770.176,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.176,static,unknown,1.1,7.66,0.0,0.93,7,6.38,3.97,1.48
1784032770.176,static,unknown,-0.6,8.03,0.0,0.26,5,5.38,-5.89,0.88
1784032770.176,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.236,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.54,-0.3
1784032770.236,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.236,static,unknown,1.1,7.67,0.0,0.92,7,6.38,3.98,1.48
1784032770.236,static,unknown,-0.6,8.02,0.0,0.26,5,5.39,-5.88,0.87
1784032770.236,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.289,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.53,-0.31
1784032770.289,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.289,static,unknown,1.1,7.67,0.0,0.91,7,6.39,3.98,1.49
1784032770.289,static,unknown,-0.6,8.02,0.0,0.26,5,5.39,-5.88,0.87
1784032770.289,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.341,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.53,-0.31
1784032770.341,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.341,static,unknown,1.1,7.67,0.0,0.9,7,6.38,4.0,1.49
1784032770.341,static,unknown,-0.6,8.02,0.0,0.26,5,5.39,-5.88,0.87
1784032770.341,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.394,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.53,-0.31
1784032770.394,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.394,static,unknown,1.1,7.67,0.0,0.89,7,6.37,4.01,1.49
1784032770.394,static,unknown,-0.6,8.02,0.0,0.27,5,5.4,-5.87,0.87
1784032770.394,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.463,static,fabric,-0.5,1.67,0.0,1.23,15,1.55,0.53,-0.31
1784032770.463,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.463,static,unknown,1.1,7.68,0.0,0.88,7,6.37,4.02,1.5
1784032770.463,static,unknown,-0.6,8.02,0.0,0.27,5,5.42,-5.86,0.87
1784032770.463,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.52,static,fabric,-0.5,1.67,0.0,1.23,15,1.56,0.54,-0.3
1784032770.52,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.52,static,unknown,1.1,7.68,0.0,0.86,7,6.35,4.04,1.51
1784032770.52,static,unknown,-0.6,8.03,0.0,0.26,5,5.45,-5.83,0.87
1784032770.52,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.58,static,fabric,-0.5,1.67,0.0,1.23,15,1.56,0.54,-0.29
1784032770.58,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.58,static,unknown,1.1,7.68,0.0,0.85,7,6.34,4.05,1.52
1784032770.58,static,unknown,-0.6,8.03,0.0,0.26,5,5.47,-5.81,0.88
1784032770.58,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.634,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.54,-0.29
1784032770.634,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.634,static,unknown,1.1,7.68,0.0,0.84,7,6.33,4.06,1.53
1784032770.634,static,unknown,-0.7,8.03,0.0,0.26,5,5.48,-5.79,0.88
1784032770.634,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.681,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.54,-0.29
1784032770.681,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.681,static,unknown,1.1,7.68,0.0,0.83,7,6.33,4.07,1.53
1784032770.681,static,unknown,-0.7,8.03,0.0,0.25,5,5.49,-5.79,0.88
1784032770.681,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.74,static,fabric,-0.7,1.67,0.0,1.23,15,1.56,0.54,-0.28
1784032770.74,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.74,static,unknown,1.1,7.68,0.0,0.81,7,6.33,4.07,1.53
1784032770.74,static,unknown,-0.7,8.03,0.0,0.25,5,5.5,-5.78,0.88
1784032770.74,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.781,static,fabric,-0.7,1.67,0.0,1.23,15,1.55,0.54,-0.28
1784032770.781,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.781,static,unknown,1.1,7.68,0.0,0.8,7,6.32,4.08,1.54
1784032770.781,static,unknown,-0.7,8.03,0.0,0.24,5,5.5,-5.78,0.88
1784032770.781,static,fabric,-2.7,2.0,0.0,0.0,3,1.15,-1.63,0.19
1784032770.829,static,fabric,-0.7,1.67,0.0,1.23,15,1.55,0.54,-0.28
1784032770.829,static,mid,8.0,3.23,0.0,0.04,5,2.72,1.72,0.24
1784032770.829,static,unknown,1.1,7.68,0.0,0.8,7,6.33,4.06,1.53
1784032770.829,static,unknown,-0.7,8.03,0.0,0.24,5,5.51,-5.77,0.88
