t,frame,x,y,z,doppler,snr_db
1783970686.029,6,2.724,0.611,-0.065,0.0,12.5
1783970686.029,6,5.607,-1.462,0.778,0.0,14.0
1783970686.029,6,6.339,0.601,0.77,0.0,12.1
1783970686.094,7,0.316,-0.36,0.029,0.0,12.7
1783970686.094,7,1.945,-0.314,0.381,0.0,14.9
1783970686.094,7,2.701,-0.698,0.114,0.0,12.6
1783970686.094,7,2.724,0.611,-0.05,0.0,12.6
1783970686.094,7,5.604,-1.462,0.798,0.0,13.8
1783970686.094,7,6.34,0.601,0.762,0.0,12.8
1783970686.209,8,0.316,-0.36,0.029,0.0,11.8
1783970686.209,8,1.945,-0.314,0.384,0.0,15.1
1783970686.209,8,2.678,-0.785,0.074,0.0,12.1
1783970686.209,8,2.724,0.611,-0.065,0.0,12.1
1783970686.209,8,5.611,-1.462,0.748,0.0,13.4
1783970686.209,8,6.363,0.401,0.693,0.0,13.0
1783970686.312,9,1.945,-0.314,0.382,0.0,15.2
1783970686.312,9,2.702,-0.698,0.1,0.0,12.6
1783970686.312,9,2.724,0.611,-0.063,0.0,12.6
1783970686.312,9,5.604,-1.462,0.795,0.0,13.6
1783970686.312,9,6.34,0.601,0.762,0.0,12.7
1783970686.413,10,1.944,-0.314,0.387,0.0,15.2
1783970686.413,10,2.7,-0.698,0.129,0.0,12.4
1783970686.413,10,2.723,0.611,-0.083,0.0,12.4
1783970686.413,10,5.605,-1.462,0.791,0.0,13.9
1783970686.413,10,6.33,0.601,0.837,0.0,13.7
1783970686.514,11,1.945,-0.314,0.38,0.0,14.8
1783970686.514,11,2.699,-0.698,0.163,0.0,12.3
1783970686.514,11,2.724,0.611,-0.074,0.0,12.3
1783970686.514,11,5.602,-1.462,0.815,0.0,13.6
1783970686.514,11,6.336,0.601,0.79,0.0,13.2
1783970686.615,12,1.946,-0.314,0.377,0.0,14.7
1783970686.615,12,2.701,-0.698,0.116,0.0,12.4
1783970686.615,12,2.724,0.611,-0.067,0.0,12.4
1783970686.615,12,5.601,-1.462,0.819,0.0,13.8
1783970686.615,12,6.344,0.601,0.723,0.0,12.8
1783970686.717,13,1.946,-0.314,0.378,0.0,14.8
1783970686.717,13,2.697,-0.698,0.184,0.0,12.3
1783970686.717,13,2.724,0.611,-0.051,0.0,12.3
1783970686.717,13,5.599,-1.462,0.831,0.0,13.8
1783970686.717,13,6.316,0.601,0.937,0.0,12.6
1783970686.817,14,1.948,-0.314,0.369,0.0,14.8
1783970686.817,14,2.679,-0.785,0.031,0.0,12.3
1783970686.817,14,2.724,0.611,-0.041,0.0,12.3
1783970686.817,14,5.604,-1.462,0.801,0.0,13.9
1783970686.817,14,6.37,0.401,0.624,0.0,12.7
1783970686.918,15,1.948,-0.314,0.368,0.0,14.9
1783970686.918,15,2.699,-0.698,0.164,0.0,12.5
1783970686.918,15,2.724,0.611,-0.063,0.0,12.5
1783970686.918,15,5.601,-1.462,0.82,0.0,13.6
1783970686.918,15,6.335,0.601,0.799,0.0,13.4
1783970687.018,16,1.946,-0.314,0.379,0.0,14.9
1783970687.018,16,2.698,-0.698,0.176,0.0,12.6
1783970687.018,16,2.723,0.611,-0.085,0.0,12.6
1783970687.018,16,5.603,-1.462,0.804,0.0,13.5
1783970687.018,16,6.325,0.601,0.877,0.0,13.8
1783970687.119,17,1.945,-0.314,0.382,0.0,15.1
1783970687.119,17,2.7,-0.698,0.14,0.0,12.5
1783970687.119,17,2.724,0.611,-0.058,0.0,12.5
1783970687.119,17,5.607,-1.462,0.776,0.0,14.1
1783970687.119,17,6.345,0.601,0.714,0.0,12.9
1783970687.222,18,1.946,-0.314,0.376,0.0,15.3
1783970687.222,18,2.678,-0.785,0.077,0.0,12.6
1783970687.222,18,2.724,0.611,-0.052,0.0,12.6
1783970687.222,18,5.598,-1.462,0.84,0.0,13.8
1783970687.222,18,6.358,0.601,0.586,0.0,13.2
1783970687.325,19,0.299,-0.375,0.021,0.0,12.9
1783970687.325,19,1.95,-0.314,0.357,0.0,14.7
1783970687.325,19,2.679,-0.785,0.035,0.0,12.4
1783970687.325,19,2.723,0.611,-0.1,0.0,12.4
1783970687.325,19,5.613,-1.462,0.733,0.0,12.7
1783970687.325,19,6.351,0.601,0.658,0.0,12.8
1783970687.426,20,0.299,-0.375,0.019,0.0,13.2
1783970687.426,20,1.95,-0.314,0.358,0.0,14.7
1783970687.426,20,2.703,-0.698,0.024,0.0,12.7
1783970687.426,20,2.724,0.611,-0.074,0.0,12.7
1783970687.426,20,5.566,-1.644,0.704,0.0,13.2
1783970687.426,20,6.344,0.601,0.727,0.0,13.3
1783970687.476,21,0.299,-0.375,0.025,0.0,12.0
1783970687.476,21,1.954,-0.314,0.336,0.0,14.5
1783970687.476,21,2.724,-0.611,-0.027,0.0,12.6
1783970687.476,21,2.675,-0.785,-0.153,0.0,12.6
1783970687.476,21,5.555,-1.644,0.788,0.0,13.1
1783970687.476,21,6.336,0.601,0.793,0.0,13.3
1783970687.628,22,0.299,-0.375,0.017,0.0,13.0
1783970687.628,22,1.955,-0.314,0.326,0.0,14.7
1783970687.628,22,2.703,-0.698,-0.043,0.0,12.4
1783970687.628,22,2.742,0.524,0.07,0.0,12.4
1783970687.628,22,5.555,-1.644,0.788,0.0,13.4
1783970687.628,22,6.333,0.601,0.814,0.0,13.0
1783970687.729,23,0.317,-0.36,0.015,0.0,13.7
1783970687.729,23,1.951,-0.314,0.35,0.0,14.7
1783970687.729,23,2.724,-0.611,-0.063,0.0,12.6
1783970687.729,23,2.743,0.524,0.019,0.0,12.6
1783970687.729,23,5.556,-1.644,0.779,0.0,13.6
1783970687.729,23,6.346,0.601,0.705,0.0,13.5
1783970687.78,24,0.317,-0.36,0.015,0.0,14.1
1783970687.78,24,1.947,-0.251,0.417,0.0,14.9
1783970687.78,24,1.939,-0.376,0.356,0.0,14.9
1783970687.78,24,2.703,-0.698,0.026,0.0,12.3
1783970687.78,24,2.724,0.611,-0.061,0.0,12.3
1783970687.78,24,5.603,-1.462,0.807,0.0,13.3
1783970687.78,24,6.332,0.601,0.824,0.0,13.1
1783970687.93,25,0.317,-0.36,0.019,0.0,15.5
1783970687.93,25,1.948,-0.314,0.368,0.0,15.0
1783970687.93,25,2.704,-0.698,0.019,0.0,12.6
1783970687.93,25,2.724,0.611,-0.053,0.0,12.6
1783970687.93,25,5.61,-1.462,0.754,0.0,13.3
1783970687.93,25,6.339,0.601,0.763,0.0,13.2
1783970688.031,26,0.317,-0.36,0.015,0.0,13.7
1783970688.031,26,1.946,-0.376,0.314,0.0,14.8
1783970688.031,26,2.526,-0.832,-0.092,0.0,11.7
1783970688.031,26,2.703,-0.698,0.04,0.0,12.9
1783970688.031,26,2.743,0.524,0.02,0.0,12.9
1783970688.031,26,5.602,-1.462,0.814,0.0,13.8
1783970688.031,26,6.315,0.601,0.947,0.0,13.1
1783970688.081,27,0.3,-0.375,-0.007,0.0,12.0
1783970688.081,27,1.953,-0.314,0.337,0.0,14.6
1783970688.081,27,2.703,-0.698,0.033,0.0,12.3
1783970688.081,27,2.723,0.611,-0.091,0.0,12.3
1783970688.081,27,5.604,-1.462,0.798,0.0,13.8
1783970688.081,27,6.332,0.601,0.821,0.0,13.4
1783970688.181,28,0.317,-0.36,0.017,0.0,13.7
1783970688.181,28,1.947,-0.376,0.308,0.0,14.5
1783970688.181,28,2.703,-0.698,0.066,0.0,12.1
1783970688.181,28,2.743,0.524,-0.019,0.0,12.1
1783970688.181,28,5.559,-1.644,0.755,0.0,14.1
1783970688.181,28,6.311,0.601,0.971,0.0,12.9
1783970688.333,29,0.317,-0.36,0.023,0.0,13.7
1783970688.333,29,1.952,-0.314,0.346,0.0,14.5
1783970688.333,29,2.701,-0.698,0.118,0.0,12.6
1783970688.333,29,2.741,0.524,-0.089,0.0,12.6
1783970688.333,29,5.596,-1.462,0.853,0.0,13.5
1783970688.333,29,6.309,0.601,0.981,0.0,12.5
1783970688.383,30,0.316,-0.36,0.027,0.0,14.8
1783970688.383,30,1.948,-0.314,0.366,0.0,14.7
1783970688.383,30,2.679,-0.785,0.017,0.0,12.9
1783970688.383,30,2.742,0.524,-0.076,0.0,12.9
1783970688.383,30,5.611,-1.462,0.746,0.0,14.3
1783970688.383,30,6.326,0.601,0.866,0.0,12.5
1783970688.484,31,0.316,-0.36,0.025,0.0,15.6
1783970688.484,31,1.947,-0.314,0.372,0.0,15.2
1783970688.484,31,2.703,-0.698,0.067,0.0,13.0
1783970688.484,31,2.724,0.611,-0.063,0.0,13.0
1783970688.484,31,5.614,-1.462,0.723,0.0,14.0
1783970688.484,31,6.339,0.601,0.763,0.0,13.1
1783970688.635,32,0.316,-0.36,0.032,0.0,16.3
1783970688.635,32,1.946,-0.314,0.378,0.0,15.1
1783970688.635,32,2.679,-0.785,-0.037,0.0,12.5
1783970688.635,32,2.742,0.524,-0.05,0.0,12.5
1783970688.635,32,5.596,-1.462,0.851,0.0,13.3
1783970688.635,32,6.33,0.601,0.837,0.0,13.4
1783970688.686,33,0.316,-0.36,0.035,0.0,15.5
1783970688.686,33,1.942,-0.376,0.336,0.0,15.0
1783970688.686,33,2.679,-0.785,-0.064,0.0,12.6
1783970688.686,33,2.741,0.524,-0.108,0.0,12.6
1783970688.686,33,5.595,-1.462,0.858,0.0,13.1
1783970688.686,33,6.337,0.601,0.785,0.0,13.3
1783970688.786,34,0.315,-0.36,0.036,0.0,15.2
1783970688.786,34,1.941,-0.376,0.342,0.0,14.8
1783970688.786,34,2.68,-0.785,-0.005,0.0,12.8
1783970688.786,34,2.741,0.524,-0.095,0.0,12.8
1783970688.786,34,5.595,-1.462,0.857,0.0,13.7
1783970688.786,34,6.344,0.601,0.726,0.0,12.9
1783970688.886,35,1.937,-0.376,0.366,0.0,14.9
1783970688.886,35,2.679,-0.785,-0.057,0.0,12.4
1783970688.886,35,2.742,0.524,-0.062,0.0,12.4
1783970688.886,35,5.6,-1.462,0.827,0.0,13.5
1783970688.886,35,6.325,0.601,0.874,0.0,11.7
1783970688.988,36,1.932,-0.376,0.39,0.0,14.3
1783970688.988,36,2.679,-0.785,-0.044,0.0,12.8
1783970688.988,36,2.724,0.611,-0.045,0.0,12.8
1783970688.988,36,5.609,-1.462,0.763,0.0,13.6
1783970688.988,36,6.32,0.601,0.912,0.0,11.8
1783970689.089,37,1.941,-0.314,0.403,0.0,14.8
1783970689.089,37,2.678,-0.785,-0.081,0.0,12.3
1783970689.089,37,2.723,0.611,-0.079,0.0,12.3
1783970689.089,37,5.61,-1.462,0.752,0.0,13.4
1783970689.089,37,6.315,0.601,0.944,0.0,11.9
1783970689.19,38,1.945,-0.251,0.425,0.0,15.0
1783970689.19,38,2.679,-0.785,-0.05,0.0,12.5
1783970689.19,38,2.724,0.611,-0.063,0.0,12.5
1783970689.19,38,5.598,-1.462,0.84,0.0,12.9
1783970689.19,38,6.318,0.601,0.922,0.0,12.3
1783970689.29,39,1.945,-0.251,0.425,0.0,14.7
1783970689.29,39,2.677,-0.785,-0.109,0.0,12.3
1783970689.29,39,2.724,0.611,-0.031,0.0,12.3
1783970689.29,39,5.598,-1.462,0.843,0.0,13.4
1783970689.29,39,6.322,0.601,0.897,0.0,12.1
1783970689.391,40,1.947,-0.251,0.418,0.0,14.7
1783970689.391,40,2.678,-0.785,-0.085,0.0,12.0
1783970689.391,40,2.742,0.524,-0.064,0.0,12.0
1783970689.391,40,5.607,-1.462,0.778,0.0,13.4
1783970689.391,40,6.325,0.601,0.871,0.0,12.7
1783970689.492,41,1.947,-0.251,0.415,0.0,14.3
1783970689.492,41,1.938,-0.376,0.363,0.0,14.3
1783970689.492,41,2.679,-0.785,-0.031,0.0,12.0
1783970689.492,41,2.743,0.524,-0.014,0.0,12.0
1783970689.492,41,5.608,-1.462,0.773,0.0,13.7
1783970689.492,41,6.309,0.601,0.982,0.0,13.0
1783970689.593,42,1.949,-0.251,0.409,0.0,14.5
1783970689.593,42,2.679,-0.785,-0.024,0.0,12.0
1783970689.593,42,2.724,0.611,-0.043,0.0,12.0
1783970689.593,42,5.608,-1.462,0.768,0.0,13.7
1783970689.593,42,6.337,0.601,0.786,0.0,12.2
1783970689.694,43,1.949,-0.251,0.408,0.0,14.6
1783970689.694,43,2.679,-0.785,-0.043,0.0,12.5
1783970689.694,43,2.724,0.611,-0.058,0.0,12.5
1783970689.694,43,5.607,-1.462,0.775,0.0,13.8
1783970689.694,43,6.323,0.601,0.892,0.0,13.3
1783970689.796,44,1.951,-0.251,0.4,0.0,14.7
1783970689.796,44,2.679,-0.785,-0.021,0.0,12.3
1783970689.796,44,2.742,0.524,-0.051,0.0,12.3
1783970689.796,44,5.606,-1.462,0.786,0.0,13.7
1783970689.796,44,6.299,0.601,1.047,0.0,12.9
1783970689.896,45,1.952,-0.251,0.391,0.0,14.6
1783970689.896,45,2.679,-0.785,-0.016,0.0,12.3
1783970689.896,45,2.743,0.524,-0.028,0.0,12.3
1783970689.896,45,5.615,-1.462,0.713,0.0,13.5
1783970689.896,45,6.295,0.601,1.067,0.0,13.5
1783970689.998,46,0.272,-0.39,-0.064,0.0,11.5
1783970689.998,46,1.952,-0.251,0.394,0.0,14.6
1783970689.998,46,2.679,-0.785,-0.035,0.0,12.4
1783970689.998,46,2.742,0.524,-0.051,0.0,12.4
1783970689.998,46,5.608,-1.462,0.771,0.0,14.3
1783970689.998,46,6.305,0.601,1.007,0.0,12.5
1783970690.099,47,0.273,-0.39,-0.062,0.0,11.7
1783970690.099,47,1.952,-0.251,0.394,0.0,14.3
1783970690.099,47,2.679,-0.785,-0.014,0.0,12.3
1783970690.099,47,2.742,0.524,-0.067,0.0,12.3
1783970690.099,47,5.607,-1.462,0.778,0.0,14.1
1783970690.099,47,6.301,0.601,1.033,0.0,13.3
1783970690.201,48,1.95,-0.251,0.403,0.0,14.4
1783970690.201,48,2.68,-0.785,-0.01,0.0,12.4
1783970690.201,48,2.723,0.611,-0.087,0.0,12.4
1783970690.201,48,5.61,-1.462,0.759,0.0,13.5
1783970690.201,48,6.307,0.601,0.993,0.0,13.1
1783970690.302,49,1.948,-0.251,0.411,0.0,14.2
1783970690.302,49,2.68,-0.785,-0.01,0.0,12.5
1783970690.302,49,2.742,0.524,-0.055,0.0,12.5
1783970690.302,49,5.6,-1.462,0.823,0.0,13.8
1783970690.302,49,6.319,0.601,0.917,0.0,13.6
1783970690.403,50,1.948,-0.251,0.41,0.0,14.2
1783970690.403,50,2.68,-0.785,-0.003,0.0,12.5
1783970690.403,50,2.723,0.611,-0.084,0.0,12.5
1783970690.403,50,5.608,-1.462,0.771,0.0,13.9
1783970690.403,50,6.314,0.601,0.951,0.0,13.0
1783970690.506,51,1.948,-0.251,0.41,0.0,14.3
1783970690.506,51,2.679,-0.785,-0.013,0.0,12.3
1783970690.506,51,2.724,0.611,-0.06,0.0,12.3
1783970690.506,51,5.606,-1.462,0.788,0.0,13.9
1783970690.506,51,6.288,0.601,1.111,0.0,12.9
1783970690.608,52,1.947,-0.251,0.415,0.0,14.4
1783970690.608,52,2.679,-0.785,-0.013,0.0,12.4
1783970690.608,52,2.724,0.611,-0.062,0.0,12.4
1783970690.608,52,5.607,-1.462,0.774,0.0,13.9
1783970690.608,52,6.296,0.601,1.063,0.0,13.4
1783970690.709,53,1.945,-0.251,0.426,0.0,14.5
1783970690.709,53,2.679,-0.785,0.017,0.0,12.3
1783970690.709,53,2.742,0.524,-0.075,0.0,12.3
1783970690.709,53,5.602,-1.462,0.809,0.0,13.9
1783970690.709,53,6.295,0.601,1.068,0.0,12.8
1783970690.81,54,1.943,-0.251,0.437,0.0,14.6
1783970690.81,54,2.679,-0.785,0.013,0.0,12.1
1783970690.81,54,2.742,0.524,-0.062,0.0,12.1
1783970690.81,54,5.612,-1.462,0.737,0.0,14.0
1783970690.81,54,6.297,0.601,1.058,0.0,12.6
1783970690.911,55,0.313,-0.36,0.051,0.0,13.8
1783970690.911,55,1.942,-0.251,0.439,0.0,14.9
1783970690.911,55,2.68,-0.785,0.01,0.0,12.2
1783970690.911,55,2.742,0.524,-0.054,0.0,12.2
1783970690.911,55,5.593,-1.462,0.872,0.0,13.5
1783970690.911,55,6.302,0.601,1.025,0.0,12.1
1783970691.013,56,0.315,-0.36,0.04,0.0,15.8
1783970691.013,56,1.936,-0.376,0.373,0.0,15.0
1783970691.013,56,1.945,-0.251,0.425,0.0,15.0
1783970691.013,56,2.68,-0.785,0.009,0.0,12.1
1783970691.013,56,2.742,0.524,-0.036,0.0,12.1
1783970691.013,56,5.588,-1.462,0.906,0.0,13.5
1783970691.013,56,6.319,0.601,0.914,0.0,13.1
1783970691.114,57,0.316,-0.36,0.034,0.0,17.0
1783970691.114,57,1.941,-0.314,0.4,0.0,15.2
1783970691.114,57,2.679,-0.785,0.018,0.0,12.1
1783970691.114,57,2.742,0.524,-0.034,0.0,12.1
1783970691.114,57,5.583,-1.462,0.933,0.0,13.3
1783970691.114,57,6.306,0.601,1.001,0.0,12.9
1783970691.216,58,0.316,-0.36,0.03,0.0,16.9
1783970691.216,58,1.941,-0.314,0.402,0.0,15.1
1783970691.216,58,2.68,-0.785,0.006,0.0,12.2
1783970691.216,58,2.743,0.524,-0.019,0.0,12.2
1783970691.216,58,5.589,-1.462,0.896,0.0,13.4
1783970691.216,58,6.301,0.601,1.035,0.0,12.8
1783970691.317,59,0.316,-0.36,0.031,0.0,15.1
1783970691.317,59,1.941,-0.314,0.404,0.0,15.0
1783970691.317,59,2.679,-0.785,0.019,0.0,12.6
1783970691.317,59,2.743,0.524,-0.02,0.0,12.6
1783970691.317,59,5.586,-1.462,0.914,0.0,13.0
1783970691.317,59,6.279,0.601,1.16,0.0,12.5
1783970691.418,60,0.316,-0.36,0.032,0.0,14.1
1783970691.418,60,1.941,-0.314,0.403,0.0,15.0
1783970691.418,60,2.679,-0.785,0.026,0.0,12.7
1783970691.418,60,2.742,0.524,-0.042,0.0,12.7
1783970691.418,60,5.575,-1.462,0.983,0.0,12.8
1783970691.418,60,6.309,0.601,0.981,0.0,12.6
1783970691.518,61,0.316,-0.36,0.033,0.0,14.0
1783970691.518,61,1.941,-0.314,0.402,0.0,15.0
1783970691.518,61,2.679,-0.785,0.019,0.0,12.7
1783970691.518,61,2.743,0.524,-0.033,0.0,12.7
1783970691.518,61,5.596,-1.462,0.851,0.0,12.9
1783970691.518,61,6.286,0.601,1.121,0.0,12.8
1783970691.619,62,0.316,-0.36,0.031,0.0,15.9
1783970691.619,62,1.941,-0.314,0.403,0.0,14.6
1783970691.619,62,2.702,-0.698,0.082,0.0,12.6
1783970691.619,62,2.742,0.524,-0.057,0.0,12.6
1783970691.619,62,5.595,-1.462,0.86,0.0,12.9
1783970691.619,62,6.303,0.601,1.022,0.0,12.7
1783970691.719,63,0.279,-0.39,0.026,0.0,12.5
1783970691.719,63,1.968,-0.314,0.238,0.0,14.6
1783970691.719,63,2.703,-0.698,-0.032,0.0,12.7
1783970691.719,63,2.724,0.611,-0.043,0.0,12.7
1783970691.719,63,5.59,-1.462,0.893,0.0,13.1
1783970691.719,63,6.295,0.601,1.069,0.0,12.9
1783970691.82,64,0.299,-0.375,0.022,0.0,14.1
1783970691.82,64,1.969,-0.314,0.228,0.0,15.2
1783970691.82,64,2.677,-0.785,-0.116,0.0,13.2
1783970691.82,64,2.725,0.611,-0.017,0.0,13.2
1783970691.82,64,5.592,-1.462,0.879,0.0,13.5
1783970691.82,64,6.311,0.601,0.97,0.0,13.9
1783970691.921,65,1.956,-0.376,0.242,0.0,15.2
1783970691.921,65,2.677,-0.785,-0.107,0.0,12.8
1783970691.921,65,2.722,0.611,-0.11,0.0,12.8
1783970691.921,65,5.552,-1.644,0.804,0.0,13.6
1783970691.921,65,6.304,0.601,1.013,0.0,13.8
1783970692.021,66,1.947,-0.314,0.372,0.0,14.7
1783970692.021,66,2.677,-0.785,-0.114,0.0,13.3
1783970692.021,66,2.725,0.611,-0.012,0.0,13.3
1783970692.021,66,5.618,-1.462,0.696,0.0,13.3
1783970692.021,66,6.339,0.601,0.768,0.0,13.9
1783970692.122,67,1.959,-0.314,0.303,0.0,16.1
1783970692.122,67,2.684,0.524,0.563,0.0,12.7
1783970692.122,67,2.708,-0.611,-0.301,0.0,12.7
1783970692.122,67,5.585,-1.644,0.534,0.0,13.5
1783970692.122,67,6.294,0.601,1.076,0.0,13.3
1783970692.122,67,0.303,-0.314,-0.006,0.081,11.4
1783970692.173,68,1.922,-0.502,0.286,0.0,11.8
1783970692.173,68,1.902,0.314,-0.557,0.0,11.8
1783970692.173,68,2.784,0.443,0.305,0.0,12.7
1783970692.173,68,5.52,-1.632,0.735,0.0,13.7
1783970692.173,68,6.183,0.601,1.593,0.0,14.2
1783970692.325,69,1.92,-0.502,0.301,0.0,12.0
1783970692.325,69,1.903,0.314,-0.555,0.0,12.0
1783970692.325,69,5.512,-1.632,0.793,0.0,13.4
1783970692.325,69,6.236,0.401,1.444,0.0,13.1
1783970692.427,70,1.925,-0.502,0.268,0.0,12.2
1783970692.427,70,1.9,0.251,-0.595,0.0,12.2
1783970692.427,70,2.089,-0.0,0.154,0.0,11.5
1783970692.427,70,2.616,0.087,0.972,0.0,12.7
1783970692.427,70,2.588,-1.047,0.024,0.0,12.7
1783970692.427,70,5.505,-1.632,0.835,0.0,13.8
1783970692.427,70,6.23,0.401,1.469,0.0,12.3
1783970692.528,71,1.934,-0.502,0.187,0.0,11.7
1783970692.528,71,1.887,0.251,-0.636,0.0,11.7
1783970692.528,71,2.53,-0.654,-0.156,0.0,11.6
1783970692.528,71,2.632,0.087,0.929,0.0,12.8
1783970692.528,71,2.588,-1.047,0.019,0.0,12.8
1783970692.528,71,5.501,-1.632,0.865,0.0,14.5
1783970692.528,71,6.224,0.601,1.427,0.0,12.8
1783970692.581,72,1.926,-0.564,0.011,0.0,11.7
1783970692.581,72,2.684,-0.0,0.77,0.0,11.6
1783970692.581,72,2.777,0.262,0.121,0.0,11.6
1783970692.581,72,5.493,-1.827,0.817,0.0,12.4
1783970692.581,72,6.197,0.401,1.602,0.0,14.2
1783970692.704,73,1.884,-0.69,0.052,0.0,12.1
1783970692.704,73,2.775,0.262,-0.17,0.0,12.6
1783970692.704,73,2.417,-1.396,0.086,0.0,12.6
1783970692.704,73,5.44,-2.01,0.736,0.0,13.1
1783970692.704,73,6.221,0.401,1.509,0.0,14.2
1783970692.816,74,2.418,-1.396,0.053,0.0,11.8
1783970692.816,74,2.751,0.262,-0.401,0.0,11.8
1783970692.816,74,5.386,-2.192,0.604,0.0,12.3
1783970692.816,74,6.27,0.401,1.286,0.0,13.9
