t,label,material,refl_db,range_m,doppler_mps,extent_m,n_points,x,y,z
1783970689.161,static,metal,45.4,6.41,0.0,0.2,5,6.33,0.6,0.84
1783970689.161,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.161,static,fabric,30.4,2.79,0.0,0.11,5,2.74,0.55,-0.08
1783970689.212,static,fabric,29.9,2.38,0.0,1.33,14,2.31,-0.56,0.17
1783970689.212,static,mid,44.2,5.84,0.0,0.16,5,5.6,-1.46,0.82
1783970689.212,static,metal,45.4,6.41,0.0,0.2,5,6.33,0.6,0.85
1783970689.212,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.212,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.56,-0.07
1783970689.262,static,fabric,29.9,2.38,0.0,1.32,13,2.31,-0.56,0.17
1783970689.262,static,mid,44.2,5.84,0.0,0.15,5,5.6,-1.46,0.81
1783970689.262,static,metal,45.4,6.41,0.0,0.2,5,6.32,0.6,0.86
1783970689.262,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.262,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.57,-0.07
1783970689.31,static,fabric,29.9,2.38,0.0,1.31,13,2.31,-0.56,0.17
1783970689.31,static,mid,44.2,5.84,0.0,0.15,5,5.6,-1.46,0.81
1783970689.31,static,metal,45.4,6.41,0.0,0.2,5,6.32,0.6,0.88
1783970689.31,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.31,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.58,-0.07
1783970689.382,static,fabric,29.9,2.38,0.0,1.3,13,2.31,-0.56,0.17
1783970689.382,static,mid,44.2,5.84,0.0,0.15,5,5.6,-1.46,0.81
1783970689.382,static,metal,45.4,6.41,0.0,0.19,5,6.32,0.6,0.89
1783970689.382,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.382,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.58,-0.07
1783970689.431,static,fabric,29.9,2.38,0.0,1.29,13,2.31,-0.55,0.17
1783970689.431,static,mid,44.2,5.84,0.0,0.15,5,5.6,-1.46,0.81
1783970689.431,static,metal,45.4,6.41,0.0,0.19,5,6.32,0.6,0.9
1783970689.431,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.431,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.58,-0.06
1783970689.482,static,fabric,29.9,2.38,0.0,1.28,13,2.31,-0.55,0.17
1783970689.482,static,mid,44.2,5.84,0.0,0.14,5,5.6,-1.46,0.8
1783970689.482,static,metal,45.3,6.41,0.0,0.18,5,6.32,0.6,0.9
1783970689.482,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.482,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.533,static,fabric,29.9,2.39,0.0,1.29,13,2.35,-0.41,0.15
1783970689.533,static,mid,44.2,5.84,0.0,0.14,5,5.6,-1.46,0.8
1783970689.533,static,metal,45.3,6.41,0.0,0.18,5,6.32,0.6,0.91
1783970689.533,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.533,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.581,static,fabric,29.8,2.4,0.0,1.3,13,2.37,-0.33,0.14
1783970689.581,static,mid,44.2,5.84,0.0,0.14,5,5.6,-1.46,0.8
1783970689.581,static,metal,45.3,6.41,0.0,0.18,5,6.32,0.6,0.91
1783970689.581,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.581,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.63,static,fabric,29.8,2.41,0.0,1.31,13,2.39,-0.27,0.13
1783970689.63,static,mid,44.2,5.84,0.0,0.14,5,5.6,-1.46,0.8
1783970689.63,static,metal,45.3,6.41,0.0,0.18,5,6.32,0.6,0.9
1783970689.63,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.63,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.681,static,fabric,29.8,2.42,0.0,1.32,13,2.4,-0.24,0.13
1783970689.681,static,mid,44.2,5.84,0.0,0.14,5,5.6,-1.46,0.8
1783970689.681,static,metal,45.3,6.41,0.0,0.18,5,6.32,0.6,0.9
1783970689.681,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.681,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.734,static,fabric,29.8,2.42,0.0,1.33,13,2.41,-0.21,0.13
1783970689.734,static,mid,44.2,5.85,0.0,0.13,5,5.6,-1.46,0.8
1783970689.734,static,metal,45.2,6.41,0.0,0.18,5,6.32,0.6,0.9
1783970689.734,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.734,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.783,static,fabric,29.8,2.42,0.0,1.34,14,2.41,-0.2,0.12
1783970689.783,static,mid,44.2,5.85,0.0,0.13,5,5.61,-1.46,0.79
1783970689.783,static,metal,45.2,6.41,0.0,0.18,5,6.32,0.6,0.89
1783970689.783,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.783,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.833,static,fabric,29.8,2.43,0.0,1.35,14,2.41,-0.19,0.12
1783970689.833,static,mid,44.2,5.85,0.0,0.13,5,5.61,-1.46,0.79
1783970689.833,static,metal,45.2,6.41,0.0,0.18,5,6.32,0.6,0.9
1783970689.833,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.833,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.886,static,fabric,29.8,2.43,0.0,1.36,14,2.42,-0.18,0.12
1783970689.886,static,mid,44.2,5.85,0.0,0.13,5,5.61,-1.46,0.79
1783970689.886,static,metal,45.2,6.41,0.0,0.19,5,6.32,0.6,0.91
1783970689.886,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.886,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.938,static,fabric,29.8,2.43,0.0,1.36,14,2.42,-0.18,0.12
1783970689.938,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.78
1783970689.938,static,metal,45.2,6.41,0.0,0.19,5,6.32,0.6,0.92
1783970689.938,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.938,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970689.989,static,fabric,29.8,2.43,0.0,1.37,14,2.42,-0.18,0.13
1783970689.989,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.77
1783970689.989,static,metal,45.2,6.41,0.0,0.19,5,6.31,0.6,0.93
1783970689.989,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970689.989,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.047,static,fabric,29.8,2.44,0.0,1.38,14,2.43,-0.17,0.12
1783970690.047,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.77
1783970690.047,static,metal,45.2,6.41,0.0,0.19,5,6.31,0.6,0.94
1783970690.047,static,fabric,1.3,0.48,0.0,0.02,5,0.32,-0.36,0.03
1783970690.047,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.101,static,fabric,29.8,2.45,0.0,1.38,14,2.44,-0.17,0.12
1783970690.101,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.76
1783970690.101,static,metal,45.2,6.41,0.0,0.19,5,6.31,0.6,0.97
1783970690.101,static,fabric,0.9,0.48,0.0,0.02,5,0.3,-0.37,0.0
1783970690.101,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.151,static,fabric,29.8,2.46,0.0,1.39,14,2.45,-0.17,0.11
1783970690.151,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.76
1783970690.151,static,metal,45.2,6.41,0.0,0.19,5,6.31,0.6,0.98
1783970690.151,static,fabric,0.9,0.48,0.0,0.02,4,0.29,-0.38,-0.02
1783970690.151,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.206,static,fabric,29.8,2.46,0.0,1.39,14,2.45,-0.17,0.11
1783970690.206,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.76
1783970690.206,static,metal,45.3,6.41,0.0,0.19,5,6.3,0.6,1.0
1783970690.206,static,fabric,0.9,0.48,0.0,0.02,4,0.28,-0.38,-0.03
1783970690.206,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.259,static,fabric,29.8,2.46,0.0,1.4,14,2.45,-0.17,0.11
1783970690.259,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.76
1783970690.259,static,metal,45.3,6.41,0.0,0.19,5,6.3,0.6,1.01
1783970690.259,static,fabric,0.9,0.48,0.0,0.02,4,0.28,-0.38,-0.04
1783970690.259,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.308,static,fabric,29.8,2.46,0.0,1.4,14,2.46,-0.17,0.11
1783970690.308,static,mid,44.2,5.85,0.0,0.12,5,5.61,-1.46,0.76
1783970690.308,static,metal,45.3,6.41,0.0,0.19,5,6.3,0.6,1.01
1783970690.308,static,fabric,0.9,0.48,0.0,0.02,4,0.28,-0.39,-0.05
1783970690.308,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.358,static,fabric,29.8,2.47,0.0,1.41,14,2.46,-0.17,0.11
1783970690.358,static,mid,44.3,5.85,0.0,0.12,5,5.61,-1.46,0.77
1783970690.358,static,metal,45.3,6.41,0.0,0.19,5,6.31,0.6,1.0
1783970690.358,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.05
1783970690.358,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.406,static,fabric,29.8,2.46,0.0,1.41,14,2.46,-0.17,0.11
1783970690.406,static,mid,44.3,5.85,0.0,0.11,5,5.61,-1.46,0.77
1783970690.406,static,metal,45.3,6.41,0.0,0.18,5,6.31,0.6,1.0
1783970690.406,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.406,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.455,static,fabric,29.8,2.46,0.0,1.42,14,2.45,-0.16,0.11
1783970690.455,static,mid,44.3,5.85,0.0,0.11,5,5.61,-1.46,0.77
1783970690.455,static,metal,45.3,6.41,0.0,0.18,5,6.31,0.6,0.99
1783970690.455,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.455,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.511,static,fabric,30.1,2.46,0.0,1.42,14,2.45,-0.16,0.11
1783970690.511,static,mid,44.3,5.85,0.0,0.11,5,5.61,-1.46,0.78
1783970690.511,static,metal,45.3,6.41,0.0,0.18,5,6.31,0.6,0.99
1783970690.511,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.511,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.563,static,fabric,30.1,2.46,0.0,1.43,14,2.45,-0.16,0.11
1783970690.563,static,mid,44.3,5.85,0.0,0.11,5,5.61,-1.46,0.78
1783970690.563,static,metal,45.3,6.42,0.0,0.18,5,6.31,0.6,1.0
1783970690.563,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.563,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.615,static,fabric,30.1,2.46,0.0,1.43,14,2.45,-0.15,0.11
1783970690.615,static,mid,44.4,5.85,0.0,0.11,5,5.61,-1.46,0.78
1783970690.615,static,metal,45.3,6.41,0.0,0.18,5,6.31,0.6,1.0
1783970690.615,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.615,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.663,static,fabric,30.1,2.46,0.0,1.44,14,2.45,-0.15,0.11
1783970690.663,static,mid,44.4,5.85,0.0,0.11,5,5.61,-1.46,0.78
1783970690.663,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.0
1783970690.663,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.663,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.59,-0.06
1783970690.712,static,fabric,30.1,2.42,0.0,1.43,14,2.4,-0.28,0.15
1783970690.712,static,mid,44.4,5.85,0.0,0.11,5,5.61,-1.46,0.78
1783970690.712,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.01
1783970690.712,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.712,static,fabric,30.4,2.79,0.0,0.11,5,2.73,0.58,-0.06
1783970690.758,static,fabric,30.1,2.4,0.0,1.42,14,2.37,-0.36,0.17
1783970690.758,static,mid,44.4,5.84,0.0,0.11,5,5.6,-1.46,0.79
1783970690.758,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.01
1783970690.758,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.758,static,fabric,30.3,2.79,0.0,0.11,5,2.73,0.58,-0.07
1783970690.807,static,fabric,30.1,2.39,0.0,1.41,14,2.35,-0.42,0.18
1783970690.807,static,mid,44.4,5.85,0.0,0.11,5,5.61,-1.46,0.79
1783970690.807,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.03
1783970690.807,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.807,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.59,-0.07
1783970690.854,static,fabric,30.1,2.39,0.0,1.41,14,2.34,-0.45,0.19
1783970690.854,static,mid,44.4,5.85,0.0,0.1,5,5.61,-1.46,0.78
1783970690.854,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.03
1783970690.854,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.854,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.58,-0.07
1783970690.899,static,fabric,30.1,2.38,0.0,1.4,14,2.33,-0.48,0.2
1783970690.899,static,mid,44.4,5.85,0.0,0.1,5,5.61,-1.46,0.78
1783970690.899,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970690.899,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.899,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.58,-0.07
1783970690.946,static,fabric,30.1,2.38,0.0,1.39,14,2.32,-0.49,0.2
1783970690.946,static,mid,44.4,5.85,0.0,0.1,5,5.61,-1.46,0.79
1783970690.946,static,metal,45.2,6.42,0.0,0.18,5,6.3,0.6,1.05
1783970690.946,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.946,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.57,-0.07
1783970690.993,static,fabric,30.1,2.38,0.0,1.39,14,2.32,-0.5,0.21
1783970690.993,static,mid,44.4,5.84,0.0,0.1,5,5.6,-1.46,0.79
1783970690.993,static,metal,45.2,6.42,0.0,0.18,5,6.3,0.6,1.06
1783970690.993,static,fabric,0.9,0.48,0.0,0.02,4,0.27,-0.39,-0.06
1783970690.993,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.57,-0.06
1783970691.037,static,fabric,30.1,2.39,0.0,1.39,14,2.35,-0.39,0.18
1783970691.037,static,mid,44.4,5.84,0.0,0.1,5,5.6,-1.46,0.8
1783970691.037,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.05
1783970691.037,static,fabric,0.9,0.47,0.0,0.02,4,0.29,-0.38,-0.02
1783970691.037,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.57,-0.06
1783970691.084,static,fabric,30.1,2.4,0.0,1.39,14,2.38,-0.32,0.17
1783970691.084,static,mid,44.4,5.84,0.0,0.11,5,5.6,-1.46,0.81
1783970691.084,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.04
1783970691.084,static,fabric,0.9,0.47,0.0,0.02,4,0.29,-0.37,0.0
1783970691.084,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.57,-0.06
1783970691.131,static,fabric,30.1,2.38,0.0,1.39,14,2.34,-0.38,0.19
1783970691.131,static,mid,44.4,5.85,0.0,0.11,5,5.6,-1.46,0.82
1783970691.131,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.03
1783970691.131,static,fabric,0.9,0.47,0.0,0.02,4,0.3,-0.37,0.02
1783970691.131,static,fabric,30.3,2.79,0.0,0.1,5,2.73,0.55,-0.06
1783970691.18,static,fabric,30.1,2.37,0.0,1.38,14,2.32,-0.43,0.2
1783970691.18,static,mid,44.4,5.85,0.0,0.11,5,5.6,-1.46,0.83
1783970691.18,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970691.18,static,fabric,0.9,0.48,0.0,0.02,4,0.3,-0.37,0.03
1783970691.18,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.225,static,fabric,30.0,2.39,0.0,1.39,14,2.36,-0.34,0.18
1783970691.225,static,mid,44.4,5.85,0.0,0.11,5,5.6,-1.46,0.85
1783970691.225,static,metal,45.2,6.41,0.0,0.18,5,6.3,0.6,1.02
1783970691.225,static,fabric,0.9,0.48,0.0,0.02,4,0.31,-0.36,0.03
1783970691.225,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
1783970691.275,static,fabric,29.9,2.4,0.0,1.39,14,2.38,-0.29,0.17
1783970691.275,static,mid,44.4,5.84,0.0,0.11,5,5.59,-1.46,0.85
1783970691.275,static,metal,45.2,6.42,0.0,0.18,5,6.31,0.6,1.02
1783970691.275,static,fabric,1.0,0.48,0.0,0.02,4,0.31,-0.36,0.03
1783970691.275,static,fabric,30.3,2.79,0.0,0.1,5,2.74,0.54,-0.06
